,b1113,b3095,b3096,b3363,b3461,b3859,b3860,b4392
p1k_00628,1.3314547446123774,2.119805819945934,1.547007316539707,5.100984846762202,2.467191325596875,1.3158404653777556,3.051794288325912,8.641644927950576
p1k_00689,1.9899896289161976,2.8183653342907204,2.4436180920666053,2.7781936542155625,2.575707103979007,0.7899369685433153,2.76913412237506,16.203617798778026
p1k_00962,1.7270498637797491,1.903387268098256,3.837456316118694,7.442479615789878,1.151019997741188,1.2551859839027768,1.1866211364891042,7.562184700566558
p1k_00392,1.3625606573259534,2.500055060947806,1.468294615363165,7.4416242536669746,6.636309769738077,1.597328309584366,4.7867701940268255,12.5622194058929
p1k_00805,1.6615548799667046,1.3712880589737395,1.022564597467087,4.357621278300711,1.434268813358856,1.1573256089036854,3.419574296759906,6.819515570762246
p1k_01031,3.679271290202085,2.0926199358906685,2.1281872931515746,4.571760221404878,1.931235510861234,1.4865242651303845,1.2329409984392892,9.666848690542544
p1k_00095,4.978093763307135,1.5462050939748595,1.505726602455,6.587670976673441,2.9143918727257208,1.3090236830760955,3.903747950989205,26.09621950237808
p1k_00182,2.989358605334486,1.5891729059261293,1.2712956150475692,4.926485435350438,1.212170207670476,1.3986184772740935,3.802856338685893,5.32111873478994
p1k_00638,1.6842584250063934,2.5225000396348176,1.9195501654312348,6.257082442831042,2.1904368567468917,1.4267510275028688,3.047587751387109,9.053664513251722
p1k_00443,3.36194535680572,1.9410778341500323,1.3029849641845253,4.1742295944691055,1.932264946703532,2.0016518762174846,4.08934602661767,9.487393514745737
p1k_00828,3.319380292241048,1.9653365756952463,2.2329536837851807,4.064463067863547,1.3972940932650426,1.9832025858283255,2.389231242355468,4.264534626183562
p1k_00598,2.9258698596854207,2.244837738868691,1.6356969057559732,2.8256165574927,4.603815449041874,3.4902710750561634,3.527726424246076,6.048311751042217
p1k_00117,2.3049775720886614,2.452537585282258,1.9525108061912853,2.6233777870405386,2.9909338500884592,1.2263648378797922,2.1240846216800278,22.620157994353708
p1k_00848,7.995600017494884,2.273164766700252,2.7265925188680424,2.7324257986637464,2.564937804028636,2.644951689799917,2.6617778820353983,23.945476504505464
p1k_00605,1.0371971542515916,2.5205432154720167,2.873766367862108,2.1208122684098045,4.205045534952749,1.0210585993597705,1.8736681274859144,5.832470709278847
p1k_00435,0.5042566384840819,1.4605422575992744,1.5220711426774856,3.623302234698444,0.7893564484394754,1.1780323609200771,2.411165472439168,3.169401541731156
p1k_00585,0.751472923967804,2.703794013168051,2.3296849318038664,0.9153277369222604,2.7402803602363552,0.9929090907887334,2.130798093230779,6.578193617607927
p1k_00693,1.7104376855743313,3.020337724262954,1.7558802545333645,4.854873278400671,2.407532797757311,1.183112387298793,2.5238105230779198,5.973173948468417
p1k_00765,5.218138924188165,2.204933771622955,1.859168277836943,7.752515734856701,1.592350266619329,2.095977003358426,4.763150100927531,9.243718487697905
p1k_00059,6.533083984139472,3.17524995499702,2.028665157667929,6.973593026482693,2.8493974955738297,1.6539459880184928,5.316716678616088,13.8372551533064
p1k_00296,1.7000268378884411,1.9746185618344232,0.5803811743459373,4.665366803360481,1.854557028405645,1.5052763561025122,4.391549377031705,6.676044119645459
p1k_00275,1.776645513139015,1.8031542003406311,1.4342284858503958,4.631943039020899,1.661741187436223,1.406361948920359,4.28040391151068,7.405761840026307
p1k_00460,1.79565723532548,1.703745856017211,1.0321494200926356,2.238735665896212,1.566368071741424,0.7555574985681659,1.0521237876961167,8.694226091009126
p1k_00048,2.904890312361601,1.3556706545855848,1.358036905261832,4.776318393159238,2.068716154911714,1.0178204737901493,3.600703500828954,12.644429080556009
p1k_00887,2.4078642540866118,2.2312677447830174,1.630606119018369,0.5994888677384402,0.6231084336510242,2.646919611781476,2.895554216181415,17.08763260111064
p1k_00339,0.8496853772489752,1.4711410419657056,1.0124337364247826,4.48341244461677,1.158053850943782,1.3400164850438463,2.702881444770539,5.342784886786689
p1k_01028,2.664537934670403,1.3084956243989954,1.4370435585183865,4.669491599124104,1.6602727101139332,1.4491271633492184,1.49984529107446,10.135939923563948
p1k_00287,2.379814345267562,2.259471326799844,1.4629538558065307,4.997760617703903,1.6753926656842142,1.594868592981178,4.188758206729355,9.848570462381856
p1k_00373,2.2325008381824563,2.090503969776424,2.8823761071299163,1.343441068168589,4.44859420270889,2.38981871081901,1.7681165219849695,2.089964486975329
p1k_00715,0.938710372566841,1.470911011736464,1.120273379445317,4.893089949409147,1.425961091283025,1.6740441651310625,3.6502895381780864,4.283511025790423
p1k_00984,1.6167213452283495,1.9128592772354995,1.6417035509299585,4.844202323881173,1.8203447089176756,1.7831567776626267,1.946598203870672,9.595213915650326
p1k_00124,2.3538771852729323,2.6165333926630345,1.771414656822942,2.664174326096123,2.620976873623801,1.0391462844259205,2.740719687055011,21.01480696029245
starve_series__t22_growth2,3.2207600134341723,2.7655730293666663,2.8184239920906147,1.804377425869642,4.527821391954013,1.340030294797407,1.7480192538116932,12.010573745838794
p1k_00791,2.4379405757137524,2.115458747945504,2.7272506683223865,3.3380311667180727,1.6387384429378329,1.590973752906267,4.060059994739433,8.125191968352743
p1k_00714,1.1072461723765457,1.5418407817676072,1.3246091352362988,4.77028017112268,1.4497862113962583,1.5392574124352263,3.4487790862382512,4.425478403541023
p1k_00489,4.42978393407763,2.959402494325668,1.8665874024144116,3.772937202889058,2.447302938585433,1.593381411999971,3.0203857985719096,17.595242993586098
p1k_00908,4.4267266490956745,1.8137565742867332,3.566277353561164,1.5852442745034108,1.20216218336097,3.215808889484023,4.502649010639186,5.742851817362683
p1k_00570,1.1156371112605028,1.6657604150688603,3.481686466531913,1.7925913348741347,2.0331526451651305,1.2492032457783686,1.9351888700377915,3.385094412333654
p1k_00915,1.3297972861549,1.8941207382518848,4.002015943186163,1.3304094735992895,0.9802660607751114,2.2317372307322856,5.720757112869471,3.80820457102832
p1k_00554,2.2764827856498693,2.7087985704989856,1.5904895941380468,1.7427160057507958,4.48746543959015,3.622495159485425,3.1245081191477238,6.062077276353215
p1k_00383,5.630973958928026,2.056048496327916,2.62053010328452,1.3833700006317713,6.032394502094837,5.34420043385143,3.1611456805760945,2.59225511850855
p1k_00596,6.1249347970622425,1.715322472821622,1.4874179946915425,2.766382872565291,3.891656758497109,4.310602923483528,4.196873447904408,4.699851105669878
p1k_00398,1.1214823567429135,2.0738402310520496,1.3065877184539705,8.157533658610618,3.8950085225293343,1.6933878277863867,5.376087126276683,8.767798512663814
p1k_00922,5.180113232932457,3.6015180176198145,2.203617656787944,4.899861082943812,2.454939349287088,2.501004882811638,3.983526124020842,15.847950932963958
p1k_00230,4.555984547891791,1.5999008706998148,1.163363323330827,4.9202050968370745,1.4939142205264455,1.1775938891531597,3.384554025765925,8.551906506987025
p1k_00831,5.805122291069376,3.5535334622921706,3.936448534304262,6.222325235501617,4.21272507258488,4.30803077995913,3.682527475487472,7.514177244397401
p1k_00593,0.7147780427215281,2.805593254442427,4.36190972812021,1.009319512781032,1.939746229769922,1.6648132656639452,1.5110466803785292,3.121052447229062
p1k_00205,1.01795817894844,2.169862145401333,1.478216923705546,4.086192729847144,1.99745684901041,1.1157092122827243,2.8099929171441937,9.358699548629312
p1k_00566,3.776985821428056,1.63191878826614,1.748863302029116,2.9289367525460044,5.21903917096782,2.108846202988442,2.656134183334294,4.26573797746713
p1k_00683,2.2275977368067963,2.402401908326373,1.5581408138918325,6.612375344434498,2.0474487925755,1.6107887584584988,2.4876655986193885,7.155666216761715
p1k_00797,1.543854107535536,1.3764783055199497,1.1162658372323375,4.060063166365649,2.692555008282472,0.8769357071711934,3.1007085635085576,9.41168941156554
p1k_00403,1.0071639661415877,2.12733575028377,1.127234780983529,6.377973653345624,3.9372922086445135,1.569048265786532,5.829817365972951,9.057859529164812
p1k_00353,1.8467292800767807,2.3127331722016824,1.3105211836482504,5.377366923632246,1.502568208496057,1.814578960072908,4.395270218207919,7.470063195356366
p1k_01016,3.0985213357764345,1.7039708686703297,1.883982522197842,5.487491063338175,1.6935918942890238,1.1888368649727734,1.086691982069849,20.638449687607523
p1k_00801,1.0290190244863489,1.2519517698470746,1.5648805706212738,4.190040204452395,1.7523223917971926,1.1156342809834645,2.8538733086465764,9.673636616797763
p1k_00802,1.2366034425500854,1.1643407364572012,1.1299114503589256,3.93764383363473,1.855631846295684,1.0404075523509797,2.9069287039221154,10.074076999267817
p1k_01021,3.5554035191005364,1.7256560668186036,1.6072259682585015,6.045773196516069,2.077954969279411,1.283841494577756,1.0580891943473392,13.274163700993434
p1k_00260,6.0429502719383485,2.783677158543754,1.6995612468323364,4.121103906115346,2.59529107285609,2.15543149979449,4.748320942194308,7.062758398952475
p1k_01043,3.3363570363156474,1.6757781822840137,2.269208705216218,4.665168675821427,1.3437738870288494,1.1833158594072053,1.08984407348983,10.23830563064571
p1k_00846,1.0129128154720222,3.5237282826785794,2.383655812055041,5.494051339567576,3.2695509752243384,2.2966766253637854,2.3401953197519614,12.758795843069384
p1k_00084,5.087117315512722,1.961084816320305,2.1698149839251077,9.983137617925298,1.8525513930543045,1.0158849699375618,2.2070775110980327,14.323174540172166
p1k_00914,1.5818275195536229,2.3797393952591985,3.167824646128238,1.7242343794882415,1.058005031113569,2.5346452559364727,5.399251805554612,3.965813726661909
p1k_00699,1.916171651340868,2.595212150096451,1.7303930008926818,6.615320261127663,2.032024749719626,1.5606438590522147,2.6007551804802245,9.039527635844484
p1k_00738,0.7347844736283197,1.8665088730862511,1.5066619630430285,4.061448469518858,1.9770929379930997,1.8248907736102629,4.233001790804857,7.848675923594938
p1k_00454,5.112663849637729,2.2928757532070336,2.34153823173723,4.429006762417205,1.9106253256400825,2.1567390346383832,4.6249390816648,7.76168759844131
p1k_00573,1.7193165042152687,2.07690111282574,4.141692403463053,1.5276691127320994,1.7883400577346682,1.0682250240079731,2.03847284011444,5.088358576896261
p1k_00129,6.588416254237087,2.594314091354946,2.0843149684372,5.060404624947775,3.73732796150306,2.373491318758273,4.437441610149464,16.377068986460305
p1k_00139,2.555072609605134,4.140834145446327,2.151878005813256,6.795164892152836,5.268603731157226,1.700873098400974,4.831428599634088,21.372432124662947
p1k_00226,2.3350001150187114,2.2932237728237337,2.1637663754599714,5.420762058600319,1.4421223786302098,1.5941211583808417,3.405630148938976,10.116450039272213
p1k_00358,4.342870112496191,2.04938442996568,2.687551566131241,3.1437888883063865,2.605939894847697,2.0446602622663628,2.803834939420099,7.954620390122302
p1k_00816,0.9417884971386128,1.160202498268036,0.8364551752829325,2.859737046597462,1.2454731524256528,1.2362721905778549,2.966524775927181,8.605986236530386
p1k_00862,3.237300217005919,3.154789269027738,2.956261157283544,2.595020212422721,4.469638534215737,1.7997234954971555,1.9280293468517264,9.34187371571131
p1k_00918,4.608618142913658,2.8468951867975987,3.298046440943689,1.663507439310724,1.0863481974793991,3.1218993966862354,4.006918621129302,5.362833772872303
p1k_00580,2.341037440769627,1.5075032976381617,1.1856933680401789,4.688568166738481,1.1433742636879685,1.3254817642577017,3.4331334841113845,4.597980396067899
p1k_00325,1.0775994958838142,1.7648995778453185,1.24810548906422,5.670214577501876,1.472394793128286,1.746988190760454,3.290570740100449,6.584611352808609
p1k_00981,3.875780078430395,1.7401842809747874,2.1611344412194584,5.790942138817564,2.051971690365047,1.4657709770454563,1.1256740449768954,11.268690078168888
p1k_01013,1.98287821996676,2.422735763660528,2.600715894296933,2.874315123693128,3.2271272585550146,1.521638056768444,0.957434150538879,23.20667711880617
p1k_00321,2.9205082860670397,1.8926030744134352,1.2013774719251515,7.12381938360597,1.940409067027139,2.3746310925390666,5.641319502815261,7.955068265883808
p1k_00723,2.0515116770992496,1.7332044525893353,1.3777167658563387,5.464658556288671,2.040155327274995,1.523773790871364,3.896932561190709,7.05320567972566
p1k_00934,1.510743274707928,1.729745819971496,2.6294153865079086,4.974437463495892,1.5490270145117742,1.7425843113574049,1.233672615792678,9.000954170713173
p1k_00033,3.4510762264784325,2.654657826341872,1.5846174790415866,3.982522984333518,4.117157079459477,1.348064797235343,2.8991084583996543,24.636809703789364
p1k_01029,4.806513873086256,1.6932981803161962,2.1110342853429347,6.948373121121064,1.627295011863699,1.3778440379424544,1.0928771835040556,10.858739920078143
p1k_00051,2.175096394810901,1.721805763704778,3.011692996005974,8.15853118464681,1.823543704669192,1.311179836716228,2.461048281075446,14.233083671599884
p1k_00153,2.1662619981813385,3.8393242151612985,2.408372277615197,4.927714134009133,1.5958859588123926,1.5492629805207565,5.107482337874062,9.348399264030046
p1k_00326,0.7592152365806136,1.6093804781911518,0.7667191595912607,4.810809752617492,1.5680907512471216,1.4155154019348215,3.179246870512749,6.123801515498849
p1k_00369,6.039894148588815,2.4624742475413224,3.1537387394269016,3.0518872209722634,3.143562659232937,2.980196770027816,3.03072570014538,6.372145803072815
p1k_00025,1.338778112586993,3.5407971155865114,1.0904409290726238,2.267609629895513,4.770516400391236,0.8188617235690081,2.144702955224851,27.97468999939352
p1k_00067,8.707469612047083,3.618861514127591,3.2133001270885684,7.103287881802864,5.62357122956318,1.1031221285321815,2.8400979015504566,27.948938219599214
p1k_00407,1.2515033900690304,1.8261158768909809,1.374113062986858,5.351780426034403,1.3156958407380952,1.375554841415005,3.518044330085008,4.178926930425432
p1k_00429,1.953003700760077,1.8518460812677549,1.6527332426220058,4.431266830816593,0.9969584436899666,1.455880656748858,3.3297625629846253,3.323903384328537
p1k_00168,5.983923721642355,2.0276822527178227,1.3292083674252244,4.288492878669116,2.1744336763450045,1.2108674447880252,2.6224104908385324,18.3899081756339
p1k_00444,2.589996036246677,1.7457947998149372,1.292359191663056,3.7858785801728088,1.910864220547858,1.7428124216403198,3.86794441915091,9.283959344675576
p1k_01004,1.4485082177484914,1.272924056569501,2.14126516207814,4.298635473135128,1.6431500450497034,1.8006438501392088,1.6036752351426538,9.419416702612493
p1k_00282,0.8655812090071301,2.958829200837472,2.7183298283071395,0.9650277869750225,1.5075488757201407,0.7136162797537915,1.7962744100725667,6.874292898108322
p1k_00022,1.1142998371148627,3.0112801347459777,1.0567414099333827,2.801737033299664,4.720313809270307,1.055292558222732,2.8157412618898605,33.080416206337794
p1k_00414,1.5948728988264051,1.703982119591071,1.6086566504554562,5.557569581128448,1.6325865987909731,1.6055624563880648,3.224113460580376,5.725214337250573
p1k_00242,3.7653745054995578,2.7115068556463657,1.90425817206372,6.575910506080193,2.0823187089628363,1.3185239098644026,3.6475494526281858,12.659281971568335
p1k_00347,3.395157386877221,2.0489826070914376,1.2839486573504146,6.490061584092671,1.5397711607955855,1.7072764984588054,3.95475888037199,6.10505966161575
p1k_00135,1.5175238609181485,1.8817754718165016,2.227947821221517,8.366553630676886,2.362970576315025,1.199106107665196,3.333793616763896,11.433331831039672
p1k_00891,1.795650660669424,1.8991610533586496,2.319123092112117,2.610179498543332,1.6765210087526037,1.329720205959418,2.6291842662046614,14.318138946490908
p1k_00621,1.7827117428847437,2.5357764739153987,1.8187398983216023,5.338541926909347,1.987520449098326,1.4177718622078883,2.2624168998901784,6.541391691291159
starve_series__t27_growth2,2.724798892573759,3.2322797549684306,3.294243717047838,2.658878187191187,3.582715227173756,1.367208336191663,2.827096626528699,13.583007645485816
p1k_00091,3.3818853746798725,2.3117433843431816,1.406612371178093,4.51414402861709,2.0000015734447194,1.3410483705076406,4.525075658453948,12.856962372341709
p1k_00106,3.446041918580496,2.0185871041985832,1.2183948737629915,5.104774318050651,1.5590802032164142,1.1056179855859556,3.295161851146094,8.596287142297687
starve_series__t07_starve,1.2509063824821454,2.5897861194861185,2.508767836273273,5.132978168640195,1.4931019151190046,0.1415001578470263,0.6947935247848279,16.377245935198733
p1k_00855,2.731522392840455,2.6011763893300426,2.471779631332054,3.3651720003900776,2.2510607403936063,1.6996078950007938,2.5117382951189424,3.359460600927288
p1k_00301,6.935278677762729,3.3845020670878667,1.605711029770814,3.878480953889397,2.336236504298113,1.8404615474800945,4.145919151219045,9.94889411825369
p1k_00603,4.573380069804624,3.192670342767528,3.233339454934877,2.575382909462314,5.436185562909105,1.8062896529193653,1.9865469617775289,5.649856099915405
p1k_00854,2.772687904626409,1.847198367298588,2.5783616922662222,2.747618995818454,1.80939048468673,1.586115537365543,1.9276020879857607,3.1548261843012573
p1k_00520,2.2592376009688477,1.2027042421739005,0.7318634566844375,4.836622827375631,1.1646847156631568,2.902401195045828,6.273832824660313,8.378995764087405
p1k_00233,3.5308299048686047,2.2684561103907024,1.564905871279656,5.961706971315018,2.0626551358196044,1.083939979328908,2.167687485487781,15.915361649251748
p1k_00787,3.656973400306733,1.8731162040295743,1.16095762038298,5.736994508378465,1.6293744807477224,1.651415796050009,4.646461416555392,5.099907396357261
p1k_00021,1.1275308084810305,2.988182349108872,0.9586331386857004,2.610931927428111,4.473861407845945,1.1325801217568177,2.682123166219358,32.41168256263204
p1k_00187,2.4140334568559334,1.862437817343292,1.3382832757540395,4.563446269436144,1.2058958241672018,1.4913661347920284,3.564406338691545,6.689910434575688
starve_series__t03_starve,1.3184232500682451,2.1045331452450133,1.9979492832636525,3.077420665059863,2.59437793434082,0.2210207089595446,1.1122038817084094,39.5053126838941
p1k_00622,2.1393602863507906,3.511907586944565,2.533438925983373,3.833125125231352,2.7702801192565154,1.1931917725806815,2.447067999830976,10.262428667621991
p1k_00200,15.129939420743677,6.974131877276991,4.136621519158707,8.686951229898384,3.2147777657731926,3.607072568195325,3.8740619521063233,16.80693906475853
p1k_00904,3.1467267843942515,2.4982572020477694,2.3774193666477403,2.051009614322948,1.923416827628717,1.8249550370026224,3.158169624146057,9.122407748876476
p1k_00047,2.947351528652425,1.5577287410508716,1.325047521119827,4.267740625000175,1.9840657485962163,0.971693054594259,3.4270611892107103,12.683761720854058
p1k_00455,0.2323987477332341,0.7166000399049844,0.4208871409842914,1.932841251901388,2.3836159129728656,0.4612925251279388,0.9526673410620204,10.28877004005132
p1k_00354,1.8837277809928248,2.4479067374739976,1.4785062837283722,5.9014339340559765,1.5565945035691493,1.8039125170196133,4.349167242081975,6.465869110139304
p1k_00368,1.047146133299232,1.0670476636958364,1.311729375074469,0.9428880345635612,1.0817032234223811,0.978700766751236,0.8784241011865204,1.0721767433737894
p1k_00957,3.642454654798704,1.7037911290168606,2.188188573310485,5.843199797008366,2.072613679171625,1.5552028580263937,1.2671587949935228,11.815619570825769
p1k_00027,3.515107639183239,2.4400846080631613,1.8929164140133825,5.310206493574598,3.1854113482361925,1.7069108440575511,2.95789254944491,17.693048344383325
p1k_00602,2.101558826871541,2.563893855472774,2.6178589734064523,2.8265905841752543,5.393772681423546,1.2553751218576563,1.3860897281711408,3.621575003257783
p1k_00220,2.4745857196035,2.1461391623960955,1.7256458414064066,4.499854676075664,1.5692984240060224,1.3492880603189694,3.427774216652108,7.58340381902044
p1k_00679,1.1822600805508805,2.5883217096065625,1.3925906238000936,4.554031409859989,2.247467764082026,1.0484818081918557,2.189024033363651,7.241592221205809
p1k_00463,1.986103716582051,1.418436611039751,0.8730628988024312,2.4638331901506456,1.91730504981301,0.7397447824571963,1.0947397781036852,7.653125070677119
p1k_00217,0.7591141931832184,2.501810726309047,1.3617782414082356,3.774043595010805,2.232091000736519,1.072144293815461,2.5730668504601573,9.091452269003163
p1k_01038,3.5463316587735374,1.6634924566373774,1.839292743378376,5.512694583587413,1.9950882107993,1.3314125125862666,1.1839955233533086,8.966601005774958
p1k_00912,0.8825613726714824,0.8657144695535306,1.844644278750124,1.1418460783588662,0.4789343593736554,1.4544562524309097,5.128593013018101,2.578604032088
p1k_00524,1.295704738999227,1.6707894107206795,1.3409007345299753,0.9769416393492432,4.996831436818507,2.590359493638012,2.378569975858878,2.7603113111123614
p1k_00446,1.7317623423213715,1.5869802489912432,0.9650400802131134,3.5950326319445134,1.4630385804832862,1.7883006146427596,4.155198657471827,5.746028593278511
p1k_00792,3.353730069770992,3.519698195476685,3.223300791770277,9.484273403219657,2.256266341389823,2.0458834997832147,3.3540899253018086,6.745238115286505
starve_series__t28_growth2,1.874545942002766,3.204190454975491,2.817801864991884,2.677566291149206,3.105804557193029,1.0631275254266128,2.7433485828483155,13.610099738084577
p1k_00345,4.655955633816211,2.600717361783492,1.414971252892391,7.558949946458213,2.5033033721545617,2.5670209480423307,5.566405845107996,8.431568795327237
p1k_00552,4.065828735605378,2.5843083262209285,1.96375286591434,2.1120945854119784,2.779305360062901,4.553773569142293,4.595423665799361,4.203222204567613
p1k_00254,2.882590530899936,2.079335887303319,1.942883602311634,7.021397416651529,2.013983318802745,1.712273595416873,4.501662320025569,10.03412437701902
p1k_00484,0.7443579187306792,1.1904494031178978,1.041425335685347,3.3357821667830936,1.9237159967943165,1.1711945521445268,3.174425887303483,12.031888245101175
p1k_00335,2.723092083360686,1.6749916829611875,1.1661314364030977,5.121484259934695,1.0125521262889146,1.53931062978624,3.8692991976141418,4.638285172697378
p1k_00861,6.46626159477612,2.104836880635633,2.9320301750525983,4.796387163013536,2.1368203229608205,2.44543024440726,2.6152660879720147,6.202422441225766
p1k_00977,1.818410658571008,1.674364470130201,2.161751054856648,5.775649417950587,1.955291267537259,1.984997250964598,1.517349453322475,11.379761609921225
p1k_00646,2.7224929159704545,2.970025152603486,1.904546275436069,4.293198655735696,3.784955016118329,1.2658704438773192,3.541003049074113,17.246706831503055
p1k_00504,14.134977415915367,4.659033474356311,3.2490032256650285,6.116404430020661,2.5884974572468256,3.86654028932732,5.5928675387626,12.71647867876084
p1k_00338,0.3638112820982925,1.3727396253722193,0.8958337922231586,3.582638665831799,0.9879742343670964,0.972668903982422,1.9647519109378144,4.489655019457215
p1k_00565,3.767445643896945,1.6060510097637413,1.3937387104745032,5.287009257992668,3.4091746245160044,1.5708470877213594,4.000658885110183,6.057377412014295
p1k_00009,2.5916089172942858,2.032842863831008,1.3772015044345045,5.494214736617359,2.0401665851783712,1.3822323425774208,3.56459803974579,11.635372230209748
p1k_00722,2.2727536547907925,1.6358277411136464,1.3241381827875012,7.343505127253733,1.5571672924492834,1.5381187889775834,3.5306776685795427,8.699949152213438
p1k_00726,2.0247786018020517,1.3037953608673136,1.1064730658616837,5.682968414406276,1.7097789259390537,1.309704990495724,3.8958099476121446,6.207708790838357
p1k_00528,9.59024406972122,4.117790827861637,2.765768817724694,4.3142394992143815,4.213634535002629,8.090348564199473,8.067407779451578,11.919296181585704
p1k_00901,0.9166661451292424,2.3325489172878444,2.3224482494478558,0.9375630821859412,1.5516666572771205,0.9004856248978294,2.1730482043898864,8.881412278458424
p1k_00181,2.828883275638961,1.5222924100259243,1.2447727198383054,4.436646141129603,1.163572366002766,1.316626303269649,3.68444883382452,5.262739220099883
p1k_00869,1.910134145783208,2.490791807185894,2.241565720187665,6.07443981121276,1.6229982414077846,1.96897801545592,3.690258955573277,5.134796311975754
p1k_00958,4.30652865328758,1.7564243064023195,1.4509204290756832,4.541647348361337,2.1714644552676186,1.3734568989749532,1.3676144539655808,11.420545547108636
p1k_00332,1.0757443596814704,1.6865116837064988,1.11493627715656,4.647560745899165,1.2312131307144398,1.3610563971176095,3.58800254108765,5.378646425409065
p1k_00057,5.327510701546454,2.436748533269258,2.49322796193689,9.262721165613078,2.2095512431982844,1.6902020167825684,3.352384516995512,13.715381424942448
p1k_00832,5.121518034253064,2.441292478158019,2.613369018526512,7.873077599169514,1.5919449747007666,4.299707775399888,3.531206536084892,8.00277841742931
p1k_01053,3.5507539231002605,1.1729934592570763,1.2118967649581265,4.357946609263741,2.1239295716757245,1.381264685480194,1.3520290831209192,12.391218259410277
p1k_00810,2.5805553783790227,1.3648480052559353,0.8739239953713517,4.754929385265903,1.4542905153144632,1.4541118798877,3.735707039798665,8.99855702624716
p1k_00337,0.3133500703201825,1.249713233819831,0.8858389183904454,3.140303082981418,0.9642329427746272,1.0020927915146527,2.0066041567560453,4.4048596165518585
p1k_00419,2.074089554776451,1.6712124347371544,1.3237467755209762,5.066261095892385,0.9614603352727168,1.5496402921379038,3.258235397693489,3.412402765894152
p1k_00534,7.694413235650186,2.3518660856298603,2.578663872801672,1.520616979833772,6.936859959880413,4.472651413725123,3.866586387003908,5.29883188498268
p1k_00004,2.6907026512741896,3.363032798405136,1.8613859709816551,1.774532643735555,4.094138185277909,0.9458962668431632,2.2281734032883747,21.71981411432872
p1k_00579,7.382897438135044,3.230217905105216,2.553841359608966,2.530351405871566,4.605853437577499,3.3688833056910243,4.772711532230599,8.966290442771761
p1k_00581,2.333556287761616,1.5212366507840096,1.14411513958317,4.860093075142741,1.1983197901754028,1.1143287968740738,3.197973067797396,5.891999953549291
p1k_00745,8.793245407721653,2.718880947496929,2.760884540419186,3.891453745231659,2.0384419784385703,3.140134452632213,12.487835802264572,11.58609130248366
p1k_00895,2.834511188954026,1.2479603735666964,2.0813791454965607,1.530698811906113,1.1965897664122402,1.8068571370633613,4.829892306357206,12.106689567394758
p1k_00857,2.877594676951362,1.3455709243500844,1.55483864734437,3.269936863851554,0.7122666512061725,1.989332659218208,2.683659566730966,3.045088999561689
p1k_00245,3.1128415229247124,2.433207214594833,2.1413330585464085,9.575846823983502,1.5696796532991235,1.8223773635498872,3.235417920787562,7.4872945699539875
p1k_00400,1.1365242206587869,1.5704766478024312,1.4294978994219925,3.898934396116324,0.9048819386956658,1.0646265350798794,2.4223549667676805,3.7711535085245305
p1k_00371,5.735425070905738,1.5432375804540406,2.308507313587335,1.527057026264783,3.172047238531117,3.829926145065288,2.5451400996443287,3.055884831702953
p1k_00767,0.9196993239271332,1.7252059693100783,1.6300632237322996,5.30141686076272,1.908219739116944,1.9547335744234484,4.393082942105754,8.113945931721245
p1k_00215,2.414840655116646,2.6567890612812235,1.58244149033306,5.479592410750417,1.982249082585543,1.6111637050558925,3.635169335144702,11.129335785067822
p1k_00310,1.2051478440793602,2.114373156281649,1.8920615732732493,3.094908053271018,1.2581809310551997,1.067632914703715,4.7666535062853645,6.050273125636508
p1k_00947,1.8113309373741395,1.510852290480867,2.171275367167385,5.970940827773116,1.7324614977018862,1.9501344329332404,1.5497918105886472,9.57724430687905
p1k_00250,6.860576688471347,1.8413933136175145,1.5538469899305605,12.472693593196976,1.6684327609088632,2.824329354662244,4.61170659794923,15.478475296078308
p1k_00125,2.680977738590664,2.4268099691892293,1.2028221478869336,4.735407025754725,5.251669445864423,2.261431669905949,3.4723460060268856,16.21153363187311
p1k_00799,1.279706859397109,1.2628136716894562,1.5409658606510517,4.141852229858688,2.1588803706878155,1.0544241195971813,2.852279842046076,10.311878348436997
p1k_00333,2.5903071858535918,1.6316726166684503,1.0807696763587622,5.024241155727814,1.1485869330133338,1.37767788232375,3.9861200182647023,4.517793095062397
p1k_00293,1.331649067684498,1.850098207025408,1.1756076629213683,4.423818055275726,1.19712177812601,0.8719132693510678,2.824984978108417,4.879424928668421
starve_series__t12_starve,0.5193254254331193,3.334601162040653,3.599587391104901,7.283783732292516,1.4408648494156786,0.0941499056666644,0.3600101102401388,4.970586709092852
p1k_00206,3.2293875964655694,2.491175741563173,1.6845299103026357,5.543659109317251,2.087346080291493,1.6631344514700734,4.213832236797543,10.055995310681118
p1k_00428,1.88153885721256,2.09598011239671,1.424739885748086,8.001108169554131,3.4233946707205565,1.6741149218366829,5.553585817524672,8.74628070303113
p1k_00936,1.945956798014832,1.9308077743922167,4.143207910299024,6.072841476936057,1.427904901000243,1.5524767280189045,1.2704944516552688,10.46675788449509
p1k_00635,3.5361204874222003,3.066887951876983,2.228953926905309,5.105406499346671,2.739998212478605,1.3873742882969915,4.760722145549447,14.01850614092478
p1k_00497,0.228793467966554,0.9940652914330764,0.6412904295291133,4.943065806334026,5.853472339289411,0.5626925595639835,1.3326888361366616,15.71416929259006
p1k_00355,2.3839868715489487,2.120254883798288,1.0330105733914403,5.806156511655369,1.6933165346796966,1.891318261286824,4.434857798585655,5.824305541842685
