,b0060,b0231,b0779,b1061,b1183,b1184,b1728,b1741,b2616,b2699,b4043,b4044,b4058
p1k_00849,9.18832023790508,0.1626631802809942,13.44299588510654,2.8307454382810198,26.51363638121271,21.406567509892444,3.622917615070677,5.293589237752356,16.115080251420437,5.8049180695485525,5.505601548554628,1.1942817546409663,15.32962758928337
p1k_00850,8.720559716203152,0.1626631802809942,5.003477425837754,12.95525959279451,10.582245964589104,11.169856148863934,3.2265642251078823,11.081396553629306,10.807400378803656,6.444652301363294,5.3387922161466586,1.4555060015840289,7.0989753323777895
p1k_00851,8.399204997734037,0.1626631802809942,5.229585532895327,10.791726564527147,9.20253452398676,12.535017882738677,2.7631208534623832,9.676817908241178,10.779871008404056,7.303100153849487,5.621369090191094,1.28847917434282,6.932234204355503
p1k_00852,5.029426371432402,0.1626631802809942,5.221102223453375,7.005971333091473,12.04934474396381,10.461593609615717,2.243153789742492,11.008301662428345,10.578499625709062,7.544348758188962,4.6510071487043865,1.417657760617705,4.441807726607399
p1k_00853,4.564532178488162,0.1626631802809942,4.818226496184475,9.087770640785973,11.315453508414633,9.501338018771484,2.200579761179076,9.81002585685705,9.9966875493466,7.263722573583153,4.332131746453203,1.1362144424553648,3.9101318884447593
p1k_00854,3.617022453748562,2.31759172281786,2.2086002008495784,2.4456051972007358,2.0941657748268963,2.680499165001398,1.3130841555773602,3.0847657262964496,2.165576698683778,2.1968931104210982,1.3753092493100865,0.9476501269733582,3.104881254650023
p1k_00855,3.824346052129352,2.54203148495961,2.2532593629891067,2.77867738878425,1.900709739070718,2.207158574062076,1.3381487207415346,3.376737060346985,2.0207063974084183,2.4004336088859435,1.948241966425706,1.3160862491158956,3.10179786797366
p1k_00856,5.3875673625150124,0.1973371214088615,4.747377372674001,8.82233618845126,12.277002205419718,11.937490729730497,2.1361615887917216,11.448463109613026,10.6767573083078,6.566596762782219,4.873911146702218,1.0669988957448144,4.993486573737554
p1k_00857,1.4870877318383944,1.319660137100228,1.1467414744648114,4.677480230374719,2.156471495555828,2.1734006768749943,1.1161232586535876,2.4956200666639647,1.6774187916446028,2.1455042086326466,1.0306894313755757,0.3151905412616775,1.3599392017743337
p1k_00858,1.679672257231705,1.3835277649268285,1.3556782052684049,3.860463177092944,1.1988362827998758,1.9640279368925275,0.9920623736324864,2.2482614782577186,1.2146273380691102,1.4909031729538411,0.8712201432365166,0.339025988519664,1.4754963506685597
p1k_00859,1.4865224625291398,1.1822513812678732,1.0784517068634645,4.760903280162374,1.7740781775283725,2.199717178033827,0.9262903603674092,2.524409181294918,1.3202501587142486,1.5276142961617605,0.9843149144371306,0.3614725575203428,1.3040658915965342
p1k_00860,3.647950729087193,2.6145704621975274,2.1964109863601906,3.116173668942954,2.743055739088501,3.332388029487516,1.4267880881260644,3.300540671568154,2.316949797960225,2.635882717291022,1.587945996550411,0.6768810049210146,3.2384426949866403
p1k_00861,4.46280628776485,2.5510164191205478,2.449965858111302,4.886022366233676,2.558758589354494,3.370238801914625,1.3473585186620836,3.5535032345510755,2.6325906957566128,2.920530715326136,1.9446947119638944,1.13907815230313,4.060686994299874
p1k_00862,10.509430707184542,4.556804550018733,7.157269904039561,2.0362292370301955,8.611794061762955,9.950896027051378,2.453847483058928,7.419163733913868,2.8874298318439773,3.6027486917068683,1.7922049264908102,0.9869142438314232,9.56213675566915
p1k_00863,7.172804019166255,4.286881540028427,5.507770698232988,3.036709194023622,8.789878737015608,9.558909989226231,1.9502411073410355,6.367644545689769,2.828231396173121,3.3768702758465112,1.6171205784088296,0.8765683531781558,6.933678351873675
p1k_00864,2.343167850652692,1.742610816840903,1.3637830953216874,1.9747979569210248,1.8765119992890236,2.4101467705229647,3.255184528131011,1.9415586075816376,2.686423818471149,2.5932835658227327,1.5075613985245286,0.866185198422415,1.6959834290983464
p1k_00865,2.5092598928939864,2.3186856501687,1.5909305917719816,1.8517219354557477,1.572979503004844,2.532610250530264,2.9555008647710035,1.90612401298174,2.829328974660875,2.640483572601264,1.4951499754439967,0.8562222138148203,1.8889402797266857
p1k_00866,2.545837261441703,1.989991594084548,2.134641841621856,3.198132679781129,3.000499908446746,3.2858854082094258,0.9438924727104842,4.519475414044925,1.6324466205009829,1.684427578279107,1.3756019722151638,0.7693002805877402,2.745214728855376
p1k_00867,3.164306899274386,2.347749383850157,2.4101373002485413,2.5860621943648807,2.8808277623429768,3.0685020111270167,1.4190337519214582,4.873587551660925,1.8715326251929176,1.815098580950592,1.444345098469654,0.7860300976893014,3.1449966385594204
p1k_00868,3.679347145510469,2.0756957237300413,2.251464096448091,4.693865066355567,2.512573088770813,3.8113997216665703,1.763490410839922,5.399224452083686,2.155784165025488,2.9935559420407065,1.875226028378619,0.8843406773461153,2.9555759224802496
p1k_00869,3.8600705068760046,1.9750247695473275,2.099793870551925,3.5069712253817413,2.8549684399245523,3.240282972821438,1.5287362087596772,4.752589754903365,2.015319260807026,2.693785685682385,1.7986102667942203,0.7994414498231253,2.831885687824493
p1k_00870,4.362871473995334,3.021642911734016,3.1354501917810134,4.176139492283467,3.654465973811293,4.313086433462034,1.4081016516377514,5.098700389247791,2.724423943042692,3.2499577496343632,1.548934522634834,0.7907495659756276,4.515209178915112
p1k_00871,4.166363253891936,3.4184472073961985,3.283169194674788,3.3069156778245583,3.561608927631463,4.604553972193674,1.4280216660009457,4.895192524067422,2.611982229914699,3.2766342050425394,1.6361195286688606,1.0064688401218442,4.398083734738921
p1k_00872,3.1875074716329377,2.524203802091247,2.0485053958141606,3.815590934107431,2.8129897594954465,3.316214545253053,1.058286147555759,3.490675377319884,2.4488953488980005,2.730879642656454,1.3238098430344063,0.5485119224131231,3.441016640629848
p1k_00873,4.529248353042156,3.654748671729312,2.521696136218228,4.858799351432364,4.013739666023496,4.197456327958004,0.8814760627268543,4.162073642024059,2.773756401275947,3.1278354675327407,1.5188112437825982,0.7607366813161497,4.293115477057812
p1k_00874,1.777790021790986,0.9991479205852593,1.1981803964586426,2.351406592588058,1.331391672227138,1.59131676346477,0.954743460621728,1.6002937895561118,1.1895556298846095,1.6545395366454725,1.0652158169922186,0.2614644130650587,1.733622859322857
p1k_00875,1.9645166142408403,1.0112150216510196,1.3946790698202465,2.2189617270670627,1.693591238242154,1.542425151184451,0.8876765499954592,1.6777474026572874,1.3441302266876616,1.6911072808580356,1.0963257782523512,0.2523646917127821,1.703931552627273
p1k_00876,5.784376090195676,2.2839170760221847,3.499341204795816,1.6364186690366085,4.247878939442797,5.21705221201226,1.309795584249205,3.616925805066813,1.8275141428745325,1.9265048922447248,1.1195126131419906,0.3249682201584527,4.667279229983834
p1k_00877,8.746150002173293,3.109429502332965,4.3547163145542,1.282986638480648,3.720059616683656,5.556821124234042,1.4331418695108509,4.084831282151247,1.970997733456944,2.489367396707656,1.4584995426550929,0.4547869590478562,6.006060365339207
p1k_00878,3.4593535081791447,2.689718012760042,2.102642519821284,4.038921188038911,1.751553029080706,2.9883493036255104,1.447456402474104,3.4010672917675766,2.1077742972619444,2.936855707771591,1.890619086368802,1.0132477442111858,3.2569916404800856
p1k_00879,2.530610048882173,2.119120872161427,1.8144397070370375,4.167728627252797,2.13065906444279,2.6297016236959507,1.3977397603706745,3.3540564052502857,1.8057614386691587,2.4279026163151105,1.6411668930330396,0.683166002762193,2.496203336252016
p1k_00880,4.146287487534607,1.8135396453896984,2.231884418021372,3.312678247413848,2.3402932947809707,3.0248788742423214,1.4382067586315794,4.182150492312156,1.7182208910913832,2.438581290962104,1.4726413527198343,0.5659273193922332,3.350004332809978
p1k_00881,4.673062874924651,2.439544826505505,2.5210869651529624,4.4876805875951815,2.688934710801631,3.885730373476152,1.3925916434084449,4.179913830685223,2.2577769898627484,2.6944519665128093,1.627294112885836,0.8663176723218057,3.784702659196513
p1k_00882,1.4990975268536924,2.210104741699914,1.6819871457785631,4.23492682634039,2.019614181496113,3.0170102934515435,0.7183882270368617,2.410746129057663,1.4875131754650548,2.281975471941603,1.248903548493958,0.526814914951573,2.1036785292564333
p1k_00883,1.4086006286094346,2.163089278665711,1.7357188883099677,4.552081984340515,1.6565223085720893,3.005199168148368,0.6391835214422142,2.7551287982331685,1.4993477719213004,2.354323868382685,1.2826152483453896,0.5179048182681355,2.226928546556372
p1k_00884,1.558133570483466,1.95480414492329,2.976146531685726,2.595485047256592,2.023286313269136,3.022218315302595,0.7195629912312768,2.998230135517199,1.767455851381709,3.3587128462345883,1.6028898835282297,0.6838049987922278,3.760282284249366
p1k_00885,1.5105088781265896,2.1453991506220107,2.728686849213875,2.233219780277772,2.237930636066082,3.4120679725787157,0.8744749662549542,2.890113152989684,1.626379840030631,3.100725928970018,1.4513070786897648,0.7413239944725899,3.4785138043286583
p1k_00886,1.7661609841750263,3.3632832214747888,4.797311260362587,0.2216681167831017,1.6693280649514182,18.628361024046303,0.1300498091302595,5.103722912833132,1.1390685259257465,8.584229292636724,1.9664750702214049,1.4600659497762811,3.308606128024415
p1k_00887,2.2805549860329086,1.2685720518339505,5.295311894487741,0.3636490746160606,0.1805589839028755,15.936216675038192,1.4842081519032695,6.9069396095060425,2.205608397805221,8.90879939311506,2.211693339581509,1.4556095789340284,3.074429454635329
p1k_00888,2.424769620933722,2.953382998954957,3.8578312218979134,0.0389406108068908,0.6387133039780704,6.58779957041605,0.1300498091302595,3.649713424724195,0.5393142400324218,8.895461437297746,2.2764532315466712,1.67059657182581,2.7519514193501817
p1k_00889,1.8265615337605416,7.490935514059103,4.427213724417615,1.4965241940940257,0.5104377652805074,6.587943259693869,0.8054587407274523,4.979041665863111,1.5511959830824842,9.151703535106652,3.260054524399738,0.5703994261994257,1.6646103433452193
p1k_00890,3.1569094432117573,3.659959305088999,6.861410581519436,2.634587227455888,3.631279033418478,5.5059104819436815,0.4580752033368069,4.93885409220721,1.5855462160300615,3.514930892303387,1.2563310568933046,0.5019591223181843,5.537890532033027
p1k_00891,3.666137447232814,3.5633258284002265,7.609059984292935,2.620987945025239,2.538174476279205,6.931161781873827,0.7798503836141615,5.118387533753976,1.410765566456437,3.3504563421807743,1.0899112164253968,0.5893307250132539,5.657307259237843
p1k_00892,0.7786809200102929,1.392789277659863,1.722124647966064,1.2428745142413409,1.4884296382477042,5.614715128970653,0.4647740969540122,2.8870965898047274,0.6652117679459603,2.1665447957251858,1.567141199364897,0.2693510134256648,0.9906952663999932
p1k_00893,1.5072591586795183,1.8171410311320568,2.2406693666631297,1.2956196006017024,2.388921044501378,3.166515068452829,0.6096030162433028,2.3643629951734866,1.2471756510143983,2.364969054271046,1.695479317620833,0.3213343177632111,1.539403423458312
p1k_00894,1.1968070242345126,1.7394143188303604,3.3456849108465336,0.8638396666691792,1.940781675782159,4.545237842364153,0.4167284924578114,1.7321739082686796,1.1525402232236517,3.1416368112364443,1.5116268766022791,0.3147306386045541,1.9209264033554811
p1k_00895,1.7953351975058662,1.7786344837451744,3.538886890505196,0.703197316044291,3.2334931198116346,6.595308260627572,0.5562350748952002,1.4263221597439282,0.8691803003286824,2.9035882257943286,1.368461428379431,0.3413220946572892,1.9104745071265237
p1k_00896,2.6331660968243544,2.931938933454405,3.735489573680109,1.4921289301523768,2.729410370408127,3.2426129940260315,0.5509074795893648,3.095643517174069,1.3254314104749427,3.5583462250039184,1.3917906105230768,0.2878863026985229,3.1449719953013964
p1k_00897,2.240210152898121,2.9769071124567303,4.061128392163461,0.9754101764052208,3.0230592022611225,4.83648541239628,0.627801436933758,2.377810011474517,1.354305984687695,3.0882923052998774,1.7038869651059614,0.2134865352237406,2.574907659319209
p1k_00898,1.863394386410072,3.124028496610346,2.506489086156745,2.067758370763737,1.125116489578379,4.95000112104376,0.8552736774359405,2.9427051025748887,1.538029753130311,3.003486932694778,1.1836420128725802,0.4310446070721766,2.351398705056533
p1k_00899,1.5544843395366004,2.580856005932397,2.4090908481585025,1.971748859331288,1.980275621058174,3.667558843483863,0.7441868597171571,2.5839068403174608,1.865289169095587,2.9831814798353187,1.124412637566016,0.4387473932937495,2.537270825703456
p1k_00900,3.9746294064889462,4.458648728417875,7.2012659202459,1.5789661625476952,1.9464795855252188,5.144230822954069,0.9388084246828254,3.513762376310708,1.8290731990516411,2.857353861154932,1.5790089844269408,0.4820501916172377,4.990323341130559
p1k_00901,3.213715574789881,2.9716460111320857,6.716979635372836,1.1002023129621832,3.178050694586103,4.468695904255418,0.9562115992572254,2.902074997704124,1.2630524387216275,2.4150752721686404,1.7146233711235797,0.5317264210087937,3.497556251848639
p1k_00902,2.0818979438896146,1.9814385185287309,5.958798641888132,1.2226735001260538,2.2955683056176763,5.4164340151182575,0.8662121978004661,2.0221700604625403,0.8331933451162559,3.7846301555640856,1.374542767133666,0.4483922321865853,3.2062143639593814
p1k_00903,1.801303756799474,1.979049757131094,5.954443885180869,1.234729401269098,2.1607760053620724,5.512727656446953,0.9409272212565428,2.298552182061209,0.9078204953632646,3.7462119496537274,1.655772316337319,0.4942506541441602,2.495053649790539
p1k_00904,2.152174283584686,2.500067158925743,5.735309928112076,1.272408838677191,1.9436572798268472,6.815763337131216,0.6264039412888885,2.8384034474437234,1.0951848188060949,2.9266943724776144,1.392887053036085,0.4163195306394224,3.5562763945806024
p1k_00905,2.363592579293753,2.739796700870296,5.602034203449692,0.8918066484974012,1.8872598726803331,5.386847919018181,0.8164454088229248,2.837259349797186,1.030387053156718,3.010720938229821,1.405233002947159,0.4578770017361002,3.236675008970833
p1k_00906,0.9619046165270996,1.127523040974293,3.132579242794812,0.8554960298553516,2.437782953296948,5.27485212257079,0.4138288130377019,1.067369747596902,0.3508065196441086,3.032461457663847,1.4390094268653957,0.3009207724622313,0.9697548515468302
p1k_00907,1.1466167886257848,1.2765721190400885,3.8608058373950938,0.8641900515878569,2.457942946670058,6.177912194902577,0.6851474605656461,1.3962693963796355,0.4888241414403135,2.7613529278368736,1.5954952196415186,0.2581342692417787,1.160223834139393
p1k_00908,0.7874945434085759,1.110782045415074,3.6508490227308896,0.7918302834574886,2.145092322521919,5.936120996121682,1.0740532591804592,1.548072034287707,0.3091477408399898,2.5175499276498816,1.388403946030741,0.1671652897831528,1.2359949590223074
p1k_00909,1.0386874021047705,0.967236901859026,2.720930905899217,0.6546536369148815,1.9482818543640992,6.100515880392113,0.5702369874697589,2.1875931627633207,0.4809370042100072,2.09136979929948,1.2043883379984868,0.2245876962503321,1.0016711041483108
p1k_00910,1.959789494905364,3.0299448568203693,3.1557142907596947,4.738488987994494,3.4219969692790326,3.558484036503617,1.141104798719739,3.0901076462158783,1.5833453141223597,2.918318221226801,1.3367765348473537,0.5004604687285749,3.081314322874769
p1k_00911,2.078839960092718,3.451893240042347,3.0043278832958524,4.510326199493823,3.469426634053055,4.551933427040378,0.7960278845798887,3.437533541294033,1.4519636474618582,2.7238451169306743,1.4186029054518807,0.656253498340118,3.008230894707744
p1k_00912,0.9943145889864782,1.10712588493809,1.9898176372115928,1.4254700159088465,1.733858463213393,3.582858761349387,1.2383349614490875,2.613376044917952,0.8302469827219398,2.063972679735428,1.436418005199261,0.2678261810981879,0.8577061138594784
p1k_00913,1.254329896361699,1.3616904120030398,2.0522451446172068,1.4151327859967568,2.4404429246028507,5.325717116806584,1.2423070026517111,2.3210279172722,0.8543250113556482,2.279855303494891,1.721871477755035,0.2868195014629402,0.7231209748241816
p1k_00914,1.199224573085077,1.627923596513519,2.55394466227186,0.7991325281880802,4.349361886458989,7.340059605558166,0.61778684179698,1.6404310734945808,1.0615814151158691,1.899638082402452,1.8269232119462848,0.2046997706680769,0.6450821807231805
p1k_00915,1.206517168299034,1.6631086242362585,3.4731604883664247,0.5420942394840798,3.7069548331443416,6.254655199041022,0.8069346000501735,2.2492179735732662,1.0072285605376063,1.898549415296836,2.0523868629430013,0.2380743121539023,0.8451571038383114
p1k_00916,1.121267792521546,1.4411797034822045,2.249875796284747,0.7726539029368297,2.914644551407674,4.887815872654778,0.8179263762004362,1.8933471434093248,0.7861613002280449,2.0402169027772152,2.1378251777410147,0.1770759197790491,0.6029913470864641
p1k_00917,1.3135955480764885,1.5716129164163497,2.737898540017264,0.7501884944691435,2.5605987328949804,5.267567011534386,0.7303472102137742,1.6609817376449034,0.6399621157043844,1.86123415763882,1.899226990947908,0.185673358457868,0.9853702257170766
p1k_00918,0.9773075824413664,1.612589996790056,2.188295516069567,0.7558309114067886,2.5474397325620632,4.270251929347129,0.3645365877810138,1.6460313856234858,0.6386880152559133,1.9416187946788688,1.7060130832020424,0.1957544047053285,0.7946169338138732
p1k_00919,1.2368368183689875,1.158003127395253,2.697924767145963,0.777668666408573,2.238259359072117,4.648619919583799,0.6303471250978804,2.104950177681693,0.5577418016925446,1.9757344188944488,2.069510288002644,0.1920175043666269,0.9369756711426932
p1k_00920,1.5532973866514086,2.58831184594791,2.558378079649014,4.058421165575028,2.46534822602386,3.388764406426731,0.7797695563950127,2.772185784367323,1.3513027017393238,2.5786551467985745,1.1474207270301064,0.525200877501999,2.846095934643276
p1k_00921,2.038522874595359,3.3252800988435234,2.8930578364916717,4.094992353815327,2.9344430592931463,4.37682691305479,0.8890690215663751,3.408247380275595,1.4290385692910563,2.673423392942011,1.2984836177900492,0.6371204056852083,3.0830880870775723
p1k_00922,4.04966879831755,4.078544619589521,5.219158185559302,0.8414402348395718,2.044147038038918,4.337403942286653,0.9222709230640854,3.2420661766843217,1.7648744039724773,3.8869017133502415,1.6407424474418306,0.4752415005159093,4.916433307414947
p1k_00923,4.166519648194965,4.107846938058652,5.58129594264875,0.7408376098284938,2.627363049798198,4.224602564614088,0.7271359978104315,2.552559960706736,1.613151411301602,3.52877397068288,1.5130829553750564,0.4202752305168273,4.688089300387557
p1k_00924,4.142503159640908,3.6560355363742056,4.990492343774259,1.0508700080719902,1.8818414638682264,3.742630032428405,0.7329258341249348,2.741173101351769,1.919562151897054,3.450279633667675,1.7397904493516805,0.4018045891513203,4.78143877259587
p1k_00925,4.527299010013975,3.8688281739361208,5.668554717004571,0.805105122354754,2.3819539067778166,3.5268658610231105,0.3770216902297492,2.808745648145313,1.7820200534294297,3.650462634378002,1.5794188426330322,0.4997532820557361,5.689764966066474
p1k_00926,2.6579772922874696,2.5485871588142315,5.067143125038657,1.0270109779727066,2.4995713005264557,4.380324991683113,0.6726843315414989,2.4640210588841587,1.4310106046868498,3.436069351680816,1.5687930022467145,0.6257877749682748,5.341058624193845
p1k_00927,2.88615018591422,2.573565304439641,4.680212843555414,1.4058630591247865,2.1361589638154976,4.332694732608097,0.740827182293672,2.576008833708749,1.5295484206514505,3.671058999172149,1.6067843176916052,0.6353325416984584,5.383968942448912
p1k_00928,4.975100629596764,4.12595225775032,5.86976082491361,0.8177278316232652,2.381355963512305,3.985129647552053,0.9200650006103034,2.60190181682316,1.580569426891013,3.780266221251469,1.4865945269526035,0.5256459259935712,6.572581843456458
p1k_00929,4.577642126902925,3.54708444003628,5.61633026608435,0.7185453436060895,1.7005382658230286,4.259226927141415,0.6672532706268124,3.3573086133449364,1.557510364644806,3.6747698161411457,1.5363928562754263,0.5157687251630313,5.929781180784175
p1k_00930,2.481870214382945,3.2452488353747,4.566712407046674,6.022558837826916,3.685563201358665,5.1836408154747815,1.2717348910842572,3.642180660645309,1.5557699741893765,2.723197473804097,1.182898838236316,0.6190230326949672,3.5948314589229087
p1k_00931,2.6737658552724364,4.396864985338005,4.01987626874888,6.130688199441701,4.513546663834627,4.245609782760824,0.7349287301025395,2.1025205516561982,1.7718493813327816,2.6058632029971505,1.414851164189269,0.7005502416300401,3.394370515671211
p1k_00932,2.79257770141059,4.219455662018662,5.32556730566308,5.645439148729645,3.5967120256805485,5.966772894172546,0.9294084675645108,3.6509577762112735,1.7397516790740437,2.681147380332608,1.1947560615461477,0.5926243367458071,4.336085647341958
p1k_00933,2.271432655300376,4.120730180581433,5.390331504421769,4.744456978750203,4.729148341531254,4.709468309788718,1.1833046600868746,3.856050562883512,1.57572615773922,2.724415043576771,1.281970796982929,0.479348163089713,4.461502381506835
p1k_00934,2.0190613837637943,1.4250524463834715,2.4831766272356264,4.276740307363307,1.23752011961328,1.9926523119520791,0.6710674735800816,1.5799849521846538,0.9694147973062116,1.6405278746222272,1.499455319147978,0.5408795420925728,4.067696618247738
p1k_00935,1.759456403062274,2.2059194831247027,2.3329297675052407,4.273412738847591,1.035937970556036,2.616329659402984,0.7624789114840038,1.4935915354513474,0.9778793440150358,1.3927432571032348,1.5856489903702595,0.4920020744439655,4.144106279682466
p1k_00936,1.9424123589836169,2.195232948553046,2.224461947431847,4.176284823932601,1.9260056038879936,1.96177920026291,0.6326024099753825,1.7684264595999049,1.1984870409639894,1.6326574541089196,1.1816383623475244,0.5586111266831797,3.9691249474770007
p1k_00937,2.096420261669225,3.043415407160857,1.7575714276267036,5.143052946373567,1.067719811735555,2.486011260824496,0.5557717764960552,1.4434433625691994,0.9429133811443978,1.729168817842169,1.5717575946906872,0.4395837777206344,4.154509455138867
p1k_00938,2.3795982387827634,2.812548627034337,2.016117846116769,0.772092745568288,1.3183387709936345,2.326887095301807,0.2756462133576318,0.983265442068612,1.173239400606478,1.7299317728727686,1.2893291412532828,0.2793681718495104,3.725966401274397
p1k_00939,2.188302422437377,2.3758328311105363,2.246570043787995,0.9234094817611552,1.5531674180449326,2.722773234283116,0.8326351589166007,1.1598681896016914,1.5813254673420614,1.7299269907996406,1.040829102055173,0.4481244890088169,4.714081946296786
p1k_00940,2.7276084467035986,1.427575273939281,2.757518324816313,1.3388187985370663,1.063120170975446,3.0538562417317907,0.8829648975409923,1.8975444885831647,1.109140574418917,1.5570407484048516,0.8519255662899786,0.5131599379123447,3.74112958948592
p1k_00941,3.0618149009295124,2.7582491048077795,3.457892458963405,1.3726085963480643,0.697989270432914,2.347227384920622,0.3949024282816075,1.511183334482059,1.095183351028824,1.89508264072641,0.973692932684694,0.83510052352321,4.962135416222116
p1k_00942,2.181286588837476,2.203109315024838,2.6035867866282603,1.0725992564493094,1.6242816059909553,2.6924203404524563,0.5611249533244539,0.945262966190855,1.277073787613413,1.5850296423986447,1.0635028220219154,0.3964949685052515,4.544845954474465
p1k_00943,1.6390281010304135,2.1856656950812403,2.2008359912034936,1.6801968579672617,2.409243295182056,2.189965072434983,0.5863608465550404,1.567786710424979,1.906530749953448,1.7353736811703064,1.3050053343250745,0.290005398561872,3.567163379321136
p1k_00944,2.0528668715480056,2.2894166125626128,2.2795814219701844,1.475154907137494,2.3851951173929336,2.8230188319157703,0.65088131295953,1.6580560355652374,1.961221664203658,1.5985465034343629,1.1755049155195012,0.4315851386530263,3.567985445561129
p1k_00945,1.6649774937457678,2.8473790312064557,2.5859830538584707,3.150074130635404,1.615346037369177,2.917183698897564,0.7012592889368451,0.9268808660652512,2.23488211955483,2.005810014145974,1.4370490087090937,0.4971192404269116,3.690434945511433
p1k_00946,1.3998893505093444,2.432424524529495,2.474400712182803,2.0574541971693505,1.7642289293438032,2.3255620498527407,0.3794712251252501,0.9826743461855548,2.3886722451268905,1.722813363814013,1.0454562501671951,0.3896281772028135,2.8982204691660938
p1k_00947,1.8833804065693571,1.750791255697687,2.4903709123901505,3.783006823291063,2.592256330542273,2.2646033891903428,0.6972317957543587,2.0447996761115523,1.1428157139164996,1.770821080808719,1.4794142104286363,0.677648437593158,3.5639283217869018
p1k_00948,2.038872514444388,2.2019437238483768,2.5223741819111627,3.789055760610469,1.9778528658412409,3.401322638548249,0.7433601163773973,2.063300580414311,0.9721965611871664,1.55031467504986,1.6398736339788942,0.6192298682306622,3.587107799123586
p1k_00949,1.7949930157191412,1.866829971505727,2.204498605993844,0.5802438691934915,2.688353089376532,3.130081379767484,0.4841582612212322,1.0525263728361631,1.4283442356375549,1.6162364456944824,1.1623169233152324,0.3910880387515971,2.636139421721185
p1k_00950,1.6971835000093545,2.166213570067837,2.472281599273852,0.666272288683557,1.316375340730069,2.699994117057891,0.4207401154495824,1.09130038791826,1.3362937395362298,1.8535485913017251,1.2794563475219718,0.4190751741418491,2.9588138856664328
p1k_00951,1.1340097338543915,2.724553755922531,1.993979738202797,1.2090335789089866,1.3154770188180198,2.8747945406819584,0.2462339683858567,1.3035520546812254,1.7271159249754546,1.4712782453198603,1.4333326839624942,0.5003456769422456,2.247959333229276
p1k_00952,1.5588025961291951,2.338298546729337,1.7533681773750844,1.3683213375984773,1.329312613796477,2.7450089288239607,0.4660513543015877,1.2794914807400577,2.284516043256899,1.4584679543255945,1.1300477001007074,0.5105181025618472,2.102507098561192
p1k_00953,2.251637078098674,2.278540159689664,2.5588343070885933,3.8760577566538807,1.8015952978171563,1.753483613336198,0.8116268852459554,1.8304678424117224,1.0018860408168595,1.8195414347646208,1.2930565717411195,0.5419273567921388,4.30653668171738
p1k_00954,2.1070832907186654,2.149776820151124,2.7636543040197323,3.8313073429027495,1.5953135627794914,2.189608741311659,0.6224774781125911,1.981262906224274,0.9758044985461832,1.904280806872329,1.4135430189185645,0.5109237512578085,4.537229813504459
p1k_00955,1.8651724464669788,1.892117178085218,2.428261203098208,0.8429398477477984,1.387242816670338,2.776715556861576,0.5124076303447799,1.203137629408282,1.2841828633598462,1.5862053120769026,1.1330010048627006,0.3418606221107459,3.400120170589118
p1k_00956,2.498590716800257,2.2582039400769727,2.982394429556783,0.8220198860214906,1.8819254811120056,2.958315871150944,0.2389078004028753,1.1583165610308868,1.4374948382867687,1.6583442646057769,1.2563438775290543,0.5158906916961394,4.114718577305303
p1k_00957,1.6446875755632595,2.190170586013685,2.0832270851221413,1.908011110653155,1.428773607651271,3.3391979631819155,0.5559917778281492,1.3235964600979546,1.5935379916243535,1.6126284510292237,1.324891694092033,0.4475259345238674,3.283260026507968
p1k_00958,1.7842241142734196,2.4168150489898714,2.2703371291848486,1.7158897336342285,1.22264556351326,3.069267754924564,0.5251638480391185,1.069329584457891,1.7105361953272018,1.7398006857264638,1.4188973356146883,0.4396591147961487,3.3075220586339444
p1k_00959,2.237084945405692,2.480811572857617,2.882072340855946,4.383005631922291,0.9417028963283094,2.1196601892105904,0.909250269578286,2.92608601739958,1.3505366806095689,1.845619445313036,1.153661481003402,0.4659442793272365,3.615351638057872
p1k_00960,2.8051463764140103,1.778994060271281,2.51550434825928,4.547399797831738,0.8249903952908079,2.5815906010878207,0.2949796089629032,2.1738746143404954,0.9291782151598384,1.9305371502804016,1.4070020526926923,0.5356428994212658,3.9041045491589497
p1k_00961,2.032506872753244,1.9559119557303288,2.049890455972794,4.316434592671854,1.2399650234926731,2.3247760134492874,0.5788242503766425,1.250951520425592,1.0324749898641306,1.8566786851790569,1.65243680951407,0.5559031355334377,3.9535975533875902
p1k_00962,1.628729534362396,2.389105380146558,1.6713337413231546,5.3339984813987735,2.133461372510095,1.87200540052825,1.2205393990785305,0.8396856538945574,1.2333799321857528,1.8623620115959016,1.620401937885249,0.4870133545838845,3.183505112366999
p1k_00963,1.9528229895746607,2.914558340786418,2.081564042665095,5.694872769247595,1.409401808560908,1.7898571332704456,0.7590470849152091,1.6678497012678348,1.1821661511459904,1.7691892119900927,1.4566597723741748,0.4269419314310337,3.724660677933039
p1k_00964,1.64991392897932,2.731740238606668,2.2502385089977794,0.6046751074328847,0.9487775964207158,2.3274297051722863,0.1300498091302595,0.7267348925953121,1.3069368515911697,1.759909994997509,1.2391473201209673,0.3806148007988786,4.033955882743701
p1k_00965,1.9320438277094685,2.2181307071615755,2.392086039992084,0.7844536786157204,1.0241776453976033,3.316400277179925,0.3891393342837451,1.0863125663868167,1.1605870049971554,1.6199967048912336,1.1419427434261598,0.3943041060361398,4.0086541914665474
p1k_00966,1.729211561761007,2.927489433579796,2.418832465952306,0.6477808881350171,0.7317273451317541,1.854163008342348,0.2711107287024172,1.23294773639375,1.3300188278708427,2.678001250719503,1.230030872491676,0.4256792398748481,3.911087928716369
