,ID,gene,TU,Sigma70,Sigma32,Sigma38,Sigma24,Sigma28,Sigma54,Sigma19,unknown
1945,b2278,nuoL,nuoABCEFGHIJKLMN,1,0,0,0,0,0,0,0
1946,b2278,nuoL,nuoABCEFGHIJKLMN,0,0,0,0,0,0,0,1
1947,b2279,nuoK,nuoABCEFGHIJKLMN,1,0,0,0,0,0,0,0
1948,b2279,nuoK,nuoABCEFGHIJKLMN,0,0,0,0,0,0,0,1
1949,b2280,nuoJ,nuoABCEFGHIJKLMN,1,0,0,0,0,0,0,0
1950,b2280,nuoJ,nuoABCEFGHIJKLMN,0,0,0,0,0,0,0,1
1951,b2281,nuoI,nuoABCEFGHIJKLMN,1,0,0,0,0,0,0,0
1952,b2281,nuoI,nuoABCEFGHIJKLMN,0,0,0,0,0,0,0,1
1953,b2282,nuoH,nuoABCEFGHIJKLMN,1,0,0,0,0,0,0,0
1954,b2282,nuoH,nuoABCEFGHIJKLMN,0,0,0,0,0,0,0,1
1955,b2283,nuoG,nuoABCEFGHIJKLMN,1,0,0,0,0,0,0,0
1956,b2283,nuoG,nuoABCEFGHIJKLMN,0,0,0,0,0,0,0,1
1957,b2284,nuoF,nuoABCEFGHIJKLMN,1,0,0,0,0,0,0,0
1958,b2284,nuoF,nuoABCEFGHIJKLMN,0,0,0,0,0,0,0,1
1959,b2285,nuoE,nuoABCEFGHIJKLMN,1,0,0,0,0,0,0,0
1960,b2285,nuoE,nuoABCEFGHIJKLMN,0,0,0,0,0,0,0,1
1961,b2286,nuoC,nuoABCEFGHIJKLMN,1,0,0,0,0,0,0,0
1962,b2286,nuoC,nuoABCEFGHIJKLMN,0,0,0,0,0,0,0,1
1963,b2287,nuoB,nuoABCEFGHIJKLMN,1,0,0,0,0,0,0,0
1964,b2287,nuoB,nuoABCEFGHIJKLMN,0,0,0,0,0,0,0,1
1965,b2288,nuoA,nuoABCEFGHIJKLMN,1,0,0,0,0,0,0,0
1966,b2288,nuoA,nuoABCEFGHIJKLMN,0,0,0,0,0,0,0,1
1967,b2289,lrhA,lrhA,0,0,0,0,0,0,0,1
1968,b2290,alaA,alaA,0,1,0,0,0,0,0,0
1969,b2291,yfbR,yfbR,0,1,0,0,0,0,0,0
1970,b2293,yfbT,yfbU-hxpA,0,0,0,0,0,0,0,1
1971,b2294,yfbU,yfbU-hxpA,0,0,0,0,0,0,0,1
1972,b2296,ackA,ackA,0,1,0,0,0,0,0,0
1973,b2306,hisP,argT-hisJQMP,0,0,0,0,0,1,0,0
1974,b2306,hisP,hisJQMP,1,0,0,0,0,0,0,0
1975,b2307,hisM,argT-hisJQMP,0,0,0,0,0,1,0,0
1976,b2307,hisM,hisJQMP,1,0,0,0,0,0,0,0
1977,b2308,hisQ,argT-hisJQMP,0,0,0,0,0,1,0,0
1978,b2308,hisQ,hisJQMP,1,0,0,0,0,0,0,0
1979,b2309,hisJ,argT-hisJQMP,0,0,0,0,0,1,0,0
1980,b2309,hisJ,hisJQMP,1,0,0,0,0,0,0,0
1981,b2310,argT,argT-hisJQMP,0,0,0,0,0,1,0,0
1982,b2311,ubiX,cvpA-purF-ubiX,0,0,0,0,0,0,0,1
1983,b2311,ubiX,cvpA-purF-ubiX,1,0,0,0,0,0,0,0
1984,b2312,purF,cvpA-purF-ubiX,0,0,0,0,0,0,0,1
1985,b2312,purF,cvpA-purF-ubiX,1,0,0,0,0,0,0,0
1986,b2313,cvpA,cvpA-purF-ubiX,0,0,0,0,0,0,0,1
1987,b2313,cvpA,cvpA-purF-ubiX,1,0,0,0,0,0,0,0
1988,b2316,accD,accD,1,0,0,0,0,0,0,0
1989,b2317,dedA,pdxB-usg-truA-dedA,0,0,0,0,0,0,0,1
1990,b2317,dedA,usg-truA-dedA,0,0,0,0,0,0,0,1
1991,b2318,truA,pdxB-usg-truA-dedA,0,0,0,0,0,0,0,1
1992,b2318,truA,usg-truA-dedA,0,0,0,0,0,0,0,1
1993,b2319,usg,pdxB-usg-truA-dedA,0,0,0,0,0,0,0,1
1994,b2319,usg,usg-truA-dedA,0,0,0,0,0,0,0,1
1995,b2320,pdxB,pdxB-usg-truA-dedA,0,0,0,0,0,0,0,1
1996,b2321,flk,flk,0,0,0,0,0,0,0,1
1997,b2323,fabB,fabB,1,0,0,0,0,0,0,0
1998,b2340,sixA,sixA,1,0,0,1,0,0,0,0
1999,b2341,fadJ,fadIJ,1,0,0,0,0,0,0,0
2000,b2342,fadI,fadIJ,1,0,0,0,0,0,0,0
2001,b2343,yfcZ,yfcZ,0,0,0,0,0,0,0,1
2002,b2344,fadL,fadL,0,0,1,0,0,0,0,0
2003,b2346,mlaA,mlaA,0,0,0,0,0,0,0,1
2004,b2348,argW,argW,1,0,0,0,0,0,0,0
2005,b2349,intS,intS,1,0,0,0,0,0,0,0
2006,b2364,dsdC,dsdC,1,0,0,0,0,0,0,0
2007,b2365,dsdX,dsdXA,1,0,0,0,0,0,0,0
2008,b2366,dsdA,dsdXA,1,0,0,0,0,0,0,0
2009,b2366,dsdA,dsdA,1,0,0,0,0,0,0,0
2010,b2367,emrY,emrKY,0,0,0,0,0,0,0,1
2011,b2368,emrK,emrKY,0,0,0,0,0,0,0,1
2012,b2369,evgA,evgAS,1,0,0,0,0,0,0,0
2013,b2369,evgA,evgAS,0,0,1,0,0,0,0,0
2014,b2370,evgS,evgAS,1,0,0,0,0,0,0,0
2015,b2370,evgS,evgAS,0,0,1,0,0,0,0,0
2016,b2371,yfdE,yfdX-frc-oxc-yfdVE,1,0,0,0,0,0,0,0
2017,b2372,yfdV,yfdX-frc-oxc-yfdVE,1,0,0,0,0,0,0,0
2018,b2373,oxc,yfdX-frc-oxc-yfdVE,1,0,0,0,0,0,0,0
2019,b2374,frc,frc,1,0,0,0,0,0,0,0
2020,b2374,frc,yfdX-frc-oxc-yfdVE,1,0,0,0,0,0,0,0
2021,b2375,yfdX,yfdX-frc-oxc-yfdVE,1,0,0,0,0,0,0,0
2022,b2378,lpxP,lpxP,0,0,0,1,0,0,0,0
2023,b2379,alaC,alaC,1,0,0,0,0,0,0,0
2024,b2388,glk,glk,1,0,1,0,0,0,0,0
2025,b2388,glk,glk,1,0,1,0,0,0,0,0
2026,b2392,mntH,mntH,1,0,0,0,0,0,0,0
2027,b2393,nupC,nupC,1,0,0,0,0,0,0,0
2028,b2396,alaX,alaWX,1,0,0,0,0,0,0,0
2029,b2397,alaW,alaWX,1,0,0,0,0,0,0,0
2030,b2398,yfeC,yfeCD,0,0,0,0,0,0,0,1
2031,b2399,yfeD,yfeCD,0,0,0,0,0,0,0,1
2032,b2400,gltX,gltX,1,0,0,0,0,0,0,0
2033,b2400,gltX,gltX,1,0,0,0,0,0,0,0
2034,b2400,gltX,gltX,1,0,0,0,0,0,0,0
2035,b2401,valU,valUXY-lysV,1,0,0,0,0,0,0,0
2036,b2402,valX,valUXY-lysV,1,0,0,0,0,0,0,0
2037,b2403,valY,valUXY-lysV,1,0,0,0,0,0,0,0
2038,b2404,lysV,valUXY-lysV,1,0,0,0,0,0,0,0
2039,b2405,xapR,xapR,1,0,0,0,0,0,0,0
2040,b2405,xapR,xapR,1,0,0,0,0,0,0,0
2041,b2406,xapB,xapAB,1,0,1,0,0,0,0,0
2042,b2407,xapA,xapAB,1,0,1,0,0,0,0,0
2043,b4546,ypeB,ligA-ypeB,0,0,0,0,0,0,0,1
2044,b2411,ligA,ligA-ypeB,0,0,0,0,0,0,0,1
2045,b2414,cysK,cysK,1,0,0,0,0,0,0,0
2046,b2414,cysK,cysK,0,0,0,0,0,0,0,1
2047,b2415,ptsH,ptsHI-crr,1,1,0,0,0,0,0,0
2048,b2415,ptsH,ptsHI-crr,0,1,0,0,0,0,0,0
2049,b2415,ptsH,ptsHI-crr,0,0,0,0,0,0,0,1
2050,b2415,ptsH,ptsHI-crr,1,0,0,0,0,0,0,0
2051,b2415,ptsH,ptsHI-crr,0,0,0,0,0,0,0,1
2052,b2416,ptsI,ptsHI-crr,1,1,0,0,0,0,0,0
2053,b2416,ptsI,ptsHI-crr,0,1,0,0,0,0,0,0
2054,b2416,ptsI,ptsHI-crr,0,0,0,0,0,0,0,1
2055,b2416,ptsI,ptsHI-crr,1,0,0,0,0,0,0,0
2056,b2416,ptsI,ptsHI-crr,0,0,0,0,0,0,0,1
2057,b2417,crr,crr,0,0,1,0,0,0,0,0
2058,b2417,crr,crr,0,0,0,0,0,0,0,1
2059,b2417,crr,ptsHI-crr,1,1,0,0,0,0,0,0
2060,b2417,crr,ptsHI-crr,0,1,0,0,0,0,0,0
2061,b2417,crr,ptsHI-crr,0,0,0,0,0,0,0,1
2062,b2417,crr,ptsHI-crr,1,0,0,0,0,0,0,0
2063,b2417,crr,ptsHI-crr,0,0,0,0,0,0,0,1
2064,b2418,pdxK,pdxK,0,0,0,0,0,0,0,1
2065,b2419,yfeK,yfeKS,0,0,0,1,0,0,0,0
2066,b2420,yfeS,yfeKS,0,0,0,1,0,0,0,0
2067,b2421,cysM,cysPUWAM,1,0,0,0,0,0,0,0
2068,b2422,cysA,cysPUWAM,1,0,0,0,0,0,0,0
2069,b2423,cysW,cysPUWAM,1,0,0,0,0,0,0,0
2070,b2424,cysU,cysPUWAM,1,0,0,0,0,0,0,0
2071,b2425,cysP,cysPUWAM,1,0,0,0,0,0,0,0
2072,b2426,ucpA,ucpA,0,0,0,0,0,0,0,1
2073,b2426,ucpA,ucpA,0,0,0,0,0,0,0,1
2074,b2427,murR,murR,1,0,1,0,0,0,0,0
2075,b2428,murQ,murQP,1,0,1,0,0,0,0,0
2076,b2428,murQ,murQP,1,0,0,0,0,0,0,0
2077,b2429,murP,murQP,1,0,1,0,0,0,0,0
2078,b2429,murP,murQP,1,0,0,0,0,0,0,0
2079,b2431,yfeX,yfeYX,0,0,0,1,0,0,0,0
2080,b2432,yfeY,yfeYX,0,0,0,1,0,0,0,0
2081,b2435,amiA,amiA-hemF,1,0,0,0,0,0,0,0
2082,b2436,hemF,amiA-hemF,1,0,0,0,0,0,0,0
2083,b2436,hemF,hemF,1,0,0,0,0,0,0,0
2084,b2446,yffO,yffOP,0,0,1,0,0,0,0,0
2085,b2447,yffP,yffOP,0,0,1,0,0,0,0,0
2086,b2464,talA,talA-tktB,0,0,1,0,0,0,0,0
2087,b2464,talA,talA-tktB,0,0,1,0,0,0,0,0
2088,b2464,talA,talA,0,0,0,0,0,0,0,1
2089,b2465,tktB,talA-tktB,0,0,1,0,0,0,0,0
2090,b2465,tktB,tktB,0,0,1,0,0,0,0,0
2091,b2465,tktB,talA-tktB,0,0,1,0,0,0,0,0
2092,b2469,narQ,narQ,0,0,0,0,0,0,0,1
2093,b2470,acrD,acrD,1,0,0,0,0,0,0,0
2094,b2470,acrD,acrD,0,0,0,0,0,1,0,0
2095,b4606,ypfM,ypfM,0,0,0,0,0,0,0,1
2096,b2472,dapE,dapE-ypfN,1,0,0,0,0,0,0,0
2097,b4547,ypfN,dapE-ypfN,1,0,0,0,0,0,0,0
2098,b2476,purC,purC,1,0,0,0,0,0,0,0
2099,b2477,bamC,bamC,0,0,0,1,0,0,0,0
2100,b2477,bamC,dapA-bamC,1,0,0,0,0,0,0,0
2101,b2478,dapA,dapA-bamC,1,0,0,0,0,0,0,0
2102,b2479,gcvR,gcvR,1,0,0,0,0,0,0,0
2103,b2479,gcvR,gcvR,1,0,0,0,0,0,0,0
2104,b2480,bcp,bcp,1,0,0,0,0,0,0,0
2105,b2481,hyfA,hyfABCDEFGHIJR-focB,0,0,0,0,0,1,0,0
2106,b2482,hyfB,hyfABCDEFGHIJR-focB,0,0,0,0,0,1,0,0
2107,b2483,hyfC,hyfABCDEFGHIJR-focB,0,0,0,0,0,1,0,0
2108,b2484,hyfD,hyfABCDEFGHIJR-focB,0,0,0,0,0,1,0,0
2109,b2485,hyfE,hyfABCDEFGHIJR-focB,0,0,0,0,0,1,0,0
2110,b2486,hyfF,hyfABCDEFGHIJR-focB,0,0,0,0,0,1,0,0
2111,b2487,hyfG,hyfABCDEFGHIJR-focB,0,0,0,0,0,1,0,0
2112,b2488,hyfH,hyfABCDEFGHIJR-focB,0,0,0,0,0,1,0,0
2113,b2489,hyfI,hyfABCDEFGHIJR-focB,0,0,0,0,0,1,0,0
2114,b2490,hyfJ,hyfABCDEFGHIJR-focB,0,0,0,0,0,1,0,0
2115,b2491,hyfR,hyfABCDEFGHIJR-focB,0,0,0,0,0,1,0,0
2116,b2492,focB,hyfABCDEFGHIJR-focB,0,0,0,0,0,1,0,0
2117,b2494,bepA,bepA-yfgD,0,0,0,1,0,0,0,0
2118,b2494,bepA,bepA-yfgD,0,0,0,0,0,0,0,1
2119,b2495,yfgD,bepA-yfgD,0,0,0,1,0,0,0,0
2120,b2495,yfgD,bepA-yfgD,0,0,0,0,0,0,0,1
2121,b2497,uraA,upp-uraA,1,0,0,0,0,0,0,0
2122,b2498,upp,upp-uraA,1,0,0,0,0,0,0,0
2123,b2499,purM,purMN,1,0,0,0,0,0,0,0
2124,b2500,purN,purMN,1,0,0,0,0,0,0,0
2125,b2501,ppk,ppk-ppx,0,0,1,0,0,0,0,0
2126,b2502,ppx,ppk-ppx,0,0,1,0,0,0,0,0
2127,b2503,yfgF,pdeF,0,0,0,0,0,0,0,1
2128,b2504,yfgG,yfgG,0,0,0,0,0,0,0,1
2129,b2507,guaA,guaBA,1,0,0,0,0,0,0,0
2130,b2508,guaB,guaBA,1,0,0,0,0,0,0,0
2131,b2509,xseA,xseA,1,0,0,0,0,0,0,0
2132,b2511,der,bamB-der,0,0,0,1,0,0,0,0
2133,b2512,bamB,bamB-der,0,0,0,1,0,0,0,0
2134,b2513,yfgM,yfgM,0,0,0,0,0,0,0,1
2135,b2513,yfgM,yfgM,0,0,0,0,0,0,0,1
2136,b2513,yfgM,yfgM,0,0,0,0,0,0,0,1
2137,b2514,hisS,hisS,1,0,0,0,0,0,0,0
2138,b2519,pbpC,yfhM-pbpC,0,0,0,0,0,0,0,1
2139,b2520,yfhM,yfhM-pbpC,0,0,0,0,0,0,0,1
2140,b2524,iscX,hscBA-fdx-iscX,1,0,0,0,0,0,0,0
2141,b2525,fdx,hscBA-fdx-iscX,1,0,0,0,0,0,0,0
2142,b2526,hscA,hscBA-fdx-iscX,1,0,0,0,0,0,0,0
2143,b2527,hscB,hscBA-fdx-iscX,1,0,0,0,0,0,0,0
2144,b2528,iscA,iscRSUA,1,0,0,0,0,0,0,0
2145,b2529,iscU,iscRSUA,1,0,0,0,0,0,0,0
2146,b2530,iscS,iscRSUA,1,0,0,0,0,0,0,0
2147,b2531,iscR,iscRSUA,1,0,0,0,0,0,0,0
2148,b2535,csiE,csiE,1,0,1,0,0,0,0,0
2149,b2537,hcaR,hcaR,0,0,0,0,0,0,0,1
2150,b2538,hcaE,hcaEFCBD,0,0,0,0,0,0,0,1
2151,b2539,hcaF,hcaEFCBD,0,0,0,0,0,0,0,1
2152,b2540,hcaC,hcaEFCBD,0,0,0,0,0,0,0,1
2153,b2541,hcaB,hcaEFCBD,0,0,0,0,0,0,0,1
2154,b2542,hcaD,hcaEFCBD,0,0,0,0,0,0,0,1
2155,b2551,glyA,glyA,1,0,0,0,0,0,0,0
2156,b2552,hmp,hmp,0,0,1,0,0,0,0,0
2157,b2553,glnB,glnB,1,0,0,0,0,0,0,0
2158,b2553,glnB,glnB,1,0,0,0,0,0,0,0
2159,b2553,glnB,glnB,0,0,0,0,0,0,0,1
2160,b2556,glrK,glrK,1,0,0,0,0,0,0,0
2161,b4441,glmY,glmY,0,0,0,0,0,1,0,0
2162,b4441,glmY,glmY,1,0,0,0,0,0,0,0
2163,b2557,purL,purL,1,0,0,0,0,0,0,0
2164,b2558,mltF,mltF,1,0,0,0,0,0,0,0
2165,b2559,tadA,pgpC-tadA,0,1,0,0,0,0,0,0
2166,b2560,pgpC,pgpC-tadA,0,1,0,0,0,0,0,0
2167,b4687,shoB,shoB,1,0,0,0,0,0,0,0
2168,b4608,ohsC,ohsC,1,0,0,0,0,0,0,0
2169,b2563,acpS,rnc-era-recO-pdxJ-acpS,1,0,0,0,0,0,0,0
2170,b2563,acpS,pdxJ-acpS,0,0,0,0,0,0,0,1
2171,b2564,pdxJ,rnc-era-recO-pdxJ-acpS,1,0,0,0,0,0,0,0
2172,b2564,pdxJ,pdxJ-acpS,0,0,0,0,0,0,0,1
2173,b2565,recO,rnc-era-recO-pdxJ-acpS,1,0,0,0,0,0,0,0
2174,b2566,era,rnc-era,1,0,0,0,0,0,0,0
2175,b2566,era,rnc-era-recO-pdxJ-acpS,1,0,0,0,0,0,0,0
2176,b2567,rnc,rnc-era,1,0,0,0,0,0,0,0
2177,b2567,rnc,rnc-era-recO-pdxJ-acpS,1,0,0,0,0,0,0,0
2178,b2568,lepB,lepAB,0,0,0,0,0,0,0,1
2179,b2569,lepA,lepAB,0,0,0,0,0,0,0,1
2180,b2570,rseC,rpoE-rseABC,1,0,0,1,0,0,0,0
2181,b2570,rseC,rseABC,0,0,0,1,0,0,0,0
2182,b2570,rseC,rseD-rpoE-rseABC,0,0,0,0,0,0,0,1
2183,b2570,rseC,rseD-rpoE-rseABC,1,0,0,0,0,0,0,0
2184,b2570,rseC,rseD-rpoE-rseABC,1,0,0,0,0,1,0,0
2185,b2570,rseC,rseD-rpoE-rseABC,0,0,1,0,0,0,0,0
2186,b2570,rseC,rpoE-rseABC,1,0,0,0,0,0,0,0
2187,b2571,rseB,rpoE-rseABC,1,0,0,1,0,0,0,0
2188,b2571,rseB,rseABC,0,0,0,1,0,0,0,0
2189,b2571,rseB,rseD-rpoE-rseABC,0,0,0,0,0,0,0,1
2190,b2571,rseB,rseD-rpoE-rseABC,1,0,0,0,0,0,0,0
2191,b2571,rseB,rseD-rpoE-rseABC,1,0,0,0,0,1,0,0
2192,b2571,rseB,rseD-rpoE-rseABC,0,0,1,0,0,0,0,0
2193,b2571,rseB,rpoE-rseABC,1,0,0,0,0,0,0,0
2194,b2572,rseA,rpoE-rseABC,1,0,0,1,0,0,0,0
2195,b2572,rseA,rseABC,0,0,0,1,0,0,0,0
2196,b2572,rseA,rseD-rpoE-rseABC,0,0,0,0,0,0,0,1
2197,b2572,rseA,rseD-rpoE-rseABC,1,0,0,0,0,0,0,0
2198,b2572,rseA,rseD-rpoE-rseABC,1,0,0,0,0,1,0,0
2199,b2572,rseA,rseD-rpoE-rseABC,0,0,1,0,0,0,0,0
2200,b2572,rseA,rpoE-rseABC,1,0,0,0,0,0,0,0
2201,b2573,rpoE,rpoE-rseABC,1,0,0,1,0,0,0,0
2202,b2573,rpoE,rseD-rpoE-rseABC,0,0,0,0,0,0,0,1
2203,b2573,rpoE,rseD-rpoE-rseABC,1,0,0,0,0,0,0,0
2204,b2573,rpoE,rseD-rpoE-rseABC,1,0,0,0,0,1,0,0
2205,b2573,rpoE,rseD-rpoE-rseABC,0,0,1,0,0,0,0,0
2206,b2573,rpoE,rpoE-rseABC,1,0,0,0,0,0,0,0
2207,b2574,nadB,nadB,1,0,0,0,0,0,0,0
2208,b2579,grcA,grcA,1,0,0,0,0,0,0,0
2209,b2579,grcA,grcA,0,0,0,0,0,0,0,1
2210,b2580,ung,ung,0,0,0,0,0,0,0,1
2211,b2582,trxC,trxC,1,0,0,0,0,0,0,0
2212,b2584,pka,patZ,1,0,0,0,0,0,0,0
2213,b2588,rrfG,rrsG-gltW-rrlG-rrfG,1,1,0,0,0,0,0,0
2214,b2588,rrfG,rrsG-gltW-rrlG-rrfG,1,0,0,0,0,0,0,0
2215,b2589,rrlG,rrsG-gltW-rrlG-rrfG,1,1,0,0,0,0,0,0
2216,b2589,rrlG,rrsG-gltW-rrlG-rrfG,1,0,0,0,0,0,0,0
2217,b2590,gltW,rrsG-gltW-rrlG-rrfG,1,1,0,0,0,0,0,0
2218,b2590,gltW,rrsG-gltW-rrlG-rrfG,1,0,0,0,0,0,0,0
2219,b2591,rrsG,rrsG-gltW-rrlG-rrfG,1,1,0,0,0,0,0,0
2220,b2591,rrsG,rrsG-gltW-rrlG-rrfG,1,0,0,0,0,0,0,0
2221,b2592,clpB,clpB,1,1,0,0,0,0,0,0
2222,b4609,ryfD,ryfD,1,0,0,0,0,0,0,0
2223,b2595,bamD,bamD,0,0,0,1,0,0,0,0
2224,b2595,bamD,bamD,0,0,0,1,0,0,0,0
2225,b2597,raiA,raiA,0,1,0,0,0,0,0,0
2226,b2598,pheL,pheLA,1,0,0,0,0,0,0,0
2227,b2599,pheA,pheLA,1,0,0,0,0,0,0,0
2228,b2600,tyrA,aroF-tyrA,1,0,0,0,0,0,0,0
2229,b2601,aroF,aroF-tyrA,1,0,0,0,0,0,0,0
2230,b2603,yfiR,yfiR-dgcN-yfiB,1,0,0,0,0,0,0,0
2231,b2604,yfiN,yfiR-dgcN-yfiB,1,0,0,0,0,0,0,0
2232,b2605,yfiB,yfiR-dgcN-yfiB,1,0,0,0,0,0,0,0
2233,b2606,rplS,rpsP-rimM-trmD-rplS,1,0,0,0,0,0,0,0
2234,b2607,trmD,rpsP-rimM-trmD-rplS,1,0,0,0,0,0,0,0
2235,b2608,rimM,rpsP-rimM-trmD-rplS,1,0,0,0,0,0,0,0
2236,b2609,rpsP,rpsP-rimM-trmD-rplS,1,0,0,0,0,0,0,0
2237,b2610,ffh,ffh,0,0,0,0,0,0,0,1
2238,b2614,grpE,grpE,0,1,0,0,0,0,0,0
2239,b2616,recN,recN,1,0,0,0,0,0,0,0
2240,b2617,bamE,bamE,0,0,0,1,0,0,0,0
2241,b2621,ssrA,ssrA,1,0,0,0,0,0,0,0
2242,b2630,rnlA,rnlAB,1,0,0,0,0,0,0,0
2243,b2630,rnlA,rnlA,0,1,0,0,0,0,0,0
2244,b2631,rnlB,rnlB,0,0,0,1,0,0,0,0
2245,b2631,rnlB,rnlAB,1,0,0,0,0,0,0,0
2246,b2631,rnlB,rnlB,1,0,0,0,0,0,0,0
2247,b2659,csiD,csiD-lhgO-gabDTP,0,0,1,0,0,0,0,0
2248,b2660,lhgO,csiD-lhgO-gabDTP,0,0,1,0,0,0,0,0
2249,b2661,gabD,gabDTP,1,0,1,0,0,0,0,0
2250,b2661,gabD,csiD-lhgO-gabDTP,0,0,1,0,0,0,0,0
2251,b2661,gabD,gabDTP,0,0,1,0,0,0,0,0
2252,b2662,gabT,gabDTP,1,0,1,0,0,0,0,0
2253,b2662,gabT,csiD-lhgO-gabDTP,0,0,1,0,0,0,0,0
2254,b2662,gabT,gabDTP,0,0,1,0,0,0,0,0
2255,b2663,gabP,gabDTP,1,0,1,0,0,0,0,0
2256,b2663,gabP,csiD-lhgO-gabDTP,0,0,1,0,0,0,0,0
2257,b2663,gabP,gabDTP,0,0,1,0,0,0,0,0
2258,b2665,ygaU,kbp,0,0,1,0,0,0,0,0
2259,b2665,ygaU,yqaE-kbp,0,0,0,0,0,0,0,1
2260,b2666,yqaE,yqaE,0,0,0,0,0,0,0,1
2261,b2666,yqaE,yqaE-kbp,0,0,0,0,0,0,0,1
2262,b2669,stpA,stpA,1,0,0,0,0,0,0,0
2263,b2669,stpA,stpA,1,0,0,0,0,0,0,0
2264,b2669,stpA,stpA,0,0,0,0,0,0,0,1
2265,b2670,alaE,alaE,1,0,0,0,0,0,0,0
2266,b2671,ygaC,ygaC,0,0,0,0,0,0,0,1
2267,b2672,ygaM,ygaM,0,0,0,0,0,0,0,1
2268,b2673,nrdH,nrdHIEF,1,0,0,0,0,0,0,0
2269,b2674,nrdI,nrdHIEF,1,0,0,0,0,0,0,0
2270,b2675,nrdE,nrdHIEF,1,0,0,0,0,0,0,0
2271,b2676,nrdF,nrdHIEF,1,0,0,0,0,0,0,0
2272,b2677,proV,proVWX,1,0,1,0,0,0,0,0
2273,b2677,proV,proVWX,1,0,0,0,0,0,0,0
2274,b2677,proV,proVWX,1,0,0,0,0,0,0,0
2275,b2678,proW,proVWX,1,0,1,0,0,0,0,0
2276,b2678,proW,proVWX,1,0,0,0,0,0,0,0
2277,b2678,proW,proVWX,1,0,0,0,0,0,0,0
2278,b2679,proX,proVWX,1,0,1,0,0,0,0,0
2279,b2679,proX,proVWX,1,0,0,0,0,0,0,0
2280,b2679,proX,proVWX,1,0,0,0,0,0,0,0
2281,b2684,mprA,mprA-emrAB,1,0,0,0,0,0,0,0
2282,b2685,emrA,mprA-emrAB,1,0,0,0,0,0,0,0
2283,b2686,emrB,mprA-emrAB,1,0,0,0,0,0,0,0
2284,b2687,luxS,luxS,0,0,0,0,0,0,0,1
2285,b2687,luxS,luxS,0,0,1,0,0,0,0,0
2286,b4442,micA,micA,0,0,0,1,0,0,0,0
2287,b2691,argQ,serV-argVYZQ,1,0,0,0,0,0,0,0
2288,b2692,argZ,serV-argVYZQ,1,0,0,0,0,0,0,0
2289,b2693,argY,serV-argVYZQ,1,0,0,0,0,0,0,0
2290,b2694,argV,serV-argVYZQ,1,0,0,0,0,0,0,0
2291,b2695,serV,serV-argVYZQ,1,0,0,0,0,0,0,0
2292,b2696,csrA,csrA,0,0,1,0,0,0,0,0
2293,b2696,csrA,csrA,1,0,1,0,0,0,0,0
2294,b2696,csrA,csrA,0,0,0,0,0,0,0,1
2295,b2696,csrA,csrA,1,0,0,0,0,0,0,0
2296,b2696,csrA,csrA,1,0,0,0,0,0,0,0
2297,b2697,alaS,alaS,0,0,0,0,0,0,0,1
2298,b2698,recX,recAX,1,0,0,0,0,0,0,0
2299,b2699,recA,recAX,1,0,0,0,0,0,0,0
2300,b2699,recA,recA,1,0,0,0,0,0,0,0
2301,b2700,pncC,pncC,0,1,0,0,0,0,0,0
2302,b2702,srlA,srlAEBD-gutM-srlR-gutQ,1,0,0,0,0,0,0,0
2303,b2703,srlE,srlAEBD-gutM-srlR-gutQ,1,0,0,0,0,0,0,0
2304,b2704,srlB,srlAEBD-gutM-srlR-gutQ,1,0,0,0,0,0,0,0
2305,b2705,srlD,srlAEBD-gutM-srlR-gutQ,1,0,0,0,0,0,0,0
2306,b2706,srlM,srlAEBD-gutM-srlR-gutQ,1,0,0,0,0,0,0,0
2307,b2707,srlR,srlAEBD-gutM-srlR-gutQ,1,0,0,0,0,0,0,0
2308,b2707,srlR,srlR,0,0,0,0,0,0,0,1
2309,b2708,srlQ,srlAEBD-gutM-srlR-gutQ,1,0,0,0,0,0,0,0
2310,b2709,norR,norR,0,0,0,0,0,0,0,1
2311,b2710,norV,norVW,0,0,0,0,0,1,0,0
2312,b2711,norW,norVW,0,0,0,0,0,1,0,0
2313,b2712,hypF,hydN-hypF,0,0,0,0,0,1,0,0
2314,b2712,hypF,hypF,1,0,0,0,0,0,0,0
2315,b2712,hypF,hypF,1,0,0,0,0,0,0,0
2316,b2713,hydN,hydN-hypF,0,0,0,0,0,1,0,0
2317,b2715,ascF,ascFB,1,0,0,0,0,0,0,0
2318,b2716,ascB,ascFB,1,0,0,0,0,0,0,0
2319,b2716,ascB,ascB,0,0,0,0,0,0,0,1
2320,b2717,hycI,hycABCDEFGHI,0,0,0,0,0,1,0,0
2321,b2718,hycH,hycABCDEFGHI,0,0,0,0,0,1,0,0
2322,b2719,hycG,hycABCDEFGHI,0,0,0,0,0,1,0,0
2323,b2720,hycF,hycABCDEFGHI,0,0,0,0,0,1,0,0
2324,b2721,hycE,hycABCDEFGHI,0,0,0,0,0,1,0,0
2325,b2722,hycD,hycABCDEFGHI,0,0,0,0,0,1,0,0
2326,b2723,hycC,hycABCDEFGHI,0,0,0,0,0,1,0,0
2327,b2724,hycB,hycABCDEFGHI,0,0,0,0,0,1,0,0
2328,b2725,hycA,hycABCDEFGHI,0,0,0,0,0,1,0,0
2329,b2726,hypA,hypABCDE,0,0,0,0,0,1,0,0
2330,b2726,hypA,hypABCDE-fhlA,0,0,0,0,0,1,0,0
