gene_name,gene_id,tu_name,tu_id
norR,b2709,norR,ECK120029470
norV,b2710,norVW,ECK120009024
norW,b2711,norVW,ECK120009024
hypF,b2712,hydN-hypF,ECK120009764
hypF,b2712,hypF,ECK120030638
hypF,b2712,hypF,ECK120030639
hypF,b2712,hypF,ECK120030640
hydN,b2713,hydN-hypF,ECK120009764
ascG,b2714,ascG,ECK120009432
ascF,b2715,ascFB,ECK120009431
ascB,b2716,ascFB,ECK120009431
ascB,b2716,ascB,ECK125203404
hycI,b2717,hycABCDEFGHI,ECK120009344
hycH,b2718,hycABCDEFGHI,ECK120009344
hycG,b2719,hycABCDEFGHI,ECK120009344
hycF,b2720,hycABCDEFGHI,ECK120009344
hycE,b2721,hycABCDEFGHI,ECK120009344
hycD,b2722,hycABCDEFGHI,ECK120009344
hycC,b2723,hycABCDEFGHI,ECK120009344
hycB,b2724,hycABCDEFGHI,ECK120009344
hycA,b2725,hycABCDEFGHI,ECK120009344
hypA,b2726,hypABCDE,ECK120009345
hypA,b2726,hypABCDE-fhlA,ECK120016221
hypB,b2727,hypABCDE,ECK120009345
hypB,b2727,hypBCDE,ECK120009609
hypB,b2727,hypABCDE-fhlA,ECK120016221
hypB,b2727,hypBCDE-fhlA,ECK120016222
hypC,b2728,hypABCDE,ECK120009345
hypC,b2728,hypBCDE,ECK120009609
hypC,b2728,hypABCDE-fhlA,ECK120016221
hypC,b2728,hypBCDE-fhlA,ECK120016222
hypD,b2729,hypABCDE,ECK120009345
hypD,b2729,hypBCDE,ECK120009609
hypD,b2729,hypABCDE-fhlA,ECK120016221
hypD,b2729,hypBCDE-fhlA,ECK120016222
hypE,b2730,hypABCDE,ECK120009345
hypE,b2730,hypBCDE,ECK120009609
hypE,b2730,hypABCDE-fhlA,ECK120016221
hypE,b2730,hypBCDE-fhlA,ECK120016222
fhlA,b2731,hypABCDE-fhlA,ECK120016221
fhlA,b2731,hypBCDE-fhlA,ECK120016222
ygbA,b2732,ygbA,ECK120016778
mutS,b2733,mutS,ECK120009818
pphB,b2734,pphB,ECK120027404
ygbI,b2735,ygbI,ECK120021170
ygbJ,b2736,ygbJK,ECK120027405
ygbK,b2737,ygbJK,ECK120027405
ygbK,b2737,ygbK,ECK120029601
ygbL,b2738,ygbLM,ECK120027406
ygbM,b2739,ygbLM,ECK120027406
ygbN,b2740,ygbN,ECK120027407
rpoS,b2741,nlpD-rpoS,ECK120009497
rpoS,b2741,nlpD-rpoS,ECK120009625
rpoS,b2741,rpoS,ECK120009626
rpoS,b2741,rpoS,ECK120034158
rpoS,b2741,rpoS,ECK120034159
rpoS,b2741,rpoS,ECK120034160
rpoS,b2741,rpoS,ECK120034161
nlpD,b2742,nlpD-rpoS,ECK120009497
nlpD,b2742,nlpD-rpoS,ECK120009625
pcm,b2743,umpG-pcm,ECK120009551
umpG,b2744,umpG-pcm,ECK120009551
truD,b2745,truD,ECK120030143
ispF,b2746,ispDF,ECK120030142
ispD,b2747,ispDF,ECK120030142
ftsB,b2748,ftsB,ECK120030141
ygbE,b2749,ygbE,ECK120027408
cysC,b2750,cysDNC,ECK120009337
cysN,b2751,cysDNC,ECK120009337
cysD,b2752,cysDNC,ECK120009337
iap,b2753,iap,ECK120021225
ygbF,b2754,casABCDE12,ECK120027409
ygbF,b2754,cas2,ECK120033558
ygbF,b2754,casDE12,ECK120033600
ygbT,b2755,casABCDE12,ECK120027409
ygbT,b2755,casDE12,ECK120033600
casE,b2756,casABCDE12,ECK120027409
casE,b2756,casDE12,ECK120033600
casD,b2757,casABCDE12,ECK120027409
casD,b2757,casDE12,ECK120033600
casC,b2758,casABCDE12,ECK120027409
casB,b2759,casABCDE12,ECK120027409
casA,b2760,casABCDE12,ECK120027409
ygcB,b2761,cas3,ECK120027410
cysH,b2762,cysJIH,ECK120009271
cysH,b2762,cysH,ECK120033749
cysI,b2763,cysJIH,ECK120009271
cysJ,b2764,cysJIH,ECK120009271
queD,b2765,queD,ECK120027411
ygcN,b2766,ygcNOP,ECK120027412
ygcO,b2767,ygcNOP,ECK120027412
ygcP,b2768,ygcNOP,ECK120027412
ygcQ,b2769,ygcRQ,ECK120027413
ygcR,b2770,ygcRQ,ECK120027413
ygcS,b2771,ygcS,ECK120027414
ygcU,b4463,ygcU,ECK120027415
ygcW,b2774,ygcW,ECK120027416
yqcE,b2775,yqcE-ygcE,ECK120027417
ygcE,b2776,yqcE-ygcE,ECK120027417
queE,b2777,queE,ECK120016229
ygcG,b2778,ygcG,ECK120016217
eno,b2779,pyrG-eno,ECK120011074
eno,b2779,pyrG-eno,ECK120011075
eno,b2779,eno,ECK120030642
eno,b2779,eno,ECK120030643
eno,b2779,eno,ECK120030644
eno,b2779,eno,ECK120034162
eno,b2779,pyrG-eno,ECK120034163
eno,b2779,eno,ECK125109844
eno,b2779,eno,ECK125109845
pyrG,b2780,pyrG-eno,ECK120011074
pyrG,b2780,pyrG-eno,ECK120011075
pyrG,b2780,pyrG-eno,ECK120034163
mazG,b2781,mazEFG,ECK120009783
mazG,b2781,mazEFG,ECK120009784
mazF,b2782,relA-mazEF,ECK120009782
mazF,b2782,mazEFG,ECK120009783
mazF,b2782,mazEFG,ECK120009784
mazF,b2782,relA-mazEF,ECK120029515
mazE,b2783,relA-mazEF,ECK120009782
mazE,b2783,mazEFG,ECK120009783
mazE,b2783,mazEFG,ECK120009784
mazE,b2783,relA-mazEF,ECK120029515
relA,b2784,relA-mazEF,ECK120009782
relA,b2784,relA-mazEF,ECK120029515
relA,b2784,relA,ECK125199572
relA,b2784,relA,ECK125199573
rlmD,b2785,rlmD,ECK120027419
barA,b2786,barA,ECK120016216
gudD,b2787,gudPXD,ECK120009026
gudX,b2788,gudPXD,ECK120009026
gudP,b2789,gudPXD,ECK120009026
yqcA,b2790,yqcC-truC-yqcA,ECK120027420
truC,b2791,yqcC-truC-yqcA,ECK120027420
yqcC,b2792,yqcC-truC-yqcA,ECK120027420
csrB,b4408,csrB,ECK120009047
syd,b2793,syd,ECK120027421
queF,b2794,queF,ECK120027422
ygdH,b2795,ppnN,ECK120027423
sdaC,b2796,sdaCB,ECK120009638
sdaB,b2797,sdaCB,ECK120009638
ygdG,b2798,ygdG,ECK120027424
fucO,b2799,fucAO,ECK120009327
fucA,b2800,fucAO,ECK120009327
fucP,b2801,fucPIKUR,ECK120009320
fucI,b2802,fucPIKUR,ECK120009320
fucK,b2803,fucPIKUR,ECK120009320
fucU,b2804,fucPIKUR,ECK120009320
fucR,b2805,fucPIKUR,ECK120009320
fucR,b2805,fucR,ECK120033576
rlmM,b2806,rlmM,ECK120030136
ygdD,b2807,ygdD,ECK120030137
gcvA,b2808,gcvA,ECK120009362
gcvB,b4443,gcvB,ECK120009114
ygdI,b2809,ygdI,ECK120021171
csdA,b2810,csdAE,ECK120027425
csdE,b2811,csdAE,ECK120027425
tcdA,b2812,tcdA,ECK120027426
mltA,b2813,mltA,ECK120027427
metZ,b2814,metZWV,ECK120009678
metW,b2815,metZWV,ECK120009678
metV,b2816,metZWV,ECK120009678
amiC,b2817,amiC,ECK120021190
argA,b2818,argA,ECK120020424
recD,b2819,ptrA-recBD,ECK120027428
recB,b2820,ptrA-recBD,ECK120027428
ptrA,b2821,ptrA,ECK120009165
ptrA,b2821,ptrA-recBD,ECK120027428
recC,b2822,recC,ECK120016589
recC,b2822,ppdAB-ygdB-ppdC-recC,ECK120027429
ppdC,b2823,ppdAB-ygdB-ppdC-recC,ECK120027429
ygdB,b2824,ppdAB-ygdB-ppdC-recC,ECK120027429
ppdB,b2825,ppdAB-ygdB-ppdC-recC,ECK120027429
ppdA,b2826,ppdAB-ygdB-ppdC-recC,ECK120027429
thyA,b2827,lgt-thyA,ECK120009483
thyA,b2827,thyA,ECK125230243
lgt,b2828,lgt-thyA,ECK120009483
lgt,b2828,lgt,ECK125230242
ptsP,b2829,rppH-ptsP,ECK120027430
rppH,b2830,rppH-ptsP,ECK120027430
mutH,b2831,mutH,ECK120027431
ygdQ,b2832,ygdQ,ECK120027432
ygdR,b2833,ygdR,ECK120027433
tas,b2834,tas,ECK120027434
lplT,b2835,aas-lplT,ECK120027435
aas,b2836,aas-lplT,ECK120027435
omrA,b4444,omrA,ECK120021186
omrB,b4445,omrB,ECK120021185
galR,b2837,galR,ECK120009186
lysA,b2838,lysA,ECK120009376
lysR,b2839,lysR,ECK120009377
ygeA,b2840,ygeA,ECK120027438
ygeA,b2840,araE-ygeA,ECK125165388
araE,b2841,araE,ECK120009269
araE,b2841,araE-ygeA,ECK125165388
kduD,b2842,kduD,ECK120027439
kduI,b2843,kduI,ECK120027440
yqeF,b2844,yqeF,ECK120027441
yqeG,b2845,yqeG,ECK120027442
yqeH,b2846,yqeH,ECK120027443
yqeI,b2847,yqeIJ,ECK120027444
yqeJ,b2848,yqeIJ,ECK120027444
yqeK,b2849,yqeK,ECK120021081
ygeF,b2850,ygeF,ECK120027445
ygeG,b2851,ygeG,ECK120027446
ygeH,b2852,ygeH,ECK120027447
ygeI,b2853,ygeI,ECK120027448
pbl,b2854,pbl,ECK120027449
ygeK,b2856,ygeLK,ECK120027450
ygeN,b2858,insC-4CD-4D-4-ygeONM,ECK120027451
ygeO,b2859,insC-4CD-4D-4-ygeONM,ECK120027451
ygeQ,b2863,ygeQ,ECK120027453
glyU,b2864,glyU,ECK120011118
glyU,b2864,glyU,ECK120027454
ygeR,b2865,ygeR,ECK120027455
xdhA,b2866,xdhABC,ECK120010917
xdhA,b2866,xdhABC,ECK125095429
xdhB,b2867,xdhABC,ECK120010917
xdhB,b2867,xdhABC,ECK125095429
xdhC,b2868,xdhABC,ECK120010917
xdhC,b2868,xdhABC,ECK125095429
ygeV,b2869,ygeV,ECK120021172
ygeW,b2870,ygeW,ECK120027457
ygeX,b2871,ygeX,ECK120027458
ygeY,b2872,ygeY,ECK120027459
hyuA,b2873,hyuA,ECK120027460
yqeA,b2874,yqeA,ECK120027461
yqeB,b2875,yqeB,ECK120027462
yqeC,b2876,yqeC,ECK120027463
mocA,b2877,mocA,ECK120027464
ygfK,b2878,ygfK-ssnA,ECK120027465
ssnA,b2879,ygfK-ssnA,ECK120027465
ssnA,b2879,ssnA,ECK125162177
ygfM,b2880,ygfM-xdhD,ECK120029327
xdhD,b2881,ygfM-xdhD,ECK120029327
xanQ,b2882,xanQ-guaD-ghxQ,ECK120027466
guaD,b2883,xanQ-guaD-ghxQ,ECK120027466
ghxQ,b4464,xanQ-guaD-ghxQ,ECK120027466
ygfS,b2886,ygfTS,ECK120027467
ygfT,b2887,ygfTS,ECK120027467
uacT,b2888,uacT,ECK120027468
idi,b2889,idi,ECK120027469
lysS,b2890,prfB-lysS,ECK120009512
prfB,b2891,prfB-lysS,ECK120009512
prfB,b2891,dsbC-recJ-prfB,ECK120016556
recJ,b2892,dsbC-recJ-prfB,ECK120016556
recJ,b2892,xerD-dsbC-recJ,ECK120033569
dsbC,b2893,dsbC,ECK120010942
dsbC,b2893,dsbC-recJ-prfB,ECK120016556
dsbC,b2893,xerD-dsbC-recJ,ECK120033569
xerD,b2894,xerD,ECK120027470
xerD,b2894,xerD-dsbC-recJ,ECK120033569
fldB,b2895,fldB,ECK120010918
cptA,b2896,sdhE-ygfX,ECK120027471
sdhE,b2897,sdhE-ygfX,ECK120027471
ygfZ,b2898,ygfZ,ECK120021173
yqfA,b2899,yqfA,ECK120027472
yqfB,b2900,yqfB,ECK120027473
bglA,b2901,bglA,ECK120016701
ygfF,b2902,ygfF,ECK120027474
gcvP,b2903,gcvTHP,ECK120009361
gcvP,b2903,gcvP,ECK120033579
gcvH,b2904,gcvTHP,ECK120009361
gcvT,b2905,gcvTHP,ECK120009361
ubiI,b2906,ygfB-pepP-ubiHI,ECK120027475
ubiH,b2907,ygfB-pepP-ubiHI,ECK120027475
pepP,b2908,ygfB-pepP-ubiHI,ECK120027475
ygfB,b2909,ygfB-pepP-ubiHI,ECK120027475
zapA,b2910,zapA,ECK120027476
ssrS,b2911,ssrS-fau,ECK120027477
ssrS,b2911,ssrS-fau,ECK120034935
ssrS,b2911,ssrS,ECK125134699
ssrS,b2911,ssrS,ECK125134700
fau,b2912,ssrS-fau,ECK120027477
fau,b2912,ssrS-fau,ECK120034935
sibC,b4446,sibC,ECK120035097
serA,b2913,serA,ECK120008971
serA,b2913,serA,ECK120009414
rpiA,b2914,rpiA,ECK120015316
yqfE,b2915,yqfE,ECK120027479
argP,b2916,argP,ECK120010883
scpA,b2917,scpA-argK-scpBC,ECK120016220
argK,b2918,scpA-argK-scpBC,ECK120016220
scpB,b2919,scpA-argK-scpBC,ECK120016220
scpC,b2920,scpA-argK-scpBC,ECK120016220
ygfI,b2921,ygfI,ECK120027481
yggE,b2922,yggE,ECK120015511
yggE,b2922,yggE,ECK120015512
argO,b2923,argO,ECK120027482
mscS,b2924,mscS,ECK120027483
fbaA,b2925,pgk-fbaA,ECK120015347
fbaA,b2925,epd-pgk-fbaA,ECK120015348
fbaA,b2925,pgk-fbaA,ECK125109841
fbaA,b2925,pgk-fbaA,ECK125109843
pgk,b2926,epd-pgk,ECK120009627
pgk,b2926,pgk-fbaA,ECK120015347
pgk,b2926,epd-pgk-fbaA,ECK120015348
pgk,b2926,pgk,ECK120015349
pgk,b2926,pgk,ECK125109840
pgk,b2926,pgk-fbaA,ECK125109841
pgk,b2926,pgk,ECK125109842
pgk,b2926,pgk-fbaA,ECK125109843
epd,b2927,epd-pgk,ECK120009627
epd,b2927,epd-pgk-fbaA,ECK120015348
yggC,b2928,cmtBA-yggPF-fumE-yggC,ECK120027484
yggC,b2928,fumE-yggC,ECK120033745
yggD,b2929,cmtBA-yggPF-fumE-yggC,ECK120027484
yggD,b2929,fumE-yggC,ECK120033745
yggF,b2930,cmtBA-yggPF-fumE-yggC,ECK120027484
yggP,b4465,cmtBA-yggPF-fumE-yggC,ECK120027484
cmtA,b2933,cmtBA-yggPF-fumE-yggC,ECK120027484
cmtB,b2934,cmtBA-yggPF-fumE-yggC,ECK120027484
tktA,b2935,tktA,ECK120029328
loiP,b2936,loiP,ECK120027905
speB,b2937,speB,ECK120009144
speB,b2937,speAB,ECK120009395
speA,b2938,speAB,ECK120009395
yqgB,b2939,yqgB,ECK120030153
yqgC,b2940,yqgC,ECK120021082
metK,b2942,metK,ECK120010896
galP,b2943,galP,ECK120015171
yggI,b2944,yggI,ECK120027486
endA,b2945,endA,ECK120009636
endA,b2945,endA,ECK120009637
rsmE,b2946,rsmE-gshB,ECK120027487
gshB,b2947,rsmE-gshB,ECK120027487
yqgE,b2948,yqgEF,ECK120027488
yqgF,b2949,yqgEF,ECK120027488
yggR,b2950,yggR,ECK120021174
yggS,b2951,yggSTU-rdgB-yggW,ECK120027489
yggT,b2952,yggSTU-rdgB-yggW,ECK120027489
yggU,b2953,yggSTU-rdgB-yggW,ECK120027489
rdgB,b2954,yggSTU-rdgB-yggW,ECK120027489
rdgB,b2954,rdgB-yggW,ECK120033571
yggW,b2955,yggSTU-rdgB-yggW,ECK120027489
yggW,b2955,rdgB-yggW,ECK120033571
yggM,b2956,yggM,ECK120027490
ansB,b2957,ansB,ECK120009268
ansB,b2957,ansB,ECK120011076
yggN,b2958,yggN,ECK120010945
yggN,b2958,yggN,ECK120010946
yggN,b2958,yggN,ECK120015312
yggL,b2959,trmI-yggL,ECK120027491
trmI,b2960,trmI-yggL,ECK120027491
mutY,b2961,mutY-yggX-mltC-nupG,ECK120009089
mutY,b2961,mutY-yggX-mltC-nupG,ECK120009090
mutY,b2961,mutY-yggX,ECK120009092
mutY,b2961,mutY-yggX-mltC,ECK120009093
mutY,b2961,mutY-yggX,ECK120009101
mutY,b2961,mutY-yggX-mltC,ECK120009102
yggX,b2962,mutY-yggX-mltC-nupG,ECK120009089
yggX,b2962,mutY-yggX-mltC-nupG,ECK120009090
yggX,b2962,yggX-mltC-nupG,ECK120009091
yggX,b2962,mutY-yggX,ECK120009092
yggX,b2962,mutY-yggX-mltC,ECK120009093
yggX,b2962,yggX,ECK120009094
yggX,b2962,yggX-mltC,ECK120009095
yggX,b2962,mutY-yggX,ECK120009101
yggX,b2962,mutY-yggX-mltC,ECK120009102
mltC,b2963,mutY-yggX-mltC-nupG,ECK120009089
mltC,b2963,mutY-yggX-mltC-nupG,ECK120009090
mltC,b2963,yggX-mltC-nupG,ECK120009091
mltC,b2963,mutY-yggX-mltC,ECK120009093
mltC,b2963,yggX-mltC,ECK120009095
mltC,b2963,mutY-yggX-mltC,ECK120009102
nupG,b2964,mutY-yggX-mltC-nupG,ECK120009089
nupG,b2964,mutY-yggX-mltC-nupG,ECK120009090
nupG,b2964,yggX-mltC-nupG,ECK120009091
nupG,b2964,nupG,ECK120009321
speC,b2965,speC,ECK120009316
yqgA,b2966,yqgA,ECK120027492
pheV,b2967,pheV,ECK120009683
yghD,b2968,yghED,ECK120027493
yghE,b2969,yghED,ECK120027493
yghF,b2970,yghF,ECK120010952
yghG,b2971,yghG,ECK120027495
pppA,b2972,pppA,ECK120027496
sslE,b4466,yghJ,ECK120027497
glcA,b2975,glcDEFGBA,ECK120008962
glcA,b2975,glcBA,ECK120033592
glcB,b2976,glcDEFGBA,ECK120008962
glcB,b2976,glcBA,ECK120033592
glcG,b2977,glcDEFGBA,ECK120008962
glcF,b4467,glcDEFGBA,ECK120008962
glcE,b4468,glcDEFGBA,ECK120008962
glcD,b2979,glcDEFGBA,ECK120008962
glcC,b2980,glcC,ECK120008963
yghO,b2981,yghO,ECK120027903
yghQ,b2983,yghQ,ECK120027498
yghR,b2984,yghSR,ECK120027499
yghS,b2985,yghSR,ECK120027499
yghT,b2986,yghT,ECK120021175
pitB,b2987,pitB,ECK120027500
gss,b2988,gss,ECK120027501
yghU,b2989,yghU,ECK120021176
hybG,b2990,hybOABCDEFG,ECK120009478
hybF,b2991,hybOABCDEFG,ECK120009478
hybE,b2992,hybOABCDEFG,ECK120009478
hybD,b2993,hybOABCDEFG,ECK120009478
hybC,b2994,hybOABCDEFG,ECK120009478
hybB,b2995,hybOABCDEFG,ECK120009478
hybA,b2996,hybOABCDEFG,ECK120009478
hybO,b2997,hybOABCDEFG,ECK120009478
yghW,b2998,yghW,ECK120027502
gpr,b3001,gpr,ECK120021177
yqhA,b3002,yqhA,ECK120021084
yghA,b3003,yghA,ECK120027902
exbD,b3005,exbD,ECK120008977
exbD,b3005,exbBD,ECK120009455
exbB,b3006,exbBD,ECK120009455
metC,b3008,metC,ECK120009382
yghB,b3009,yghB,ECK120027504
yqhC,b3010,yqhC,ECK120021085
yqhD,b3011,yqhD-dkgA,ECK120027505
dkgA,b3012,yqhD-dkgA,ECK120027505
dkgA,b3012,dkgA,ECK120027506
yqhG,b3013,yqhG,ECK120027507
yqhH,b3014,yqhH,ECK120027508
ygiQ,b4469,ygiQ,ECK120027509
ftsP,b3017,ftsP,ECK120027510
plsC,b3018,plsC,ECK120029329
parC,b3019,parC,ECK120027511
ygiS,b3020,ygiS,ECK120027512
mqsA,b3021,mqsRA,ECK120027513
mqsA,b3021,mqsRA,ECK125095428
mqsR,b3022,mqsRA,ECK120027513
mqsR,b3022,mqsRA,ECK125095428
ygiV,b3023,ygiV,ECK120027514
ygiW,b3024,ygiW,ECK120027515
qseB,b3025,qseBC,ECK120016552
qseB,b3025,qseBC,ECK120016558
qseC,b3026,qseBC,ECK120016552
qseC,b3026,qseBC,ECK120016558
ygiZ,b3027,ygiZ,ECK120021181
mdaB,b3028,mdaB,ECK120027516
ygiN,b3029,ygiN,ECK120027517
parE,b3030,nudF-yqiB-cpdA-yqiA-parE,ECK120027518
yqiA,b3031,nudF-yqiB-cpdA-yqiA-parE,ECK120027518
cpdA,b3032,nudF-yqiB-cpdA-yqiA-parE,ECK120027518
yqiB,b3033,nudF-yqiB-cpdA-yqiA-parE,ECK120027518
nudF,b3034,nudF-yqiB-cpdA-yqiA-parE,ECK120027518
tolC,b3035,tolC-ygiABC,ECK120027519
tolC,b3035,tolC-ygiABC,ECK120035091
tolC,b3035,tolC-ygiABC,ECK120035092
tolC,b3035,tolC-ygiABC,ECK120035093
ygiB,b3037,tolC-ygiABC,ECK120027519
ygiB,b3037,tolC-ygiABC,ECK120035091
ygiB,b3037,tolC-ygiABC,ECK120035092
ygiB,b3037,tolC-ygiABC,ECK120035093
ygiC,b3038,tolC-ygiABC,ECK120027519
ygiC,b3038,tolC-ygiABC,ECK120035091
ygiC,b3038,tolC-ygiABC,ECK120035092
ygiC,b3038,tolC-ygiABC,ECK120035093
ygiD,b3039,ygiD,ECK120021178
zupT,b3040,zupT,ECK120021094
ribB,b3041,sroG-ribB,ECK120027520
yqiC,b3042,ubiK,ECK120027522
ygiL,b3043,ygiL,ECK120027523
yqiG,b3046,insC-5CD-5D-5-yqiGHI,ECK120027524
yqiH,b3047,insC-5CD-5D-5-yqiGHI,ECK120027524
yqiI,b3048,insC-5CD-5D-5-yqiGHI,ECK120027524
glgS,b3049,glgS,ECK120009468
glgS,b3049,glgS,ECK120009605
yqiJ,b3050,yqiJK,ECK120027525
yqiK,b3051,yqiJK,ECK120027525
sibD,b4447,sibD,ECK120027526
sibE,b4611,sibE,ECK120035096
hldE,b3052,rfaE,ECK120027527
glnE,b3053,ygiF-glnE,ECK120027528
ygiF,b3054,ygiF-glnE,ECK120027528
ygiM,b3055,ygiM,ECK120010947
ygiM,b3055,ygiM-cca,ECK120016557
cca,b3056,ygiM-cca,ECK120016557
bacA,b3057,bacA,ECK120008993
folB,b3058,folB,ECK120029330
plsY,b3059,plsY,ECK120021179
ttdR,b3060,ttdR,ECK120021180
ttdA,b3061,ttdABT,ECK120009556
ttdB,b3062,ttdABT,ECK120009556
ttdT,b3063,ttdABT,ECK120009556
tsaD,b3064,tsaD,ECK120020732
rpsU,b3065,rpsU-dnaG-rpoD,ECK120009540
rpsU,b3065,rpsU-dnaG-rpoD,ECK120009619
rpsU,b3065,rpsU-dnaG-rpoD,ECK120009620
rpsU,b3065,rpsU,ECK120009654
dnaG,b3066,rpsU-dnaG-rpoD,ECK120009540
dnaG,b3066,rpsU-dnaG-rpoD,ECK120009619
dnaG,b3066,rpsU-dnaG-rpoD,ECK120009620
rpoD,b3067,rpsU-dnaG-rpoD,ECK120009540
rpoD,b3067,rpsU-dnaG-rpoD,ECK120009619
rpoD,b3067,rpsU-dnaG-rpoD,ECK120009620
rpoD,b3067,rpoD,ECK120009621
rpoD,b3067,rpoD,ECK120009622
rpoD,b3067,rpoD,ECK120009623
rpoD,b3067,rpoD,ECK120033244
mug,b3068,mug,ECK120021234
ileX,b3069,ileX,ECK120009684
yqjH,b3070,yqjH,ECK120015947
yqjI,b3071,yqjI,ECK120021086
aer,b3072,aer,ECK120010891
patA,b3073,patA,ECK120010920
ygjH,b3074,ygjH,ECK120020731
ebgR,b3075,ebgR,ECK120027530
ebgA,b3076,ebgAC,ECK120009319
ebgC,b3077,ebgAC,ECK120009319
ygjI,b3078,ygjI,ECK120027531
ygjJ,b3079,ygjJK,ECK120027532
ygjK,b3080,ygjJK,ECK120027532
fadH,b3081,fadH,ECK120027533
higA,b3082,higBA,ECK120027534
higB,b3083,higBA,ECK120027534
rlmG,b3084,rlmG,ECK120027535
ygjP,b3085,ygjP,ECK120027536
ygjQ,b3086,ygjQ,ECK120027537
ygjR,b3087,ygjR,ECK120027538
alx,b3088,alx,ECK120027539
sstT,b3089,sstT,ECK120027540
ygjV,b3090,ygjV,ECK120027541
uxaA,b3091,uxaCA,ECK120009062
uxaA,b3091,uxaCA,ECK120049213
uxaC,b3092,uxaCA,ECK120009062
uxaC,b3092,uxaCA,ECK120049213
exuT,b3093,exuT,ECK120009341
exuT,b3093,exuT,ECK125095215
exuR,b3094,exuR,ECK125230241
yqjA,b3095,yqjA-mzrA,ECK120010949
yqjA,b3095,yqjA-mzrA,ECK120029859
mzrA,b3096,yqjA-mzrA,ECK120010949
mzrA,b3096,yqjA-mzrA,ECK120029859
yqjC,b3097,yqjCDEK,ECK120027543
yqjD,b3098,yqjCDEK,ECK120027543
yqjE,b3099,yqjCDEK,ECK120027543
yqjK,b3100,yqjCDEK,ECK120027543
yqjF,b3101,yqjF,ECK120027544
yqjG,b3102,yqjG,ECK120027545
yhaH,b3103,yhaH,ECK120027546
yhaI,b3104,yhaI,ECK120027547
yhaJ,b3105,yhaJ,ECK120021005
yhaK,b3106,yhaKL,ECK120027548
yhaL,b3107,yhaKL,ECK120027548
yhaM,b4470,yhaOM,ECK120027549
yhaO,b3110,yhaOM,ECK120027549
tdcG,b4471,tdcABCDEFG,ECK120009317
tdcG,b4471,tdcBCDEFG,ECK120033599
tdcF,b3113,tdcABCDEFG,ECK120009317
tdcF,b3113,tdcBCDEFG,ECK120033599
tdcE,b3114,tdcABCDEFG,ECK120009317
tdcE,b3114,tdcBCDEFG,ECK120033599
tdcD,b3115,tdcABCDEFG,ECK120009317
tdcD,b3115,tdcBCDEFG,ECK120033599
tdcC,b3116,tdcABCDEFG,ECK120009317
tdcC,b3116,tdcBCDEFG,ECK120033599
tdcB,b3117,tdcABCDEFG,ECK120009317
tdcB,b3117,tdcBCDEFG,ECK120033599
tdcA,b3118,tdcABCDEFG,ECK120009317
tdcR,b3119,tdcR,ECK120027550
yhaB,b3120,yhaBC,ECK120027551
yhaC,b3121,yhaBC,ECK120027551
rnpB,b3123,garPLRK-rnpB,ECK120009770
rnpB,b3123,rnpB,ECK120009788
garK,b3124,garPLRK-rnpB,ECK120009770
garR,b3125,garPLRK-rnpB,ECK120009770
garL,b3126,garPLRK-rnpB,ECK120009770
garP,b3127,garPLRK-rnpB,ECK120009770
garD,b3128,garD,ECK120009025
prlF,b3129,prlF-yhaV,ECK120027552
yhaV,b3130,prlF-yhaV,ECK120027552
agaR,b3131,agaR,ECK120009142
kbaZ,b3132,kbaZ-agaVWA,ECK120009141
agaV,b3133,kbaZ-agaVWA,ECK120009141
agaW,b3134,kbaZ-agaVWA,ECK120009141
agaA,b3135,kbaZ-agaVWA,ECK120009141
agaS,b3136,agaS-kbaY-agaBCDI,ECK120009143
kbaY,b3137,agaS-kbaY-agaBCDI,ECK120009143
agaB,b3138,agaS-kbaY-agaBCDI,ECK120009143
agaC,b3139,agaS-kbaY-agaBCDI,ECK120009143
agaD,b3140,agaS-kbaY-agaBCDI,ECK120009143
agaI,b3141,agaS-kbaY-agaBCDI,ECK120009143
yraH,b3142,yraH,ECK120027553
yraI,b3143,yraIJK,ECK120027554
yraJ,b3144,yraIJK,ECK120027554
yraK,b3145,yraIJK,ECK120027554
rsmI,b3146,rsmI,ECK120021087
lpoA,b3147,lpoA,ECK120030167
yraN,b3148,yraN,ECK120030168
diaA,b3149,diaA,ECK120030169
yraP,b3150,yraP,ECK120009118
yraP,b3150,yraP,ECK120016559
yraQ,b3151,yraQ,ECK120027555
yraR,b3152,yraR,ECK120027556
yhbO,b3153,yhbO,ECK120021006
yhbP,b3154,yhbP,ECK120021007
yhbQ,b3155,yhbQ,ECK120021008
yhbS,b3156,yhbTS,ECK120027557
yhbS,b3156,yhbTS,ECK120034165
yhbT,b3157,yhbTS,ECK120027557
yhbT,b3157,yhbTS,ECK120034165
yhbU,b3158,yhbUV,ECK120027558
yhbV,b3159,yhbUV,ECK120027558
yhbW,b3160,yhbW,ECK120027559
mtr,b3161,mtr,ECK120009286
mtr,b3161,mtr,ECK120029971
deaD,b3162,deaD,ECK120027560
deaD,b3162,yrbN-deaD,ECK120051398
yrbN,b4685,yrbN-deaD,ECK120051398
nlpI,b3163,nlpI,ECK120027561
pnp,b3164,metY-rimP-nusA-infB-rbfA-truB-rpsO-pnp,ECK120009116
pnp,b3164,pnp,ECK120009160
pnp,b3164,rpsO-pnp,ECK120009163
pnp,b3164,metY-rimP-nusA-infB-rbfA-truB-rpsO-pnp,ECK120009739
