,gene_name,gene_id,tu_name,tu_id,operon_name,operon_id
3711,queD,b2765,queD,ECK120027411,queD,ECK125095152
3712,ygcN,b2766,ygcNOP,ECK120027412,ygcNOP,ECK120028595
3713,ygcO,b2767,ygcNOP,ECK120027412,ygcNOP,ECK120028595
3714,ygcP,b2768,ygcNOP,ECK120027412,ygcNOP,ECK120028595
3715,ygcQ,b2769,ygcRQ,ECK120027413,ygcRQ,ECK120028596
3716,ygcR,b2770,ygcRQ,ECK120027413,ygcRQ,ECK120028596
3717,ygcS,b2771,ygcS,ECK120027414,ygcS,ECK120027986
3718,ygcU,b4463,ygcU,ECK120027415,ygcU,ECK120028597
3719,ygcW,b2774,ygcW,ECK120027416,ygcW,ECK120028598
3720,yqcE,b2775,yqcE-ygcE,ECK120027417,yqcE-ygcE,ECK120028599
3721,ygcE,b2776,yqcE-ygcE,ECK120027417,yqcE-ygcE,ECK120028599
3722,queE,b2777,queE,ECK120016229,queE,ECK125141400
3723,ygcG,b2778,ygcG,ECK120016217,ygcG,ECK120016639
3724,eno,b2779,pyrG-eno,ECK120011074,pyrG-eno,ECK120027987
3725,eno,b2779,pyrG-eno,ECK120011075,pyrG-eno,ECK120027987
3726,eno,b2779,eno,ECK120030642,pyrG-eno,ECK120027987
3727,eno,b2779,eno,ECK120030643,pyrG-eno,ECK120027987
3728,eno,b2779,eno,ECK120030644,pyrG-eno,ECK120027987
3729,eno,b2779,eno,ECK120034162,pyrG-eno,ECK120027987
3730,eno,b2779,pyrG-eno,ECK120034163,pyrG-eno,ECK120027987
3731,eno,b2779,eno,ECK125109844,pyrG-eno,ECK120027987
3732,eno,b2779,eno,ECK125109845,pyrG-eno,ECK120027987
3733,pyrG,b2780,pyrG-eno,ECK120011074,pyrG-eno,ECK120027987
3734,pyrG,b2780,pyrG-eno,ECK120011075,pyrG-eno,ECK120027987
3735,pyrG,b2780,pyrG-eno,ECK120034163,pyrG-eno,ECK120027987
3736,mazG,b2781,mazEFG,ECK120009783,relA-mazEFG,ECK120030504
3737,mazG,b2781,mazEFG,ECK120009784,relA-mazEFG,ECK120030504
3738,mazF,b2782,relA-mazEF,ECK120009782,relA-mazEFG,ECK120030504
3739,mazF,b2782,mazEFG,ECK120009783,relA-mazEFG,ECK120030504
3740,mazF,b2782,mazEFG,ECK120009784,relA-mazEFG,ECK120030504
3741,mazF,b2782,relA-mazEF,ECK120029515,relA-mazEFG,ECK120030504
3742,mazE,b2783,relA-mazEF,ECK120009782,relA-mazEFG,ECK120030504
3743,mazE,b2783,mazEFG,ECK120009783,relA-mazEFG,ECK120030504
3744,mazE,b2783,mazEFG,ECK120009784,relA-mazEFG,ECK120030504
3745,mazE,b2783,relA-mazEF,ECK120029515,relA-mazEFG,ECK120030504
3746,relA,b2784,relA-mazEF,ECK120009782,relA-mazEFG,ECK120030504
3747,relA,b2784,relA-mazEF,ECK120029515,relA-mazEFG,ECK120030504
3748,relA,b2784,relA,ECK125199572,relA-mazEFG,ECK120030504
3749,relA,b2784,relA,ECK125199573,relA-mazEFG,ECK120030504
3750,rlmD,b2785,rlmD,ECK120027419,rlmD,ECK125095160
3751,barA,b2786,barA,ECK120016216,barA,ECK120016667
3752,gudD,b2787,gudPXD,ECK120009026,gudPXD,ECK120015085
3753,gudX,b2788,gudPXD,ECK120009026,gudPXD,ECK120015085
3754,gudP,b2789,gudPXD,ECK120009026,gudPXD,ECK120015085
3755,yqcA,b2790,yqcC-truC-yqcA,ECK120027420,yqcC-truC-yqcA,ECK120028601
3756,truC,b2791,yqcC-truC-yqcA,ECK120027420,yqcC-truC-yqcA,ECK120028601
3757,yqcC,b2792,yqcC-truC-yqcA,ECK120027420,yqcC-truC-yqcA,ECK120028601
3758,csrB,b4408,csrB,ECK120009047,csrB,ECK120015096
3759,syd,b2793,syd,ECK120027421,syd,ECK120027988
3760,queF,b2794,queF,ECK120027422,queF,ECK120028602
3761,ygdH,b2795,ppnN,ECK120027423,ppnN,ECK125272769
3762,sdaC,b2796,sdaCB,ECK120009638,sdaCB,ECK120014701
3763,sdaB,b2797,sdaCB,ECK120009638,sdaCB,ECK120014701
3764,ygdG,b2798,ygdG,ECK120027424,ygdG,ECK120034593
3765,fucO,b2799,fucAO,ECK120009327,fucAO,ECK120014933
3766,fucA,b2800,fucAO,ECK120009327,fucAO,ECK120014933
3767,fucP,b2801,fucPIKUR,ECK120009320,fucPIKUR,ECK120014927
3768,fucI,b2802,fucPIKUR,ECK120009320,fucPIKUR,ECK120014927
3769,fucK,b2803,fucPIKUR,ECK120009320,fucPIKUR,ECK120014927
3770,fucU,b2804,fucPIKUR,ECK120009320,fucPIKUR,ECK120014927
3771,fucR,b2805,fucPIKUR,ECK120009320,fucPIKUR,ECK120014927
3772,fucR,b2805,fucR,ECK120033576,fucPIKUR,ECK120014927
3773,rlmM,b2806,rlmM,ECK120030136,rlmM,ECK125095167
3774,ygdD,b2807,ygdD,ECK120030137,ygdD,ECK120030611
3775,gcvA,b2808,gcvA,ECK120009362,gcvA,ECK120014721
3776,gcvB,b4443,gcvB,ECK120009114,gcvB,ECK120014960
3777,ygdI,b2809,ygdI,ECK120021171,ygdI,ECK120023783
3778,csdA,b2810,csdAE,ECK120027425,csdAE,ECK120028605
3779,csdE,b2811,csdAE,ECK120027425,csdAE,ECK120028605
3780,tcdA,b2812,tcdA,ECK120027426,tcdA,ECK125160633
3781,mltA,b2813,mltA,ECK120027427,mltA,ECK120028606
3782,metZ,b2814,metZWV,ECK120009678,metZWV,ECK120014532
3783,metW,b2815,metZWV,ECK120009678,metZWV,ECK120014532
3784,metV,b2816,metZWV,ECK120009678,metZWV,ECK120014532
3785,amiC,b2817,amiC,ECK120021190,amiC,ECK120023640
3786,argA,b2818,argA,ECK120020424,argA,ECK120020933
3787,recD,b2819,ptrA-recBD,ECK120027428,ptrA-recBD,ECK120028072
3788,recB,b2820,ptrA-recBD,ECK120027428,ptrA-recBD,ECK120028072
3789,ptrA,b2821,ptrA,ECK120009165,ptrA-recBD,ECK120028072
3790,ptrA,b2821,ptrA-recBD,ECK120027428,ptrA-recBD,ECK120028072
3791,recC,b2822,recC,ECK120016589,ppdAB-ygdB-ppdC-recC,ECK120027990
3792,recC,b2822,ppdAB-ygdB-ppdC-recC,ECK120027429,ppdAB-ygdB-ppdC-recC,ECK120027990
3793,ppdC,b2823,ppdAB-ygdB-ppdC-recC,ECK120027429,ppdAB-ygdB-ppdC-recC,ECK120027990
3794,ygdB,b2824,ppdAB-ygdB-ppdC-recC,ECK120027429,ppdAB-ygdB-ppdC-recC,ECK120027990
3795,ppdB,b2825,ppdAB-ygdB-ppdC-recC,ECK120027429,ppdAB-ygdB-ppdC-recC,ECK120027990
3796,ppdA,b2826,ppdAB-ygdB-ppdC-recC,ECK120027429,ppdAB-ygdB-ppdC-recC,ECK120027990
3797,thyA,b2827,lgt-thyA,ECK120009483,lgt-thyA,ECK120014818
3798,thyA,b2827,thyA,ECK125230243,lgt-thyA,ECK120014818
3799,lgt,b2828,lgt-thyA,ECK120009483,lgt-thyA,ECK120014818
3800,lgt,b2828,lgt,ECK125230242,lgt-thyA,ECK120014818
3801,ptsP,b2829,rppH-ptsP,ECK120027430,rppH-ptsP,ECK120034088
3802,rppH,b2830,rppH-ptsP,ECK120027430,rppH-ptsP,ECK120034088
3803,mutH,b2831,mutH,ECK120027431,mutH,ECK120028390
3804,ygdQ,b2832,ygdQ,ECK120027432,ygdQ,ECK120028391
3805,ygdR,b2833,ygdR,ECK120027433,ygdR,ECK120028392
3806,tas,b2834,tas,ECK120027434,tas,ECK120028393
3807,lplT,b2835,aas-lplT,ECK120027435,aas-lplT,ECK120029505
3808,aas,b2836,aas-lplT,ECK120027435,aas-lplT,ECK120029505
3809,omrA,b4444,omrA,ECK120021186,omrA,ECK120023636
3810,omrB,b4445,omrB,ECK120021185,omrB,ECK120023635
3811,galR,b2837,galR,ECK120009186,galR,ECK120015025
3812,lysA,b2838,lysA,ECK120009376,lysA,ECK120014731
3813,lysR,b2839,lysR,ECK120009377,lysR,ECK120013176
3814,ygeA,b2840,ygeA,ECK120027438,araE-ygeA,ECK125166137
3815,ygeA,b2840,araE-ygeA,ECK125165388,araE-ygeA,ECK125166137
3816,araE,b2841,araE,ECK120009269,araE-ygeA,ECK125166137
3817,araE,b2841,araE-ygeA,ECK125165388,araE-ygeA,ECK125166137
3818,kduD,b2842,kduD,ECK120027439,kduD,ECK120028396
3819,kduI,b2843,kduI,ECK120027440,kduI,ECK120028397
3820,yqeF,b2844,yqeF,ECK120027441,yqeF,ECK120028398
3821,yqeG,b2845,yqeG,ECK120027442,yqeG,ECK120028399
3822,yqeH,b2846,yqeH,ECK120027443,yqeH,ECK120028400
3823,yqeI,b2847,yqeIJ,ECK120027444,yqeIJ,ECK120028401
3824,yqeJ,b2848,yqeIJ,ECK120027444,yqeIJ,ECK120028401
3825,yqeK,b2849,yqeK,ECK120021081,yqeK,ECK120023855
3826,ygeF,b2850,ygeF,ECK120027445,ygeF,ECK120028402
3827,ygeG,b2851,ygeG,ECK120027446,ygeG,ECK120028403
3828,ygeH,b2852,ygeH,ECK120027447,ygeH,ECK120028404
3829,ygeI,b2853,ygeI,ECK120027448,ygeI,ECK120028405
3830,pbl,b2854,pbl,ECK120027449,pbl,ECK120028406
3831,ygeK,b2856,ygeLK,ECK120027450,ygeLK,ECK120028407
3832,ygeN,b2858,insC-4CD-4D-4-ygeONM,ECK120027451,insCD-4C-4D-4-ygeONM,ECK125095392
3833,ygeO,b2859,insC-4CD-4D-4-ygeONM,ECK120027451,insCD-4C-4D-4-ygeONM,ECK125095392
3834,ygeQ,b2863,ygeQ,ECK120027453,ygeQ,ECK120028410
3835,glyU,b2864,glyU,ECK120011118,glyU,ECK120014552
3836,glyU,b2864,glyU,ECK120027454,glyU,ECK120014552
3837,ygeR,b2865,ygeR,ECK120027455,ygeR,ECK120028411
3838,xdhA,b2866,xdhABC,ECK120010917,xdhABC,ECK120028085
3839,xdhA,b2866,xdhABC,ECK125095429,xdhABC,ECK120028085
3840,xdhB,b2867,xdhABC,ECK120010917,xdhABC,ECK120028085
3841,xdhB,b2867,xdhABC,ECK125095429,xdhABC,ECK120028085
3842,xdhC,b2868,xdhABC,ECK120010917,xdhABC,ECK120028085
3843,xdhC,b2868,xdhABC,ECK125095429,xdhABC,ECK120028085
3844,ygeV,b2869,ygeV,ECK120021172,ygeV,ECK120023784
3845,ygeW,b2870,ygeW,ECK120027457,ygeW,ECK120028412
3846,ygeX,b2871,ygeX,ECK120027458,ygeX,ECK120028413
3847,ygeY,b2872,ygeY,ECK120027459,ygeY,ECK120028414
3848,hyuA,b2873,hyuA,ECK120027460,hyuA,ECK120028415
3849,yqeA,b2874,yqeA,ECK120027461,yqeA,ECK120028416
3850,yqeB,b2875,yqeB,ECK120027462,yqeB,ECK120028417
3851,yqeC,b2876,yqeC,ECK120027463,yqeC,ECK120028418
3852,mocA,b2877,mocA,ECK120027464,mocA,ECK125095393
3853,ygfK,b2878,ygfK-ssnA,ECK120027465,ygfK-ssnA,ECK120028420
3854,ssnA,b2879,ygfK-ssnA,ECK120027465,ygfK-ssnA,ECK120028420
3855,ssnA,b2879,ssnA,ECK125162177,ygfK-ssnA,ECK120028420
3856,ygfM,b2880,ygfM-xdhD,ECK120029327,ygfM-xdhD,ECK120029387
3857,xdhD,b2881,ygfM-xdhD,ECK120029327,ygfM-xdhD,ECK120029387
3858,xanQ,b2882,xanQ-guaD-ghxQ,ECK120027466,xanQ-guaD-ghxQ,ECK125165368
3859,guaD,b2883,xanQ-guaD-ghxQ,ECK120027466,xanQ-guaD-ghxQ,ECK125165368
3860,ghxQ,b4464,xanQ-guaD-ghxQ,ECK120027466,xanQ-guaD-ghxQ,ECK125165368
3861,ygfS,b2886,ygfTS,ECK120027467,ygfTS,ECK120028422
3862,ygfT,b2887,ygfTS,ECK120027467,ygfTS,ECK120028422
3863,uacT,b2888,uacT,ECK120027468,uacT,ECK125143525
3864,idi,b2889,idi,ECK120027469,idi,ECK120028424
3865,lysS,b2890,prfB-lysS,ECK120009512,xerD-dsbC-recJ-prfB-lysS,ECK120034084
3866,prfB,b2891,prfB-lysS,ECK120009512,xerD-dsbC-recJ-prfB-lysS,ECK120034084
3867,prfB,b2891,dsbC-recJ-prfB,ECK120016556,xerD-dsbC-recJ-prfB-lysS,ECK120034084
3868,recJ,b2892,dsbC-recJ-prfB,ECK120016556,xerD-dsbC-recJ-prfB-lysS,ECK120034084
3869,recJ,b2892,xerD-dsbC-recJ,ECK120033569,xerD-dsbC-recJ-prfB-lysS,ECK120034084
3870,dsbC,b2893,dsbC,ECK120010942,xerD-dsbC-recJ-prfB-lysS,ECK120034084
3871,dsbC,b2893,dsbC-recJ-prfB,ECK120016556,xerD-dsbC-recJ-prfB-lysS,ECK120034084
3872,dsbC,b2893,xerD-dsbC-recJ,ECK120033569,xerD-dsbC-recJ-prfB-lysS,ECK120034084
3873,xerD,b2894,xerD,ECK120027470,xerD-dsbC-recJ-prfB-lysS,ECK120034084
3874,xerD,b2894,xerD-dsbC-recJ,ECK120033569,xerD-dsbC-recJ-prfB-lysS,ECK120034084
3875,fldB,b2895,fldB,ECK120010918,fldB,ECK120014459
3876,cptA,b2896,sdhE-ygfX,ECK120027471,sdhE-ygfX,ECK125272726
3877,sdhE,b2897,sdhE-ygfX,ECK120027471,sdhE-ygfX,ECK125272726
3878,ygfZ,b2898,ygfZ,ECK120021173,ygfZ,ECK120023785
3879,yqfA,b2899,yqfA,ECK120027472,yqfA,ECK120028427
3880,yqfB,b2900,yqfB,ECK120027473,yqfB,ECK120028428
3881,bglA,b2901,bglA,ECK120016701,bglA,ECK120016775
3882,ygfF,b2902,ygfF,ECK120027474,ygfF,ECK120028429
3883,gcvP,b2903,gcvTHP,ECK120009361,gcvTHP,ECK120014720
3884,gcvP,b2903,gcvP,ECK120033579,gcvTHP,ECK120014720
3885,gcvH,b2904,gcvTHP,ECK120009361,gcvTHP,ECK120014720
3886,gcvT,b2905,gcvTHP,ECK120009361,gcvTHP,ECK120014720
3887,ubiI,b2906,ygfB-pepP-ubiHI,ECK120027475,ygfB-pepP-ubiHI,ECK125162052
3888,ubiH,b2907,ygfB-pepP-ubiHI,ECK120027475,ygfB-pepP-ubiHI,ECK125162052
3889,pepP,b2908,ygfB-pepP-ubiHI,ECK120027475,ygfB-pepP-ubiHI,ECK125162052
3890,ygfB,b2909,ygfB-pepP-ubiHI,ECK120027475,ygfB-pepP-ubiHI,ECK125162052
3891,zapA,b2910,zapA,ECK120027476,zapA,ECK120028431
3892,ssrS,b2911,ssrS-fau,ECK120027477,ssrS-fau,ECK125141398
3893,ssrS,b2911,ssrS-fau,ECK120034935,ssrS-fau,ECK125141398
3894,ssrS,b2911,ssrS,ECK125134699,ssrS-fau,ECK125141398
3895,ssrS,b2911,ssrS,ECK125134700,ssrS-fau,ECK125141398
3896,fau,b2912,ssrS-fau,ECK120027477,ssrS-fau,ECK125141398
3897,fau,b2912,ssrS-fau,ECK120034935,ssrS-fau,ECK125141398
3898,sibC,b4446,sibC,ECK120035097,sibC,ECK125095172
3899,serA,b2913,serA,ECK120008971,serA,ECK120014432
3900,serA,b2913,serA,ECK120009414,serA,ECK120014432
3901,rpiA,b2914,rpiA,ECK120015316,rpiA,ECK120015918
3902,yqfE,b2915,yqfE,ECK120027479,yqfE,ECK120028434
3903,argP,b2916,argP,ECK120010883,argP,ECK120011203
3904,scpA,b2917,scpA-argK-scpBC,ECK120016220,scpA-argK-scpBC,ECK120030543
3905,argK,b2918,scpA-argK-scpBC,ECK120016220,scpA-argK-scpBC,ECK120030543
3906,scpB,b2919,scpA-argK-scpBC,ECK120016220,scpA-argK-scpBC,ECK120030543
3907,scpC,b2920,scpA-argK-scpBC,ECK120016220,scpA-argK-scpBC,ECK120030543
3908,ygfI,b2921,ygfI,ECK120027481,ygfI,ECK120028435
3909,yggE,b2922,yggE,ECK120015511,yggE,ECK120015891
3910,yggE,b2922,yggE,ECK120015512,yggE,ECK120015891
3911,argO,b2923,argO,ECK120027482,argO,ECK120028436
3912,mscS,b2924,mscS,ECK120027483,mscS,ECK120028437
3913,fbaA,b2925,pgk-fbaA,ECK120015347,epd-pgk-fbaA,ECK120015844
3914,fbaA,b2925,epd-pgk-fbaA,ECK120015348,epd-pgk-fbaA,ECK120015844
3915,fbaA,b2925,pgk-fbaA,ECK125109841,epd-pgk-fbaA,ECK120015844
3916,fbaA,b2925,pgk-fbaA,ECK125109843,epd-pgk-fbaA,ECK120015844
3917,pgk,b2926,epd-pgk,ECK120009627,epd-pgk-fbaA,ECK120015844
3918,pgk,b2926,pgk-fbaA,ECK120015347,epd-pgk-fbaA,ECK120015844
3919,pgk,b2926,epd-pgk-fbaA,ECK120015348,epd-pgk-fbaA,ECK120015844
3920,pgk,b2926,pgk,ECK120015349,epd-pgk-fbaA,ECK120015844
3921,pgk,b2926,pgk,ECK125109840,epd-pgk-fbaA,ECK120015844
3922,pgk,b2926,pgk-fbaA,ECK125109841,epd-pgk-fbaA,ECK120015844
3923,pgk,b2926,pgk,ECK125109842,epd-pgk-fbaA,ECK120015844
3924,pgk,b2926,pgk-fbaA,ECK125109843,epd-pgk-fbaA,ECK120015844
3925,epd,b2927,epd-pgk,ECK120009627,epd-pgk-fbaA,ECK120015844
3926,epd,b2927,epd-pgk-fbaA,ECK120015348,epd-pgk-fbaA,ECK120015844
3927,yggC,b2928,cmtBA-yggPF-fumE-yggC,ECK120027484,cmtBA-yggPF-fumE-yggC,ECK125272772
3928,yggC,b2928,fumE-yggC,ECK120033745,cmtBA-yggPF-fumE-yggC,ECK125272772
3929,yggD,b2929,cmtBA-yggPF-fumE-yggC,ECK120027484,cmtBA-yggPF-fumE-yggC,ECK125272772
3930,yggD,b2929,fumE-yggC,ECK120033745,cmtBA-yggPF-fumE-yggC,ECK125272772
3931,yggF,b2930,cmtBA-yggPF-fumE-yggC,ECK120027484,cmtBA-yggPF-fumE-yggC,ECK125272772
3932,yggP,b4465,cmtBA-yggPF-fumE-yggC,ECK120027484,cmtBA-yggPF-fumE-yggC,ECK125272772
3933,cmtA,b2933,cmtBA-yggPF-fumE-yggC,ECK120027484,cmtBA-yggPF-fumE-yggC,ECK125272772
3934,cmtB,b2934,cmtBA-yggPF-fumE-yggC,ECK120027484,cmtBA-yggPF-fumE-yggC,ECK125272772
3935,tktA,b2935,tktA,ECK120029328,tktA,ECK120029388
3936,loiP,b2936,loiP,ECK120027905,loiP,ECK125143518
3937,speB,b2937,speB,ECK120009144,speAB,ECK120014749
3938,speB,b2937,speAB,ECK120009395,speAB,ECK120014749
3939,speA,b2938,speAB,ECK120009395,speAB,ECK120014749
3940,yqgB,b2939,yqgB,ECK120030153,yqgB,ECK120030556
3941,yqgC,b2940,yqgC,ECK120021082,yqgC,ECK120023856
3942,metK,b2942,metK,ECK120010896,metK,ECK120014413
3943,galP,b2943,galP,ECK120015171,galP,ECK120015906
3944,yggI,b2944,yggI,ECK120027486,yggI,ECK120030501
3945,endA,b2945,endA,ECK120009636,endA,ECK120014700
3946,endA,b2945,endA,ECK120009637,endA,ECK120014700
3947,rsmE,b2946,rsmE-gshB,ECK120027487,rsmE-gshB,ECK120028440
3948,gshB,b2947,rsmE-gshB,ECK120027487,rsmE-gshB,ECK120028440
3949,yqgE,b2948,yqgEF,ECK120027488,yqgEF,ECK120028441
3950,yqgF,b2949,yqgEF,ECK120027488,yqgEF,ECK120028441
3951,yggR,b2950,yggR,ECK120021174,yggR,ECK120023786
3952,yggS,b2951,yggSTU-rdgB-yggW,ECK120027489,yggSTU-rdgB-yggW,ECK120028442
3953,yggT,b2952,yggSTU-rdgB-yggW,ECK120027489,yggSTU-rdgB-yggW,ECK120028442
3954,yggU,b2953,yggSTU-rdgB-yggW,ECK120027489,yggSTU-rdgB-yggW,ECK120028442
3955,rdgB,b2954,yggSTU-rdgB-yggW,ECK120027489,yggSTU-rdgB-yggW,ECK120028442
3956,rdgB,b2954,rdgB-yggW,ECK120033571,yggSTU-rdgB-yggW,ECK120028442
3957,yggW,b2955,yggSTU-rdgB-yggW,ECK120027489,yggSTU-rdgB-yggW,ECK120028442
3958,yggW,b2955,rdgB-yggW,ECK120033571,yggSTU-rdgB-yggW,ECK120028442
3959,yggM,b2956,yggM,ECK120027490,yggM,ECK120028443
3960,ansB,b2957,ansB,ECK120009268,ansB,ECK120014886
3961,ansB,b2957,ansB,ECK120011076,ansB,ECK120014886
3962,yggN,b2958,yggN,ECK120010945,yggN,ECK120015066
3963,yggN,b2958,yggN,ECK120010946,yggN,ECK120015066
3964,yggN,b2958,yggN,ECK120015312,yggN,ECK120015066
3965,yggL,b2959,trmI-yggL,ECK120027491,trmI-yggL,ECK120030492
3966,trmI,b2960,trmI-yggL,ECK120027491,trmI-yggL,ECK120030492
3967,mutY,b2961,mutY-yggX-mltC-nupG,ECK120009089,mutY-yggX-mltC-nupG,ECK120014928
3968,mutY,b2961,mutY-yggX-mltC-nupG,ECK120009090,mutY-yggX-mltC-nupG,ECK120014928
3969,mutY,b2961,mutY-yggX,ECK120009092,mutY-yggX-mltC-nupG,ECK120014928
3970,mutY,b2961,mutY-yggX-mltC,ECK120009093,mutY-yggX-mltC-nupG,ECK120014928
3971,mutY,b2961,mutY-yggX,ECK120009101,mutY-yggX-mltC-nupG,ECK120014928
3972,mutY,b2961,mutY-yggX-mltC,ECK120009102,mutY-yggX-mltC-nupG,ECK120014928
3973,yggX,b2962,mutY-yggX-mltC-nupG,ECK120009089,mutY-yggX-mltC-nupG,ECK120014928
3974,yggX,b2962,mutY-yggX-mltC-nupG,ECK120009090,mutY-yggX-mltC-nupG,ECK120014928
3975,yggX,b2962,yggX-mltC-nupG,ECK120009091,mutY-yggX-mltC-nupG,ECK120014928
3976,yggX,b2962,mutY-yggX,ECK120009092,mutY-yggX-mltC-nupG,ECK120014928
3977,yggX,b2962,mutY-yggX-mltC,ECK120009093,mutY-yggX-mltC-nupG,ECK120014928
3978,yggX,b2962,yggX,ECK120009094,mutY-yggX-mltC-nupG,ECK120014928
3979,yggX,b2962,yggX-mltC,ECK120009095,mutY-yggX-mltC-nupG,ECK120014928
3980,yggX,b2962,mutY-yggX,ECK120009101,mutY-yggX-mltC-nupG,ECK120014928
3981,yggX,b2962,mutY-yggX-mltC,ECK120009102,mutY-yggX-mltC-nupG,ECK120014928
3982,mltC,b2963,mutY-yggX-mltC-nupG,ECK120009089,mutY-yggX-mltC-nupG,ECK120014928
3983,mltC,b2963,mutY-yggX-mltC-nupG,ECK120009090,mutY-yggX-mltC-nupG,ECK120014928
3984,mltC,b2963,yggX-mltC-nupG,ECK120009091,mutY-yggX-mltC-nupG,ECK120014928
3985,mltC,b2963,mutY-yggX-mltC,ECK120009093,mutY-yggX-mltC-nupG,ECK120014928
3986,mltC,b2963,yggX-mltC,ECK120009095,mutY-yggX-mltC-nupG,ECK120014928
3987,mltC,b2963,mutY-yggX-mltC,ECK120009102,mutY-yggX-mltC-nupG,ECK120014928
3988,nupG,b2964,mutY-yggX-mltC-nupG,ECK120009089,mutY-yggX-mltC-nupG,ECK120014928
3989,nupG,b2964,mutY-yggX-mltC-nupG,ECK120009090,mutY-yggX-mltC-nupG,ECK120014928
3990,nupG,b2964,yggX-mltC-nupG,ECK120009091,mutY-yggX-mltC-nupG,ECK120014928
3991,nupG,b2964,nupG,ECK120009321,mutY-yggX-mltC-nupG,ECK120014928
3992,speC,b2965,speC,ECK120009316,speC,ECK120014923
3993,yqgA,b2966,yqgA,ECK120027492,yqgA,ECK120028445
3994,pheV,b2967,pheV,ECK120009683,pheV,ECK120014537
3995,yghD,b2968,yghED,ECK120027493,yghED,ECK120028446
3996,yghE,b2969,yghED,ECK120027493,yghED,ECK120028446
3997,yghF,b2970,yghF,ECK120010952,yghF,ECK120026440
3998,yghG,b2971,yghG,ECK120027495,yghG,ECK120028447
3999,pppA,b2972,pppA,ECK120027496,pppA,ECK120028448
4000,sslE,b4466,yghJ,ECK120027497,yghJ,ECK120028449
4001,glcA,b2975,glcDEFGBA,ECK120008962,glcDEFGBA,ECK120014421
4002,glcA,b2975,glcBA,ECK120033592,glcDEFGBA,ECK120014421
4003,glcB,b2976,glcDEFGBA,ECK120008962,glcDEFGBA,ECK120014421
4004,glcB,b2976,glcBA,ECK120033592,glcDEFGBA,ECK120014421
4005,glcG,b2977,glcDEFGBA,ECK120008962,glcDEFGBA,ECK120014421
4006,glcF,b4467,glcDEFGBA,ECK120008962,glcDEFGBA,ECK120014421
4007,glcE,b4468,glcDEFGBA,ECK120008962,glcDEFGBA,ECK120014421
4008,glcD,b2979,glcDEFGBA,ECK120008962,glcDEFGBA,ECK120014421
4009,glcC,b2980,glcC,ECK120008963,glcC,ECK125109085
4010,yghO,b2981,yghO,ECK120027903,yghO,ECK120028169
4011,yghQ,b2983,yghQ,ECK120027498,yghQ,ECK120028450
4012,yghR,b2984,yghSR,ECK120027499,yghSR,ECK120028451
4013,yghS,b2985,yghSR,ECK120027499,yghSR,ECK120028451
4014,yghT,b2986,yghT,ECK120021175,yghT,ECK120023787
4015,pitB,b2987,pitB,ECK120027500,pitB,ECK120028452
4016,gss,b2988,gss,ECK120027501,gss,ECK125134992
4017,yghU,b2989,yghU,ECK120021176,yghU,ECK120023788
4018,hybG,b2990,hybOABCDEFG,ECK120009478,hybOABCDEFG,ECK120014813
4019,hybF,b2991,hybOABCDEFG,ECK120009478,hybOABCDEFG,ECK120014813
4020,hybE,b2992,hybOABCDEFG,ECK120009478,hybOABCDEFG,ECK120014813
4021,hybD,b2993,hybOABCDEFG,ECK120009478,hybOABCDEFG,ECK120014813
4022,hybC,b2994,hybOABCDEFG,ECK120009478,hybOABCDEFG,ECK120014813
4023,hybB,b2995,hybOABCDEFG,ECK120009478,hybOABCDEFG,ECK120014813
4024,hybA,b2996,hybOABCDEFG,ECK120009478,hybOABCDEFG,ECK120014813
4025,hybO,b2997,hybOABCDEFG,ECK120009478,hybOABCDEFG,ECK120014813
4026,yghW,b2998,yghW,ECK120027502,yghW,ECK120028454
4027,gpr,b3001,gpr,ECK120021177,gpr,ECK125243347
4028,yqhA,b3002,yqhA,ECK120021084,yqhA,ECK120023858
4029,yghA,b3003,yghA,ECK120027902,yghA,ECK120028168
4030,exbD,b3005,exbD,ECK120008977,exbBD,ECK120014440
4031,exbD,b3005,exbBD,ECK120009455,exbBD,ECK120014440
4032,exbB,b3006,exbBD,ECK120009455,exbBD,ECK120014440
4033,metC,b3008,metC,ECK120009382,metC,ECK120014737
4034,yghB,b3009,yghB,ECK120027504,yghB,ECK120028456
4035,yqhC,b3010,yqhC,ECK120021085,yqhC,ECK120023859
4036,yqhD,b3011,yqhD-dkgA,ECK120027505,yqhD-dkgA,ECK125135282
4037,dkgA,b3012,yqhD-dkgA,ECK120027505,yqhD-dkgA,ECK125135282
4038,dkgA,b3012,dkgA,ECK120027506,yqhD-dkgA,ECK125135282
4039,yqhG,b3013,yqhG,ECK120027507,yqhG,ECK120028459
4040,yqhH,b3014,yqhH,ECK120027508,yqhH,ECK120028460
4041,ygiQ,b4469,ygiQ,ECK120027509,ygiQ,ECK120028461
4042,ftsP,b3017,ftsP,ECK120027510,ftsP,ECK120033229
4043,plsC,b3018,plsC,ECK120029329,plsC,ECK120029389
4044,parC,b3019,parC,ECK120027511,parC,ECK120028463
4045,ygiS,b3020,ygiS,ECK120027512,ygiS,ECK120028464
4046,mqsA,b3021,mqsRA,ECK120027513,mqsRA,ECK125108697
4047,mqsA,b3021,mqsRA,ECK125095428,mqsRA,ECK125108697
4048,mqsR,b3022,mqsRA,ECK120027513,mqsRA,ECK125108697
4049,mqsR,b3022,mqsRA,ECK125095428,mqsRA,ECK125108697
