,b1072,b1080,b1081,b1878,b1879,b1880,b1904,b1937,b1939,b1940,b1946,b1947,b1948,b1949,b1950
p1k_00075,1.111470437823859,0.798526571953915,0.5403184998306113,0.8464330955085096,0.8856937312930371,0.9896593022348138,0.7525362088394197,0.4333550737486152,0.5138606332715097,0.7796617758637062,0.5479243035948211,1.0251137210026782,0.443914481642543,0.4145847420287188,0.469634999413225
p1k_00076,0.2898329556623226,0.1081274693021555,0.0756587112318969,0.3198835451367789,0.2945516588343934,0.2061245626922959,0.1259706131222688,0.1484599909374855,0.1017148667840336,0.1361832644799866,0.0647601321570553,0.0777431679843497,0.1670652717182051,0.0880677054457271,0.1760062870711461
p1k_00077,0.2478030097000113,0.1187524236330482,0.0825403759107041,0.17672588883513,0.3402105016385638,0.1747334761220562,0.1226806544478227,0.1750471803236996,0.123323196724418,0.1063715222656174,0.0667755163986945,0.0967511192387367,0.0877132972116306,0.1461753509321077,0.1899580584767541
p1k_00078,0.2308433237930366,0.1413996767345762,0.1119132054878155,0.2495891298204167,0.3409859748839629,0.1892988855930583,0.1830465594424108,0.1351839838374176,0.1302327162509904,0.1929105833526274,0.075162288706482,0.2194663986036573,0.1190525778673513,0.1457899101522913,0.2927818559647914
p1k_00079,4.814025053464584,2.579807641823494,1.6397967030074936,3.1180692422716167,3.762391314908554,5.5393082520831,4.114799988285197,4.576919913430957,2.972014886093173,4.395290215933374,3.6943215103134817,5.56458211053805,2.5183554871092237,1.230047969510632,1.1239942350375027
p1k_00080,0.3785464655266599,0.2056532744507435,0.1367235386259741,0.7459784203803935,0.4421446103445792,0.3402522712161156,0.3234642223720476,0.2057271891687454,0.2041316072174753,0.2246254691428113,0.1075410362866661,0.1174918440021188,0.2547324361791265,0.1801061593346684,0.4510227714817337
p1k_00081,1.0259309492745632,0.836831086642773,0.6842077790847111,0.8578851411313867,0.97698096307404,1.0563914118639324,0.6054740567485751,0.9358134116468814,0.7613985502316808,1.2145556553386352,0.7025349641108202,0.9271554600609906,0.8350220530606223,0.7299684284130786,0.7609408581257634
p1k_00082,0.2418123463368485,0.1661282407164746,0.1929719137910576,0.2409158250193024,0.3495118290938113,0.3722442156826965,0.1169196095877123,0.1123048115872205,0.1250585124533637,0.1931057927854067,0.1425885107899421,0.7940970735620148,0.1742264666820543,0.1906638867799564,0.1918492724591379
p1k_00083,0.2803310103647853,0.1519728212576599,0.1687915770111571,0.2880655676070638,0.468740916304803,0.2908614348243828,0.0972693015716793,0.1144118369551069,0.1735357712533636,0.2241355092848231,0.1375684177828295,0.559613839287161,0.1356017166029011,0.1544163114610661,0.2320088298566625
p1k_00084,0.3932001047144012,0.2629385887705138,0.2525107079340438,0.3605396784148993,0.4395020156488703,0.5027637882629793,0.354741349703787,0.3036239277299514,0.2299306132208905,0.2961814746727208,0.2788395371309565,0.927732052142566,0.2616521164907943,0.2302545441856539,0.2596643783771404
p1k_00085,0.4385374984569042,0.309812604622334,0.2615664790907844,0.3427373523615745,0.5291016955131477,0.4402998262271407,0.3353570654921882,0.2665006345088114,0.3177861082525877,0.2595723512963672,0.2169843298265872,0.7947733325485987,0.2584116138567862,0.2056528986945922,0.2299067731187601
p1k_00086,0.1874512779041818,0.0639073307462099,0.0944135265906924,0.2397594902862198,0.5071401642744983,0.15572398077264,0.0699536425975934,0.0698503033841637,0.0505551812342314,0.0653122820963369,0.0238600131438307,0.0628069820055723,0.0775722389149212,0.0340445664469207,0.1240601360275602
p1k_00087,0.1520721570752314,0.0490885176561737,0.0860775842653158,0.2314103548746517,0.4568428734064759,0.1316878281335961,0.0630959654925835,0.0679433548317703,0.0709239586338816,0.0642395329462825,0.0647902554864481,0.1273328474895512,0.0883629658545516,0.1556653103354724,0.1136448627853549
p1k_00088,0.1126502990829212,0.0596950871440215,0.0913826791368085,0.2123921305191663,0.3132638870427131,0.1071352241811757,0.0398671107133338,0.0453536445682345,0.0588787927531373,0.0634281680641501,0.0392254754130744,0.05033137379629,0.0962481607455917,0.0340445664469207,0.1218672706576019
p1k_00089,0.1249040425505791,0.0596731247491804,0.1092638436622859,0.2142859910501227,0.3122479083888791,0.1046665908882324,0.088522134749652,0.0718870260895565,0.0384138119669248,0.0662159168453649,0.0221563982072677,0.0580583840924834,0.0900942379197729,0.0991530565002157,0.1514010713158161
p1k_00090,0.1448232598234962,0.0710032547154208,0.0682358630047097,0.1671938870942317,0.2492238341391746,0.1343665858638233,0.0899393619832649,0.0799208108757855,0.0714456053756877,0.0946744785990831,0.0762411120646733,0.1275410046779384,0.0850024936332628,0.093136030734039,0.1439181240863713
p1k_00091,0.1192061909549057,0.083419217525635,0.0982647518972304,0.1715621329918421,0.2606218366906881,0.0895477000113793,0.0836659566246221,0.0491036884618983,0.0836844173122572,0.0728906566746196,0.0467788917796839,0.1020700761575313,0.080442873148685,0.128025273124829,0.108594229191452
p1k_00092,0.1241824874274763,0.1113938008542577,0.099706573870826,0.1867295758072548,0.3449987440603601,0.1531838400524189,0.0629794686975813,0.0801530265894852,0.0927328068817881,0.1449006665008891,0.0336120801810438,0.1147015978450731,0.1110220072404215,0.0744722484515832,0.1422546051327007
p1k_00093,0.1528430260201446,0.057127816677949,0.0812224752386723,0.1098628684935315,0.255615248030041,0.1212380522570872,0.0738780803496707,0.0173428823314138,0.0727209055052008,0.0682625636908685,0.0486982065445332,0.1216570474971789,0.0797173612455628,0.0850031203005968,0.0825014189585386
p1k_00094,0.0888660796539084,0.0742929549687811,0.0869803489572396,0.0541636929016267,0.2937460333008073,0.0783677045380143,0.0463932140322235,0.0121477460293189,0.0348632027816577,0.0517403016393404,0.0542567200095595,0.0878715936929286,0.1084157247317259,0.1316488826598187,0.1744733133131712
p1k_00095,0.0720000047021884,0.0694926493637764,0.0678173880951338,0.1555365357109046,0.2413896514257141,0.0639305191247513,0.0691318196403651,0.0310581061608833,0.0270874644287728,0.0604180369806764,0.0589049922443431,0.1226956737859975,0.0931333814824919,0.0340445664469207,0.1363389657302075
p1k_00096,0.1067630523596625,0.1018283572884494,0.1079752497755624,0.207185060007626,0.2727141169692187,0.1477886675668001,0.05333699580834,0.0597227684333489,0.071125704371446,0.0468635458952294,0.0319152551091082,0.0757514839461813,0.0876508871267497,0.0495998486646193,0.1588645505523447
p1k_00097,0.0590212250083726,0.072081051889828,0.1126539411001431,0.1262388254910806,0.2928653910554052,0.1312303795932279,0.1098564594961372,0.016181272192522,0.0853111237150375,0.0807253634204256,0.0114477501693035,0.1733156749278125,0.0697182932504381,0.113173447255737,0.0704302701147989
p1k_00098,0.1625822854807882,0.0578852200409854,0.0309363759925499,0.1904165474084441,0.2329557626351534,0.0892848223069277,0.0533923529936257,0.0121477460293189,0.0475167226359938,0.0884275275673433,0.025116213720878,0.1044074800127057,0.0349979498520561,0.0963726740302605,0.0704302701147989
p1k_00099,0.1233253591594237,0.0571110435336144,0.0829366825429521,0.1209741930532022,0.2538834308824039,0.137647893798229,0.0527693687968987,0.0495367720169379,0.0568267521561713,0.0735194615132731,0.044958860419776,0.0468910093735369,0.0579866941063901,0.1562929275308893,0.1355866689511086
p1k_00100,0.0881865004622804,0.049290707012218,0.0528153412241689,0.292020027616633,0.1824169616807325,0.1121616227048612,0.105594228786494,0.0204671874550752,0.0579912875399925,0.0373522076957575,0.0293435072081134,0.1279735064348346,0.0452284121852939,0.0884475926087926,0.302397732960365
p1k_00101,0.1013411272685017,0.0324543724010771,0.0300178741104588,0.0541636929016267,0.1614653501077129,0.0543005050932641,0.0211400451178328,0.0121477460293189,0.0384056142458528,0.0571682563297746,0.0239370373595,0.0282094650329789,0.0778364334498065,0.0340445664469207,0.0704302701147989
p1k_00102,0.0673778771528569,0.0419498805238107,0.0256343183086809,0.1225635436174758,0.1480501797266637,0.0810686573084093,0.0535217967159535,0.0312869815556288,0.0442522299417707,0.0609165018417417,0.0251710717146762,0.0282094650329789,0.1056048157843405,0.0340445664469207,0.114901203557743
p1k_00103,0.0794219053448948,0.0507034412605078,0.042137184898085,0.1007628661758751,0.138352850271589,0.061918424923488,0.043200953677265,0.038225947762606,0.0275481857861908,0.0760287894754255,0.0301464880142306,0.0282094650329789,0.0510322030801202,0.1193106930154956,0.1310242249397119
p1k_00104,0.0618589911446764,0.0574801151429663,0.0634045745612865,0.1154708196614272,0.1777284062256263,0.0691589414779698,0.0356520077044278,0.0121477460293189,0.059365659992528,0.0503673765311555,0.0114477501693035,0.045352156754094,0.0877356877992353,0.1181783750295722,0.0704302701147989
p1k_00105,0.9235864951313304,0.5354857735571307,0.555663967248152,0.8098379246439039,0.7325985105444193,0.7705934321933628,0.7207402931962009,1.1492693183711007,0.8184277558269554,0.7867508094737136,0.462919918723545,0.8828068113652864,0.4683630053142935,0.4488593165074921,0.4416423564656889
p1k_00106,1.5750940537727824,1.019787376004191,1.0854904790649331,1.3668645248231095,1.3565597275562762,1.61725608055153,1.3198254057138796,2.1736379737943192,1.3991568438509685,1.4448108939812694,0.9940284556927464,1.4964384867434823,0.8399249288585516,0.5421495147437766,0.6831759753629651
p1k_00107,1.4770438192835382,1.0283836233125596,1.1987315271449048,1.4574493337899097,1.307807929707485,1.6536603721216925,1.2777856713954416,2.3491781950668,1.4744641650670542,1.3243075970682432,0.9782038791984328,1.4842945652493722,0.8261818169189203,0.8383845530105746,0.8618767947659426
p1k_00108,0.1109839294062917,0.0631262540293453,0.0388112011945406,0.2023079508373513,0.3260055026414331,0.0754429706467695,0.0491937353389687,0.0453100154181884,0.0696211097590849,0.0794198098535688,0.0411704946358263,0.0447790971609998,0.055387861307806,0.0340445664469207,0.1282208649426066
p1k_00109,0.1506116411566863,0.066676613775372,0.0635635699970562,0.215688367004571,0.3856386861752306,0.1582527669937346,0.0539123714802242,0.0573446105007958,0.0365913412338466,0.0989178123568084,0.0577439046774007,0.0540183283442351,0.0826369469181637,0.1395996526528984,0.0854327110137188
p1k_00110,0.1455396402669669,0.0575405109401414,0.0353684967401413,0.1506501197680954,0.2661484619159577,0.1102266595384836,0.0325596588771331,0.0256468723439296,0.0640139367993319,0.048632978581868,0.0308061880302859,0.1091480357768662,0.0598978733566801,0.0781817437070036,0.1488449417594195
p1k_00111,0.1172093831608139,0.0796020446837785,0.0880937270463128,0.2140074405762455,0.3248634576540645,0.0783227169539269,0.0211400451178328,0.0440952587012294,0.0477046590375612,0.0795344099178941,0.0343549341029962,0.0665198852899157,0.0507123618327803,0.138501180682749,0.0852765862957465
p1k_00112,0.1125486048187995,0.0709436829451374,0.0873392285280885,0.1219058654151495,0.2851175092616045,0.1167915017113037,0.0425203081640326,0.100605383189518,0.0540611474244307,0.0651026338613117,0.0341000319450973,0.0660935819892399,0.0738468203041435,0.0753622712276829,0.0997924944837773
p1k_00113,2.0616532887946217,1.0574331724959878,0.7823953678542125,1.0680933949781928,1.255255678104203,1.601771859274267,0.5925841311901208,0.5660611068825873,1.2930104007661665,1.1863631248406497,0.8687538359403131,0.8787541849758647,0.4503334806848405,0.2769960566214131,0.2273868932938252
p1k_00114,2.218815946226612,1.0771239369229686,0.88343588274472,0.9746722398945392,1.2265906756572904,1.3376492943946812,0.6695041850812831,0.6969101369769958,1.225784769173573,1.4695229121231843,0.817755965575453,1.1958924858819973,0.4985150331143803,0.4243152207338357,0.3185800997075481
p1k_00115,2.22390249224908,1.2625721050282237,0.8542941397523219,1.0415486823314282,1.4729176302368376,1.5203515723686165,0.6555314184440212,0.8870475198227166,1.418464204404644,1.9007890575791728,1.053845796695764,1.500702675035282,0.5931555553412445,0.442701769168427,0.238562512971834
p1k_00116,0.1255216386816879,0.0938590360553734,0.0744047426165018,0.2388406602294726,0.3823809664379922,0.1128458146992601,0.0976408439361096,0.11549814628002,0.0411914578709772,0.0895726326117585,0.0346055255218954,0.0669389793050037,0.0429411091772984,0.0340445664469207,0.1604826280698792
p1k_00117,0.1471186540299351,0.0663378796779174,0.0709375760408478,0.1720123502169663,0.3591397815909034,0.1114973384396199,0.0908797065737992,0.0698552274715051,0.0575887878019901,0.0671116485240354,0.0469143849553149,0.0776387070139225,0.1059611534786839,0.1149083818863999,0.1853612180845905
p1k_00118,0.1698166845180864,0.0906630264315254,0.120781543590963,0.2208732358655234,0.3194572518358989,0.1093229476748492,0.0662391160653665,0.1187709765183531,0.0752147858790595,0.0821245293102442,0.0640082142507424,0.0948027553179196,0.0759714392480866,0.1647765944720133,0.1633343449470064
p1k_00119,0.1506752577679425,0.0680923839118919,0.0870810321040485,0.1666325419872559,0.333900166982169,0.1164918569661884,0.0530869423081975,0.1128528917633249,0.0650880514077016,0.110618598888,0.0475518331469984,0.0407888756824911,0.0504776580099103,0.0957824629677503,0.114304003581407
p1k_00120,0.1480355016087582,0.0785402224831956,0.0651053302232733,0.1497519490294175,0.3070240041973145,0.1095634244498832,0.0844945873039239,0.0602922234027174,0.0573674132014468,0.0891355701466573,0.0267903377350807,0.0709748684902835,0.0810451364006738,0.1564782457709804,0.1574371640984726
p1k_00121,0.1581994123636151,0.086262772290496,0.1029491840014168,0.1070554774032519,0.377353951833118,0.1236014045005951,0.0211400451178328,0.0935469845670177,0.05309026997102,0.0998144834947458,0.0538952676914224,0.0429990597105765,0.0804966253613964,0.0582396179596735,0.1564007438168049
p1k_00122,0.142996093126077,0.0614740110420948,0.0782904337134146,0.1683584161898488,0.2693854540287689,0.0881676987566617,0.0211400451178328,0.092030950561032,0.0675805294331652,0.0946232738874357,0.0286312405739321,0.0601405803894696,0.0546445120314036,0.0601634357291766,0.0889915165163912
p1k_00123,0.1342143034179102,0.0891283401592029,0.0676553796229349,0.1919281826623887,0.257401911972514,0.1135797649991284,0.0863602969318558,0.0584058648724016,0.0492622304308359,0.0696058893595571,0.0335599199554167,0.0590268176425971,0.0634398799413734,0.0592524051201619,0.1958270589175601
p1k_00124,0.1468307048065201,0.105959846062492,0.1010395282868305,0.1575033828290487,0.3048948117470786,0.1152873055791987,0.0822936904467185,0.0482926104997678,0.0341980995878888,0.1084487746219868,0.0425479012375131,0.0715532133523272,0.0616664716200678,0.1758610590463193,0.1376177336295973
p1k_00125,1.0378352472266006,0.1606955560818042,0.0795983087538612,0.1806642283609109,0.5231405737330521,0.7675889834377236,0.3804661728772461,0.0617030144499649,0.3029347348864757,0.3121748543105111,0.1028167666074016,0.2262930299559421,0.0698198829740806,0.1266317084083798,0.169125167834457
p1k_00126,1.0278779297573424,1.1522862480704834,1.094865468736827,0.8554944361195903,0.8992449122419247,0.8915722012854069,0.8655325793854485,0.366565626679033,1.14965293470922,1.368714641943234,0.644171340478256,1.0979535134639715,0.4708275445151405,0.648926575474962,0.4905868905961605
p1k_00127,3.4640929197829298,2.42739670202688,2.48665298152875,2.5891648295928604,3.389442270981749,2.7612113679387678,2.98613330550988,1.583797825848523,3.532457063700428,3.851038227015178,1.7965582254010066,3.4890005380138467,1.591393213782044,1.625682766104686,1.1045695922145031
p1k_00128,0.4265660708191055,0.479895511303393,0.5068011470968737,0.5330963971497001,0.519760898006763,0.4594379621980906,0.172297098768187,0.382914483137133,0.5612693218527636,0.664575404530862,0.3189360235340443,0.6442373601529734,0.5733295098365572,0.2239183125473686,0.3714343129189832
