,locus_tag,cog,essential,y-ome,tpm,tpm_ctrl,tpm_all,reg_effect
3691,b0625,,,excluded,,,,
3692,b0626,,,excluded,,,,
3693,b0643,,,y-ome,193.13200988384983,191.99775947314902,146.6037862190152,repressed
3694,b0645,,,y-ome,,,,unknown
3695,b0648,,,y-ome,1.372448706793167,1.34677169659192,1.5011938908415146,unknown
3696,b0649,,,y-ome,5.588019457128152,6.354867341153358,5.745662059042755,
3697,b0664,,,well-annotated,,,,activated
3698,b0665,,,well-annotated,,,,activated
3699,b0666,,,well-annotated,,,,activated
3700,b0668,,,well-annotated,,,,activated
3701,b0670,,,well-annotated,,,,activated
3702,b0672,,,well-annotated,,,,activated
3703,b0673,,,well-annotated,,,,activated
3704,b0681,,,well-annotated,3.2052927051069675,2.2606216567522837,3.8086653593682724,dual
3705,b0682,,,y-ome,4.701739947442627,2.20776101287506,5.688753853998396,dual
3706,b0685,,,y-ome,65.71821306810911,70.12049239835463,74.88240471178364,dual
3707,b0689,,,y-ome,8.985737718054866,12.639176622963152,10.290741333351873,
3708,b0690,,,excluded,,,,
3709,b0691,,,excluded,1.8699570504647336,4.077505879177248,1.801504716102054,
3710,b0699,,,y-ome,105.60223157647368,55.186614330719586,175.04344682570567,repressed
3711,b0701,,,excluded,,,,
3712,b0702,,,y-ome,2.155407479804246,1.2619482468705643,2.044944085701769,repressed
3713,b0703,,,excluded,1.9403372117784037,1.9260005902391817,2.260751908417355,
3714,b0704,,,y-ome,5.504915586947843,4.972276041172143,5.275422282011386,unknown
3715,b0705,,,excluded,0.8473775947351441,0.21285800816072342,0.785730191882638,
3716,b0725,,,excluded,,,,
3717,b0743,,,well-annotated,,,,activated
3718,b0744,,,well-annotated,,,,activated
3719,b0745,,,well-annotated,,,,activated
3720,b0746,,,well-annotated,,,,
3721,b0747,,,well-annotated,,,,
3722,b0748,,,well-annotated,,,,
3723,b0749,,,well-annotated,,,,
3724,b0753,,,y-ome,96.73396631229349,92.99701215220993,51.38734352058755,repressed
3725,b0762,,,well-annotated,244.0902118314402,427.9864355370578,229.2817800526349,activated
3726,b0791,,,y-ome,34.408359025152336,37.42149559963825,34.367011498369145,unknown
3727,b0802,,,y-ome,63.485158581727006,105.05162809963483,70.21550452808478,unknown
3728,b0806,,,y-ome,34.94089113441047,37.314250022179536,26.381850457105124,repressed
3729,b0816,,,excluded,,,,
3730,b0821,,,y-ome,25.04507193480012,58.02562270582613,23.255866333379984,unknown
3731,b0836,,,y-ome,104.78601477881294,45.16732237886757,124.67183388167318,
3732,b0843,,,y-ome,21.492324137670806,25.890435523528037,23.835764237999612,
3733,b0848,,,y-ome,15.605629271849509,15.406463361228692,15.694868332075337,
3734,b0850,,,y-ome,46.170122570582876,57.87342972527846,42.279361232745046,dual
3735,b0853,,,y-ome,129.08765826612006,155.72432375271862,132.68263829604405,dual
3736,b0858,,,y-ome,22.486838325068188,29.263202577748118,19.671171235486774,
3737,b0865,,,y-ome,211.97055696455703,306.1694482835395,151.43827860370644,repressed
3738,b0883,,,well-annotated,,,,unknown
3739,b0946,,,well-annotated,83.11711519751162,80.40173715146267,68.20440804325376,
3740,b0971,,,well-annotated,,,,activated
3741,b0977,,,y-ome,4.098713298595781,2.5244062209298552,3.658473610458299,dual
3742,b0980,,,well-annotated,16.89917362135365,14.772602022001204,14.970869784535072,dual
3743,b0984,,,y-ome,2.3721344175713317,2.1892812649773212,2.6297736778709253,
3744,b0985,,,y-ome,2.7350784156179238,3.3955309955076753,2.9285478612700975,activated
3745,b0986,,,y-ome,2.7237253911597947,4.222100276409532,2.8485776428648286,
3746,b0987,,,y-ome,9.01834969374927,14.165171167812506,9.392687963272477,repressed
3747,b0991,,,y-ome,9.519512600293087,40.48261227781488,11.359863411098988,
3748,b0999,,,well-annotated,99.30318026493626,155.36517232624348,74.41405182893386,repressed
3749,b1001,,,y-ome,1.823391799069007,2.277506417933044,1.833294320929574,
3750,b1002,,,well-annotated,61.84504566297199,57.299717296514316,42.993532295702494,activated
3751,b1003,,,y-ome,485.97213250276985,612.8801013262337,337.59831793269814,dual
3752,b1005,,,excluded,,,,
3753,b1016,,,excluded,,,,
3754,b1017,,,excluded,,,,
3755,b1021,,,well-annotated,5.343748720254885,4.716538970609601,5.480828610283101,dual
3756,b1028,,,excluded,,,,
3757,b1029,,,y-ome,1.0099824008127114,0.8147701065730673,1.0243840166085372,
3758,b1032,,,well-annotated,,,,activated
3759,b1036,,,y-ome,56.66243701054475,63.93789196341625,61.787321495817956,dual
3760,b1038,,,well-annotated,17.05317781098558,32.52394146666788,9.66046851225755,dual
3761,b1039,,,well-annotated,21.678745979852117,29.858525655073826,13.498247565465023,dual
3762,b1041,,,well-annotated,2.546787261670746,3.974128237465255,2.0510666172813647,dual
3763,b1042,,,well-annotated,14.558783281195927,17.29812332315805,11.58642696172513,dual
3764,b1043,,,y-ome,5.870740843946756,4.110590391620597,3.047464642997082,dual
3765,b1044,,,y-ome,23.920723003290654,3.273438029353131,9.198664536254824,
3766,b1051,,,y-ome,330.1319532736308,584.7987780102325,205.41733186262817,repressed
3767,b1052,,,excluded,,,,
3768,b1058,,,y-ome,,,,
3769,b1060,,,y-ome,164.36580139632375,96.29254586097348,159.1071087184148,activated
3770,b1061,,,y-ome,94.85499585233512,142.99448243810286,97.75088734649992,repressed
3771,b1063,,,y-ome,83.07678310102136,88.37020004451169,86.50316151260488,unknown
3772,b1112,,,well-annotated,57.50295806619018,122.04412724199784,59.61274581674267,repressed
3773,b1122,,,y-ome,5.138173692878763,5.686285282631835,4.466768540544887,activated
3774,b1138,,,y-ome,8.962180459750902,8.800132972640204,6.379128454103053,
3775,b1139,,,well-annotated,20.6804688492918,21.82295581605355,12.943754152378693,
3776,b1141,,,y-ome,7.517020614267894,5.886730114207547,6.545801317764826,
3777,b1142,,,y-ome,1.7101132508789685,1.8605881277988567,1.9656036462842272,
3778,b1143,,,y-ome,143.2716899092208,227.3315247850746,99.84645429393424,
3779,b1144,,,y-ome,11.24894387783839,11.903100241099933,7.49608118096889,repressed
3780,b1147,,,y-ome,2.7241446030270815,1.041864383481859,1.8354410205735276,
3781,b1148,,,y-ome,3.3685569206627273,2.1299857066902295,2.317472405168483,
3782,b1149,,,y-ome,0.4143790576270958,0.24438566792565797,0.27294167910811984,
3783,b1150,,,y-ome,,,,
3784,b1151,,,excluded,1.6624746669024297,1.671718122600777,1.341086010289199,unknown
3785,b1152,,,excluded,1.5032210252168552,0.9225963620292825,1.3168752495245153,
3786,b1154,,,y-ome,0.8899048439689321,0.3295559960231702,0.8139293725675063,
3787,b1155,,,y-ome,3.1439926496270605,2.211666772854746,2.839930366798452,
3788,b1156,,,y-ome,3.2212711351101557,4.8946815777844845,3.0228304273884303,
3789,b1157,,,excluded,0.7706438722409805,0.5422062507187297,0.8325374222462343,
3790,b1160,,,well-annotated,2.543967290361199,1.9066579946388158,3.5222001139071093,activated
3791,b1164,,,y-ome,28.589553871085073,23.536656351927185,31.1555932612478,repressed
3792,b1165,,,y-ome,17.74181066175092,17.6134884170621,21.329449914705105,repressed
3793,b1166,,,y-ome,15.660321072080688,20.265596227074546,17.67276307377068,repressed
3794,b1167,,,y-ome,9.924049704999668,7.267914009035307,11.954003678334132,repressed
3795,b1169,,,excluded,,,,
3796,b1170,,,excluded,,,,
3797,b1171,,,y-ome,24.862780782992427,35.482564852850004,24.627243714324017,
3798,b1172,,,y-ome,21.44031364072398,22.018145530127352,20.295167420754968,repressed
3799,b1173,,,y-ome,,,,
3800,b1177,,,y-ome,84.3946518611561,80.73996488653503,65.90492124690249,unknown
3801,b1178,,,well-annotated,86.33981614088611,105.5738352214135,78.81907501081254,unknown
3802,b1182,,,well-annotated,4.252682572871769,2.8808870021408826,3.687830697370776,dual
3803,b1196,,,y-ome,5.0322467106027275,7.222461813744808,4.030619381419576,unknown
3804,b1205,,,y-ome,164.68638276093054,65.67541796753115,156.75272954719222,activated
3805,b1220,,,y-ome,18.210844284634142,16.21900083559568,18.035929722590467,repressed
3806,b1228,,,y-ome,0.6096141954877012,0.3806557393016847,0.7881418557784583,
3807,b1229,,,y-ome,,,,activated
3808,b1230,,,well-annotated,,,,activated
3809,b1231,,,well-annotated,,,,activated
3810,b1239,,,excluded,,,,
3811,b1240,,,excluded,,,,
3812,b1255,,,y-ome,79.78809333660888,79.02112359910656,76.40598321940489,
3813,b1265,,,well-annotated,,,,repressed
3814,b1268,,,y-ome,9.172241080711427,10.135169978979821,9.782216956760774,
3815,b1273,,,y-ome,160.99910234536114,143.08045394050654,201.66699677590915,unknown
3816,b1283,,,y-ome,200.6687914967569,151.9872147836247,181.41710023174065,dual
3817,b1295,,,y-ome,70.98768387251751,126.66508858429337,73.8917489268894,unknown
3818,b1305,,,well-annotated,27.738485357324862,18.17655945314223,32.080652795893386,activated
3819,b1307,,,y-ome,18.977412965234244,7.45992468956784,19.751148065237462,activated
3820,b1318,,,excluded,1.068654310465916,1.1788254017616802,1.0546299184457126,unknown
3821,b1319,,,well-annotated,0.6044347638478786,0.0,0.7534958813486627,unknown
3822,b1332,,,y-ome,546.2283423136128,585.3128025061008,555.6568400526423,unknown
3823,b1346,,,y-ome,0.6487048840815768,2.318893746137068,0.8474169458075376,
3824,b1347,,,y-ome,1.563471359453466,0.480209179134663,2.220118580267391,
3825,b1348,,,well-annotated,,,,unknown
3826,b1350,,,well-annotated,2.40769097483589,1.7776108973400193,2.8238263482405053,
3827,b1351,,,y-ome,,,,
3828,b1352,,,well-annotated,1.018431811267373,0.0,1.6692998175155043,
3829,b1353,,,y-ome,5.359614345843434,5.178140055296778,4.496673728864819,
3830,b1354,,,excluded,,,,
3831,b1355,,,y-ome,2.940039648505655,0.6889927630122019,4.160574038812781,
3832,b1358,,,y-ome,3.755531663190067,5.720290918486289,4.499767153605329,unknown
3833,b1361,,,excluded,5.385987159452709,5.119978406176032,5.892567929627006,unknown
3834,b1362,,,excluded,1.1983383767048195,0.0,1.2423979352880892,unknown
3835,b1364,,,excluded,,,,
3836,b1366,,,excluded,2.601933185534717,2.5754804178539614,2.938760513919125,
3837,b1367,,,excluded,,,,
3838,b1368,,,excluded,4.27487811890715,6.935445313110948,4.4421059667275875,
3839,b1369,,,excluded,,,,
3840,b1370,,,well-annotated,16.146062107700526,33.019801263658195,15.697008792675199,
3841,b1371,,,excluded,,,,
3842,b1372,,,y-ome,2.4057908796538774,2.394840706292677,2.5464571148372457,unknown
3843,b1373,,,y-ome,0.04681655122768302,0.1975916478390929,0.14109229920339916,unknown
3844,b1375,,,y-ome,17.039252957781677,7.103821125014306,23.855019657314784,unknown
3845,b1381,,,y-ome,18.552123524307493,20.280552936165943,19.55660358841308,unknown
3846,b1382,,,y-ome,20.45764365979642,23.5537553946076,21.45831278103027,
3847,b1401,,,excluded,,,,
3848,b1405,,,excluded,,,,
3849,b1407,,,y-ome,2.1073965979675937,1.8273065500079264,2.1782529937230466,repressed
3850,b1416,,,excluded,,,,
3851,b1417,,,excluded,,,,unknown
3852,b1419,,,y-ome,71.27400868328557,93.28118336531354,77.58443978104935,
3853,b1420,,,y-ome,80.59908332044196,61.50595906840763,55.09169201612811,repressed
3854,b1425,,,excluded,,,,
3855,b1431,,,y-ome,181.39989825628365,169.31471087916387,153.82870409063733,unknown
3856,b1436,,,y-ome,8.834902942551498,9.96993785694286,9.306332163289063,
3857,b1437,,,excluded,,,,
3858,b1445,,,well-annotated,32.39852734988336,60.297388888288296,32.827674653996354,unknown
3859,b1446,,,y-ome,250.48612993927333,313.674213888589,293.2927348144432,unknown
3860,b1455,,,y-ome,,,,repressed
3861,b1456,,,excluded,2.8689276841575473,3.4404440619685976,3.26383351096635,unknown
3862,b1457,,,y-ome,3.9612239688357427,2.934373733720914,4.454589775186165,
3863,b1458,,,y-ome,,,,
3864,b1459,,,excluded,2.071137869272542,2.454421263666833,2.7888133738583134,
3865,b1470,,,y-ome,,,,unknown
3866,b1471,,,excluded,,,,
3867,b1472,,,excluded,,,,repressed
3868,b1480,,,well-annotated,1673.3528960636204,1259.8463277251344,824.0233863814109,dual
3869,b1481,,,y-ome,26.761911388731363,21.253188149600927,11.736032644610908,activated
3870,b1500,,,well-annotated,0.5799970954514901,0.0,0.5484946056762532,dual
3871,b1505,,,excluded,1.4291491020503688,1.257030391619375,1.549727246780197,
3872,b1506,,,excluded,,,,
3873,b1509,,,y-ome,,,,
3874,b1510,,,y-ome,,,,unknown
3875,b1523,,,y-ome,26.06017093787562,31.23765895610589,24.98945712310114,
3876,b1527,,,y-ome,1.413998017051663,2.168374041662361,1.5845357899403858,unknown
3877,b1532,,,y-ome,16.22417983354002,15.055807725794494,17.739274539633595,dual
3878,b1541,,,y-ome,64.99278119106404,28.43984135645622,80.65690890343767,unknown
3879,b1543,,,well-annotated,1.9277516662504488,2.0925556350353816,2.264881118252534,unknown
3880,b1544,,,y-ome,0.2956028773951598,0.0,0.5681889180140012,unknown
3881,b1546,,,y-ome,6.940756229036384,5.2526951634267185,7.821539892348442,repressed
3882,b1547,,,y-ome,1.519835187751167,1.3806023112587127,1.8129611733539495,repressed
3883,b1548,,,excluded,3.1521353663736456,4.682485837860561,3.644201985303048,repressed
3884,b1550,,,y-ome,406.350136397535,365.1790802915482,446.3903060700042,
3885,b1551,,,y-ome,1.1324227472626602,0.4393245567195554,1.7775248556960004,
3886,b1553,,,y-ome,0.7173654902134821,1.0057854076040873,1.0616104581161565,
3887,b1555,,,y-ome,2.7836217276215396,3.4704182979708618,4.372874901350081,unknown
3888,b1556,,,y-ome,1.4021023291450225,0.8226133861651852,2.7006023828245227,
3889,b1560,,,y-ome,0.857041498161849,0.5545695575847673,1.0561783180669302,unknown
3890,b1561,,,y-ome,5.621344839378133,9.476924827196175,7.208246323131258,
3891,b1562,,,well-annotated,120.82149118650428,85.19660082840956,125.1454464886857,repressed
3892,b1565,,,y-ome,1.573041638379105,0.6763815359555414,1.8595222273423753,activated
3893,b1566,,,y-ome,56.54146812749682,13.679454572349265,17.667440674005427,activated
3894,b1567,,,excluded,2.1701076694133277,1.9348314338367012,2.4648241606091537,repressed
3895,b1568,,,excluded,2.2246594095066134,2.2448813159506575,2.847674494598549,repressed
3896,b1569,,,y-ome,,,,repressed
3897,b1571,,,y-ome,4.935037593149954,2.7098023916121132,5.802573616177651,
3898,b1573,,,excluded,6.334610666878091,11.223263894762773,7.838959484388347,
3899,b1574,,,well-annotated,,,,
3900,b1575,,,y-ome,,,,repressed
3901,b1576,,,y-ome,,,,repressed
3902,b1577,,,excluded,2.543138830989928,2.945550554052989,2.687751311601987,repressed
3903,b1578,,,well-annotated,0.4328907771749231,0.778960135758137,0.547149447369196,repressed
3904,b1579,,,excluded,2.6931429947681087,3.7639917835828784,2.730235550925833,repressed
3905,b1583,,,y-ome,258.28501778606494,365.46391278771375,253.41175602034855,repressed
3906,b1585,,,y-ome,58.95810536252468,59.2878285024758,56.62034220928059,
3907,b1586,,,y-ome,57.38006345653436,92.1923728819365,55.61695169740163,unknown
3908,b1597,,,well-annotated,9.667584730884194,15.21819411765578,12.500876992593122,dual
3909,b1604,,,y-ome,177.8365981839045,169.43985168668883,182.4874760342787,unknown
3910,b1610,,,well-annotated,23.423410081673428,33.074332087063176,23.84104964079922,
3911,b1615,,,y-ome,1.1857380782296985,1.147628716813741,1.482652745763775,dual
3912,b1625,,,well-annotated,53.9976199974248,34.70809804017514,41.621150962483675,
3913,b1626,,,y-ome,94.97590143088804,67.55804005507733,73.8840663404989,activated
3914,b1643,,,y-ome,15.95455700303582,14.341101262984376,18.279739533552895,
3915,b1664,,,y-ome,105.49460098570832,125.00227509386941,100.53709215999295,unknown
3916,b1665,,,well-annotated,,,,
3917,b1666,,,well-annotated,,,,
3918,b1667,,,y-ome,442.2064835015149,731.443769853891,519.8515134468082,unknown
3919,b1669,,,y-ome,4.052664984954782,2.947991087645649,4.601212310713613,dual
3920,b1672,,,y-ome,5.354115552412396,4.70548565907511,5.815957202537051,dual
3921,b1675,,,well-annotated,56.35127757056783,87.73843932071978,66.40853598186976,unknown
3922,b1685,,,y-ome,200.06241936908418,293.52416748080867,239.43090259799953,
3923,b1715,,,y-ome,,,,repressed
3924,b1720,,,excluded,,,,
3925,b1721,,,excluded,,,,
3926,b1724,,,y-ome,168.10400877162684,165.8312326738665,127.12161847808909,repressed
3927,b1726,,,y-ome,87.12579603227401,91.27497506460912,83.81977201000312,unknown
3928,b1730,,,y-ome,1.451198807937693,1.7933351684491639,1.8984966315760698,
3929,b1731,,,well-annotated,33.45013933027129,41.95977602207005,35.58210895846966,activated
3930,b1751,,,y-ome,11.457375482988502,6.704227104818823,11.652277843237945,
3931,b1760,,,y-ome,43.50391390533101,15.844964745946928,21.393759412841668,unknown
3932,b1762,,,y-ome,4.285845137461559,7.857414910259816,4.221522811088404,activated
3933,b1788,,,y-ome,1.921619892263653,7.807879383241167,2.3902899040420027,
3934,b1796,,,y-ome,4.334200813380841,1.6728606566431101,3.2451164262085426,dual
3935,b1810,,,y-ome,84.86741314584354,87.03164931433895,75.89457404793006,activated
3936,b1813,,,well-annotated,55.546426183029304,62.90145941673273,50.79663085823619,
3937,b1824,,,y-ome,4282.258824982305,2678.022773917556,3047.6795653984373,repressed
3938,b1825,,,y-ome,197.435636332131,214.09756124590876,237.05184964744643,activated
3939,b1826,,,well-annotated,120.57828771716952,85.8213592458012,135.23713989022048,activated
3940,b1836,,,y-ome,411.65565089323695,557.4375803465165,190.29810170492482,activated
3941,b1837,,,y-ome,71.97199400428887,86.20860311202486,60.52657520188821,
3942,b1839,,,y-ome,138.01041614210266,155.11940329061272,146.05146768658472,unknown
3943,b1842,,,well-annotated,102.05942906282985,151.42153253372103,74.33668214990534,unknown
3944,b1847,,,y-ome,298.4692965650313,315.5243888921683,211.66567760164435,unknown
3945,b1862,,,y-ome,1.7551763185644065,2.7277293019048683,2.1111437128440067,repressed
3946,b1878,,,y-ome,11.78722239433042,2.0067858383086743,6.248290082413219,activated
3947,b1891,,,well-annotated,60.859082343195944,44.25200123267246,38.72794660539828,dual
3948,b1892,,,well-annotated,76.3680424561088,41.68960939381185,51.35865438728988,dual
3949,b1903,,,excluded,,,,
3950,b1904,,,y-ome,17.896950894373195,3.992021616895764,8.972829120468157,activated
3951,b1906,,,y-ome,15.235878416008834,11.750812455888981,26.17122762729272,
3952,b1909,,,well-annotated,,,,
3953,b1910,,,well-annotated,,,,
3954,b1911,,,well-annotated,,,,
3955,b1915,,,y-ome,49.44705584928858,49.49065641584647,49.65746905001898,activated
3956,b1921,,,well-annotated,70.64343198952498,7.376197493790508,26.454630401170373,dual
3957,b1926,,,y-ome,36.99989431299363,3.367843299075492,11.604125523639983,activated
3958,b1928,,,y-ome,177.8632759033556,245.18250595886974,190.2873411616496,
3959,b1933,,,excluded,,,,
3960,b1934,,,excluded,,,,
3961,b1935,,,excluded,,,,
3962,b1936,,,excluded,2.348910130964579,2.2127116775236257,2.377590636172972,
3963,b1952,,,y-ome,74.5529691093643,70.88883621654027,91.67880903458061,
3964,b1953,,,y-ome,122.37676083069272,55.99648139588681,83.34586572633297,
3965,b1954,,,well-annotated,,,,repressed
3966,b1963,,,y-ome,43.115543180661575,71.96191329653075,37.96947846342723,
3967,b1964,,,excluded,,,,
3968,b1965,,,excluded,,,,
3969,b1966,,,excluded,,,,
3970,b1975,,,well-annotated,,,,
3971,b1977,,,well-annotated,,,,unknown
3972,b1979,,,excluded,,,,
3973,b1980,,,excluded,,,,
3974,b1984,,,well-annotated,,,,
3975,b1986,,,well-annotated,,,,
3976,b1989,,,well-annotated,,,,unknown
3977,b1995,,,excluded,,,,
3978,b1998,,,excluded,,,,
3979,b1999,,,excluded,8.278751681559934,9.76955794806537,7.761250341158224,
3980,b2001,,,y-ome,6.24731191274098,4.943315459923132,9.32078846020448,
3981,b2003,,,y-ome,0.2851347140480698,0.0,0.4478582616105118,
3982,b2004,,,well-annotated,0.2977633867594407,0.29530529698360386,0.4931174420059876,
3983,b2005,,,well-annotated,0.662866133379443,0.7757450294149228,0.9454932443538597,
3984,b2006,,,excluded,14.612939982599684,17.805553852756255,13.354653881586223,
3985,b2018,,,y-ome,,,,unknown
3986,b2031,,,excluded,,,,
3987,b2034,,,well-annotated,212.717437584683,179.5255370218766,189.02346226094306,
3988,b2035,,,y-ome,76.42791058265514,63.496132945014,66.19606091471609,activated
3989,b2043,,,y-ome,8.675667971056944,9.585997600786412,8.0766233052959,
3990,b2056,,,y-ome,1.0143713802056915,0.3408766775450698,1.171138748053767,
3991,b2072,,,y-ome,1.1686648263829102,1.0400632427576544,1.3960476749020558,unknown
3992,b2082,,,y-ome,22.783623012422215,31.14656080091833,31.27106466667977,
3993,b2083,,,excluded,4.393453469592076,3.280223082700779,5.1809258581388695,activated
3994,b2084,,,excluded,,,,
3995,b2085,,,y-ome,5.263191995494668,5.793382537106353,5.301315655179809,dual
3996,b2087,,,excluded,,,,
3997,b2090,,,excluded,,,,
3998,b2092,,,excluded,804.058056876809,788.9105433964457,586.5465925751992,dual
3999,b2112,,,y-ome,101.29355842401222,63.03157768062191,73.26261670681578,unknown
4000,b2115,,,excluded,3.260284469722307,5.176402597041864,3.018961028602159,dual
4001,b2116,,,excluded,,,,
4002,b2117,,,excluded,,,,
4003,b2118,,,y-ome,3.03429995483196,3.8360427051382144,2.8025673687586696,
4004,b2120,,,y-ome,1.3236600988511946,1.587473654942567,1.3941188770611181,
4005,b2122,,,excluded,2.29693706859457,2.563710335763704,2.321560256730898,unknown
4006,b2135,,,y-ome,25.343507499943343,19.21635723803592,20.765036556516,unknown
4007,b2138,,,excluded,,,,
4008,b2139,,,excluded,1.0703388472107336,0.6976060883461457,1.2719774015846954,
4009,b2145,,,y-ome,21.42033677839626,27.937552687053714,22.120907748137725,repressed
4010,b2181,,,y-ome,173.58115822043072,341.84340493032374,161.25557651302813,unknown
4011,b2189,,,well-annotated,,,,activated
4012,b2190,,,excluded,13.591200122270656,11.69327520883249,14.341429234630581,
4013,b2191,,,excluded,,,,
4014,b2227,,,excluded,,,,
4015,b2228,,,excluded,,,,unknown
4016,b2237,,,y-ome,42.30739700206407,43.58763652368294,43.61464338397721,activated
4017,b2238,,,excluded,1.2203478394796714,0.617172960797679,1.404570142632061,
4018,b2250,,,y-ome,16.676506733973696,20.420306218888545,15.33796413728719,activated
4019,b2258,,,well-annotated,4.0580670588654035,3.7077830098152447,3.8986550310980324,unknown
4020,b2259,,,y-ome,58.518476842198254,60.61996865965188,65.4464577778558,
4021,b2272,,,y-ome,2.644255866921463,2.277820458564331,2.9467492143075558,
4022,b2273,,,y-ome,1.650044329836787,1.5657771039127324,1.7317538877576655,unknown
4023,b2274,,,y-ome,5.090676158025445,4.847757996244659,4.723195727490412,unknown
4024,b2275,,,y-ome,5.9301397722944325,7.121520482566403,6.0216847369235245,
4025,b2321,,,y-ome,36.820873511255364,50.203730217481954,34.059490442858724,
4026,b2325,,,y-ome,128.2781239158042,202.96919125367825,102.19306886641269,
4027,b2332,,,y-ome,51.66354139463392,49.1690256610495,56.522481407136894,unknown
4028,b2337,,,excluded,,,,
4029,b2338,,,excluded,,,,
4030,b2345,,,y-ome,3.125426154362745,3.4914244980101863,2.8525956123097833,repressed
4031,b2348,,,well-annotated,,,,activated
4032,b2352,,,y-ome,72.2694725789372,123.34676950546964,42.74215749916733,
4033,b2353,,,excluded,,,,
4034,b2354,,,y-ome,7.21710514825312,6.8512881232998355,7.0862603863983455,
4035,b2355,,,excluded,0.5942718172635784,0.7969399284741021,0.6495296410151015,
4036,b2356,,,excluded,,,,
4037,b2357,,,y-ome,,,,
4038,b2358,,,excluded,,,,
4039,b2359,,,y-ome,,,,
4040,b2362,,,y-ome,0.7945054093678654,0.8636617349268456,0.8223824526285302,unknown
4041,b2363,,,y-ome,1.7252624886865071,2.1355942784626714,2.0801060417879773,
4042,b2375,,,y-ome,3.543738110231792,2.0555716190130107,3.2921013615612145,activated
4043,b2376,,,y-ome,1.466235871987263,0.7495246267984617,1.779461756659522,
4044,b2377,,,y-ome,37.14137579789199,42.14483746130206,46.93596762328835,
4045,b2390,,,y-ome,20.84792913460535,20.505221496248236,29.33156100653321,
4046,b2396,,,well-annotated,,,,activated
4047,b2397,,,well-annotated,,,,activated
4048,b2398,,,y-ome,68.6641978693203,72.23240903280706,76.80300863362712,
4049,b2399,,,y-ome,46.859856593846736,37.91526536908553,54.70090651074617,
4050,b2401,,,well-annotated,,,,activated
4051,b2402,,,well-annotated,,,,activated
4052,b2403,,,well-annotated,,,,activated
4053,b2404,,,well-annotated,,,,activated
4054,b2406,,,well-annotated,5.039056257549031,5.628848821848975,5.401892572376765,activated
4055,b2408,,,y-ome,4.811143387617883,6.655829051687555,4.75363721475275,unknown
4056,b2419,,,y-ome,14.431293505956495,10.34666576463953,12.426950919957866,unknown
4057,b2432,,,y-ome,80.49113515400045,57.97718256224253,84.0959695188259,
4058,b2433,,,y-ome,34.078601079714865,37.05704021247755,34.08146742303602,
4059,b2443,,,y-ome,16.780923413864244,23.33635614471129,18.761748378421654,
4060,b2444,,,y-ome,2.5430860876864565,2.4574092403041483,2.6270627875260595,
4061,b2445,,,y-ome,,,,
4062,b2446,,,y-ome,5.794376707627708,6.488926918302404,6.084706150701389,
4063,b2447,,,y-ome,6.532941944182092,8.427058759289002,6.38558584267605,
4064,b2448,,,y-ome,3.6668856268872245,4.7350209066392495,4.280804573466342,unknown
4065,b2449,,,y-ome,57.41026284094362,67.31859244122535,59.001774545724366,unknown
4066,b2450,,,y-ome,45.274862320108234,92.57783898661718,49.7427036579049,unknown
4067,b2466,,,y-ome,7.739956137022375,6.442321066010924,10.923881344768558,
4068,b2490,,,y-ome,3.1333585553257137,3.6295725544499886,3.153474387703744,dual
4069,b2504,,,y-ome,234.954168307753,179.83486277482044,183.67093782150712,unknown
4070,b2506,,,y-ome,5.487813252568252,7.3715058020487305,6.585013585654244,
4071,b2510,,,y-ome,65.5190235543657,64.51407223115505,88.06476714012905,activated
4072,b2522,,,y-ome,90.34425243641059,148.96079980055376,107.78906951435988,repressed
4073,b2536,,,y-ome,14.247129109778152,13.779619430409532,12.225304571565976,activated
4074,b2555,,,y-ome,38.87312165177269,50.06083360982954,38.22704986369821,
4075,b2588,,,well-annotated,,,,dual
4076,b2589,,,well-annotated,,,,dual
4077,b2590,,,well-annotated,,,,dual
4078,b2591,,,well-annotated,,,,dual
4079,b2596,,,excluded,,,,
4080,b2598,,,well-annotated,,,,
4081,b2602,,,y-ome,14.276168265000756,15.053798959970315,12.15200208051267,unknown
4082,b2603,,,y-ome,31.635953257876615,33.82507084243539,24.845193676883806,repressed
4083,b2621,,,well-annotated,,,,
4084,b2623,,,y-ome,12.790345144744567,11.773544301294029,11.895419402848127,unknown
4085,b2625,,,y-ome,1.546190104467244,1.685940642466989,1.5867966230251338,unknown
4086,b2626,,,y-ome,1.770637184202171,0.4645449441358953,1.9857146722235997,
4087,b2628,,,y-ome,48.59382009456876,51.13594915562049,48.41414899691411,unknown
4088,b2629,,,y-ome,3.072562194332428,4.664084817939134,4.210133975137763,
4089,b2630,,,well-annotated,137.0359064431103,111.21747188486464,141.09121142755026,repressed
4090,b2631,,,well-annotated,98.79690691680908,82.14650093185607,93.14672672447952,repressed
4091,b2633,,,y-ome,1.5616202306944111,1.3180797091530763,1.4355140782417348,
4092,b2635,,,y-ome,0.8225350044341391,0.3059070726867015,1.1327154572803044,
4093,b2636,,,y-ome,2.6366784731650554,1.7846325841143509,2.7103568337645556,
4094,b2637,,,y-ome,6.903466511475243,4.952081857053954,5.587032158689724,
4095,b2638,,,excluded,14.551593386320441,16.6782211077799,13.978154994430284,
4096,b2639,,,excluded,,,,
4097,b2640,,,excluded,,,,
