,b0167,b0447,b0462,b0463,b0684,b0950,b0951,b0952,b1277,b1377,b2159,b2237,b2895,b3035,b3160,b3924
p1k_00883,2.865371874896905,1.4427295420326232,1.9964512912385948,1.7194077346475376,1.8783290454492865,1.0962237187987554,1.4992385696553574,1.4470921989280254,1.8326408619110348,0.5938985624878829,2.6224553642998627,0.5716715253230937,1.4186663067495373,2.781651640984169,3.1408921638264875,1.939199881804336
p1k_00881,2.575814659321216,1.8438633670138564,2.0808849590329794,1.744269000838334,1.8033902565093896,2.0974550765740845,1.9297442889071368,1.5093323807173662,1.725419420892898,1.2897955330387605,3.0735096715368013,1.3273185170218071,1.7572803658393252,2.104981326547295,3.517109854640233,2.475750534824804
p1k_00966,2.9957080467793658,2.798529788631411,3.0350659504815374,1.3340564628734504,2.323871413368458,1.3633858869435125,1.824697805386076,0.7296722004489391,1.1544966766045095,0.6912112726570427,4.157069425248834,0.5763158744745891,0.8434265382103657,5.829208340375279,4.390331789141174,1.9979746161401932
p1k_00416,5.099518060206695,3.357619192485815,2.0811191725277647,1.2949163891814506,2.0941965568247625,2.571008690678021,3.6231482052858457,3.2083123401898805,2.170766856795596,0.8206001351980391,3.5665542460478656,0.7352143757530196,1.8365216211140485,2.512925972192681,2.295018619152697,2.636060284209369
p1k_00046,5.02151728797404,1.6422669808773254,1.6352582358329557,1.2476620517860473,1.982482601748894,0.9043825669860804,1.8682173984544308,1.5659148107367655,1.8588746075390303,0.497139319568179,3.0195898805622674,0.6391194062617371,1.036136646867523,4.1578655305165615,3.913150656286285,2.62359687507399
p1k_00070,4.653989741965334,2.219484429941072,1.9900792676145576,1.243271862157964,1.9702339543775225,1.367192724501729,2.0051645556283,1.3889968282279566,1.9206332447651608,1.09042248609903,2.8733847222108886,0.7639703856707667,1.6999349097168213,4.030614278279159,6.618050053539941,2.086916905147897
p1k_00097,11.521697557665272,3.249954314556833,2.496694306405888,1.3798527989756868,2.6242794325496583,1.755372606800799,2.566735538386449,1.627299576054368,2.487108152627186,0.68206429508108,5.07480225975506,0.6366563105445897,1.956796155889737,5.719932324256029,5.834078098126464,4.351613591313305
p1k_00184,3.035728623256971,1.9081620235824863,1.4470352559039488,0.7833539462960297,1.8898171817405816,1.1874147141610938,1.5185990256163129,1.4493631736018355,1.6690533232369158,0.8838930408812133,2.5151329755742324,0.4826356967070894,1.390848376438258,2.7144749076016903,1.889819799171038,1.903123652859117
p1k_00390,2.498859078429353,1.2477874877733452,1.330533712717915,0.8564578377444352,2.167978963521876,1.202436633168324,1.48605479967619,1.4600963378310945,2.222009718834576,0.7367738870474921,3.064231253393157,0.7756636209960464,1.5853123049110047,2.9522182288079444,1.643939693598281,2.0086293402213844
p1k_00442,2.400993235313611,1.087668436283047,1.5565789100878085,1.581579262954448,1.810891380061735,0.9118819310593258,1.1765583349413826,1.25047359069974,1.4849214697422943,0.9075067185883208,2.435922317060038,0.5715329413162961,1.621794957213846,2.690351808761099,2.234432256938443,1.4515709479331966
p1k_00896,4.322899329513627,1.000211359652864,1.9238571919857712,1.3613791712424288,1.8719066835304703,1.3039833144230697,1.4998656650199846,2.933716726759137,2.7459593302719525,0.3861241088114611,2.187370042668953,1.3657028159452511,0.8420403417154924,3.145518953473862,7.086589976390044,2.0275678450680483
p1k_01026,3.978890186708118,1.8938032042525996,2.255119889861529,1.6488931820147106,2.2476635729781584,1.6720975598934602,2.095005379487806,1.3725849148884832,1.701088297742004,0.2563963238212062,4.23871751630582,0.5585505344899085,1.5373746031467757,4.1904238765843695,6.206957709031326,2.9405113341577565
p1k_00538,7.134167926457026,6.895124372540098,2.1517904219008592,1.5976382306563206,4.728719463649731,2.154442140173029,2.4392222435130675,2.774018792011672,4.86762100617565,40.16706261596912,15.902387978253334,2.3842378317422246,8.203192039398948,1.8083078697682888,1.8291698314733764,39.29295443163269
p1k_01012,7.702711651242092,5.685950489583815,2.1847948821471137,1.680466393202777,2.219490753458538,1.3596611691422538,2.095060855992128,1.8592062297775849,1.518632184429091,0.4440935427955358,5.54411150623088,1.4368058999860722,1.8329271171504369,5.257710531177407,7.997836619306616,6.104516045005108
p1k_00886,3.628407617469572,2.526668963316444,2.112593828335513,1.1384751503440098,0.6419999185282841,2.981044628922798,2.0789683019593936,5.40052926532614,0.596668926883402,0.2563963238212062,1.986052624299288,2.9584013572999117,1.4221099063250842,0.9742836919531984,9.898603684665808,2.463783818829278
p1k_00863,2.712612745117017,3.54451503859115,2.232285353679231,1.6228048893325653,1.9173559200296115,3.392816972936363,2.523784770835292,2.8905928061665147,1.8553755529550888,0.7731686367884323,3.0050262022676155,3.3022703307497063,1.867596825202796,2.2353038122153936,4.490231302184792,2.84709824164671
p1k_00684,7.507165684292984,6.281047875657862,2.5733726761129057,2.0549626326658728,4.1421685646228825,2.0224476712136,2.6057181676056334,2.6960121531136814,2.143272018805068,1.0811795235348878,8.531614207109316,1.2531716070557768,2.3543170764672845,4.380844005922278,9.913946896142187,5.783438205221327
p1k_00326,4.160280467952033,1.5569544167175544,1.780071748590872,1.4590661962545153,2.063232424461864,1.1423869839263874,1.609791555622242,1.7688030266808403,1.6508354931934583,0.6731060476597126,2.597658164405832,0.5885173342296456,1.584679307471735,2.715951243643413,1.6435024773284912,1.9971006889674483
p1k_00546,2.530966094498965,1.0995394689506883,1.147390576607635,0.8894903791201652,1.428024816379219,1.2077742349341984,0.8977688560613103,1.003511415972698,2.312010192436083,1.1528762859195252,2.289221396851304,0.5761885202593138,2.4247939671191125,1.7366533049001989,2.1440878177755693,1.8094072808109556
p1k_00952,3.795596257499848,3.029498633653257,2.3252337052579923,1.3368010865743585,1.7351659223799327,1.3951940375777796,1.5427915095447782,0.9107716658231249,1.406069560896252,0.7742523505490715,3.937286165713861,0.4654155156667664,0.9259426274033078,4.554741538786837,1.9338695736453104,4.105142986955489
p1k_00166,3.0918775620296213,2.0051344377638918,1.783888291595204,0.6526633741659718,1.2085042443067373,1.1022064126040814,1.298852590505417,1.7955841219744333,1.6396062550504933,0.5108328272926108,2.334166818813809,0.3460283909773601,1.1238689067852357,2.1117913100745964,2.0780279486706794,1.490853808854543
p1k_00648,4.1320737383521084,3.3640520924629573,2.3259985467809794,1.5186837081921327,2.402475082296581,1.4219363230739643,1.751473221310002,1.60878129168132,2.31174731327539,1.0195323916255494,2.773129124186355,0.5997889544313392,2.1033377425697197,3.397682853487433,3.2177006498977514,1.511339182423671
p1k_00213,4.232629311872816,2.287335161009896,1.89997529875811,1.2787728863213152,1.868243401616704,1.1886741475813918,1.713729638174386,1.7715216414053645,1.627805693980909,0.6882785607047841,4.000440396220073,0.8412891622363284,1.66985695204684,3.776593116609935,5.495129993137155,2.561734271503542
p1k_00457,2.0118938528807693,1.4874735232509215,1.0663860466766524,0.9495015478002587,1.4757726659792705,1.0262163269321791,1.0364027032380334,1.5155004441459303,1.2430356248090444,0.6132080710650402,2.3178223479305924,0.5867190446875655,1.1102332801458672,3.630298999699641,2.772006464737916,2.653491815364984
p1k_00717,7.708297220299521,2.730357509125563,1.4946923302719557,0.9487470943696888,1.7434264651525062,1.4783886447998342,2.100767451003088,1.7026399231182334,1.902815201308397,0.6362572956336687,7.248474813347808,0.6401340915627964,1.9871187284520744,4.634281793364761,5.700159686484018,4.184659764998845
p1k_01000,3.2361167664611776,2.6449539513649074,1.966885571174344,1.0259623873307602,2.268919120722057,1.2735928359602282,1.2977374597808724,0.7532917762099985,1.3826156422419524,0.6945594794237688,3.662231535919412,0.3527219735725946,0.858761393587299,5.707818227926898,2.625932732560008,2.3232712010244416
p1k_00146,3.4624238209832123,5.726561276705019,2.053615314112287,1.4286111993592392,2.5354789464201897,1.3358398715251285,1.811860139438428,1.716989093162798,2.259680354236472,1.0705502350190537,2.4665308444308383,0.5741785477590586,2.110403876640233,3.696410867714477,1.9612213404239056,1.6440221604120555
p1k_00453,3.126765392145965,1.6059103025196204,1.726748944109758,1.2897881136809235,2.0865990247428936,0.8785769486634315,1.1288033406085287,1.1404514758839976,2.3614736276771664,0.5419682695102221,3.178002892153957,0.851778918766779,1.5365736233255394,2.8653897722754804,2.9440969163329176,2.4646972006605297
p1k_00672,6.470118600807227,4.471711207606285,2.9007831209041943,1.8974544438350585,3.4204493432356213,1.620923795325866,2.366542021640072,2.298169423516185,2.1714634760903464,0.7325181700586693,5.152564775103957,0.7159393568263241,2.327814009759454,4.623443933356168,6.454731073321443,3.595871321401765
p1k_01022,3.9995074879117607,2.966569426786412,2.143212905163878,1.287808964099073,2.110204335225791,1.3773268391705948,1.3672063282425364,1.248947434966503,1.1649499205085214,0.5795102841996483,4.767101644383309,0.4760776648787731,1.0335802960972662,5.698791812935784,4.180383288850997,2.8720950266421883
p1k_00830,4.711259710752227,7.122845467366461,3.865392720882248,2.541668255442522,8.224297306186417,4.294779652186646,4.247089888297676,3.58536315746422,5.657339074901682,0.2563963238212062,7.927996510290775,4.419180388272037,4.838391499322893,2.677441169510712,2.885229606185017,32.005999237358324
p1k_00329,2.565057827609802,1.389036752384996,1.8063334172873708,1.3262998088986802,1.6165676840473686,1.0694363953425536,1.453285339126455,1.2394438532894416,1.2853777494728442,0.4140598596861259,1.9482304665874388,0.4650743407379811,1.257980101244966,2.419047680517906,2.169143518338302,1.4504479842981854
p1k_00202,5.126364086380681,2.719567375270372,1.6532516958643473,1.092437795262679,2.478477218333135,1.6149344260218454,2.4675380569466,2.235449382138044,1.9682749362004164,1.0669232326888118,4.185187907337034,1.1839502012085352,2.0424027208898505,3.4336952641385463,6.115857851380996,4.737483904597985
p1k_00299,4.994957472529427,2.0735390655825348,2.1744241379678098,1.044163479536739,1.9268912485041083,1.0362018230099808,1.3683128888632063,1.487650418643472,2.409227644019575,0.5402102507429258,4.1269134880031375,0.7401275802057895,1.975279411322964,3.104989211619729,3.7203174529043017,2.907903750309766
p1k_00302,4.89995160334379,1.9535281761246823,1.8863050126336047,0.8920362614285399,1.8666035854595535,0.9348816960729414,1.146243675464755,1.301845403414864,2.3415865237840694,0.5501085381183447,4.520500644358148,0.6989148891642203,1.511610752277049,3.0813881574413697,3.656254314626717,3.231681242929385
p1k_00375,3.8041300554623545,1.8049486728894464,3.496774005405329,2.52541929684412,2.1148192470375697,3.3147093237369254,3.169466761958221,2.897967093072597,1.422719349479039,0.4927863426410185,3.220592792101482,1.3973841468124448,1.1698822310448878,3.3065736901451506,5.950288408490921,2.978543074262087
p1k_01020,3.486981511609738,3.1276903373608778,2.040304599372858,1.2706573914290082,1.9930493650930885,1.1780637349630512,1.306959445602312,0.7435567861986033,1.6072134752917355,0.535647796286735,3.969631035545787,0.3735806212627508,1.0503460716060584,4.657949152055165,2.5835812203332025,2.927707936615501
p1k_00358,2.7791746096319248,1.9487045565901575,3.457687950440831,2.8839292703089128,1.5574806602107127,2.368789813894276,2.690295689453918,2.540151463005375,1.5351194613404149,0.6620334129333124,2.678200625162502,1.036510804632702,1.4746666073470724,3.19504549848956,6.853443392487111,1.8614018378437795
p1k_00327,3.869402369520876,1.9218492972991712,2.0009682177278774,1.6357759334615176,1.8480854572518877,0.9319355235729893,1.3784824429791889,1.4348608758500074,1.6792434922988666,0.7270932941969093,3.232379515377461,0.6476697741730668,1.645714177582912,2.8434469962974025,1.6142504632038075,1.762656593879096
p1k_00631,6.4615506403419465,4.189751452778554,2.6858163807479327,1.4521668688039753,3.3945085305923355,1.745618133839526,2.185955900870949,2.1062107463950883,2.5247184599397365,1.2311999208517377,5.51612517863441,0.7906271490247501,2.170335723802336,4.954045526832502,6.948671434015293,3.0221258585420543
p1k_01050,5.433081649831361,1.8356639311880092,2.323483525307514,1.483084263596424,2.439970569913079,0.812110551614969,1.5642062066369775,0.9232703588482808,2.1069253742079006,0.5190234872408105,3.290863861942205,0.3674121085714404,1.3441019625462258,4.502495214013135,1.9602095910422797,3.637082665226867
p1k_00272,6.213737159339922,6.353202588356575,1.9064169364168395,1.0889451542995787,2.0231911843946904,2.273135074762753,2.644943078488214,2.3560023152855334,1.9833872077757824,0.5385059800846214,5.443719273586761,8.384652938073918,1.738140516681435,3.7946068934306223,32.96995603453534,3.4403056609521063
p1k_00785,4.75273178750541,1.716006049637575,1.3357762425025763,0.749353885382596,2.240293916647768,1.459115119610789,2.2132474305400334,1.880591323575175,2.0298422651802785,0.5964398045819908,3.618237074873667,0.6651723170130531,1.9063279553639825,2.533290208642209,3.722106960489393,2.8245029565118616
p1k_00205,3.6605364995380874,0.0697804593114786,1.3279779880681015,0.9588784594339042,1.7716030645104082,0.9521991953482236,1.24559181261733,1.3800551457429795,1.616158578222738,0.8806654117244513,4.286116073644472,0.8319002329749143,1.734614912804966,3.337288364866743,2.639578732812613,3.0525007798613
p1k_00016,6.092010527178792,2.8989525808662853,1.819865949979597,1.0593347558345203,2.2663670418542736,1.3953823494639583,2.804843312628792,2.246893157008999,2.016878077293488,0.4707975703035912,4.529997561340019,0.946134691653625,1.1734967194941657,4.403704830263044,9.928612186354895,4.226721262465533
p1k_00293,2.573571928505804,1.3237933383532972,1.4336462661771752,0.8809749216596492,1.528148800589007,0.9370748533991692,1.4489022054642684,1.443843719923931,1.7081087442258074,0.7158898836631644,2.326508907287039,0.7141448175065207,1.1744731133628854,2.4261176715862214,2.089621885537861,1.6225214688722305
p1k_00941,3.048448405482264,4.278316086686278,1.9509924379594497,1.4161518849699335,1.6624656104587914,0.839646247216899,1.3941776275074025,1.5683760429805749,1.1772330546821772,0.5285290505764746,3.6567328847427287,0.9568134651640632,1.3622956428352218,4.149014510174334,4.3962400136261,2.095231262183213
p1k_00654,5.187076280128016,4.483722503776945,2.538765663266436,1.484815202863613,3.1326713913893496,1.7400987379678592,2.102304811399619,1.800019983181848,2.9887958810413315,0.784375325653021,3.9301465824945816,0.6629799037986379,2.3729306123382434,4.3479066556612525,3.7870046667398807,2.4964800586889897
p1k_00590,3.772121151971774,2.984658516439553,2.0805938161197046,1.4994598641118808,3.535217845667998,1.2258503866776085,1.1444499907908967,1.126669446950417,4.646606246217072,1.332482181714924,8.52639994330316,2.076343555362368,4.420264161632654,2.2482173556407696,2.1577710127193184,35.27917509535127
p1k_00325,4.302169949154013,1.853727231674592,1.8165909883812417,1.5459789505857706,1.9791888089156544,1.0515133545484532,1.5746054880057174,1.6425420922468033,1.8859234434728651,0.837905558498286,3.086316099030055,0.7705897660300242,1.6728725765281671,2.7491398013947035,1.9088895228593377,1.9821042085603875
p1k_00189,1.5056569323724307,1.6293229787723311,1.2438702274587112,0.6503814375082628,2.254872367429112,1.6462820129860245,2.0022272989349177,2.1928163844159285,2.160600119170736,0.7458100654870655,2.230866053923632,0.82006631758713,1.9707093507860565,1.885458445717854,1.807354188710611,2.035618646579437
p1k_00801,4.420389461431375,1.6651528242922555,2.209263032199916,1.875166622195191,1.879269907783414,1.0263972867780495,1.868137636440225,1.7113790405189615,2.005074802808175,0.6706742578680099,3.0149640016806685,0.8227590834523136,1.511028297772851,3.331331946517074,4.857657264105851,2.694754465558422
p1k_00521,3.651152575566565,1.4367638943501635,1.8115528626306887,1.6484031072853007,2.1430193192241656,1.3170021391137965,1.7335921101188811,2.054473718122084,1.8995678643420943,1.3264048838919371,4.456603621202626,0.7565911500722587,1.750007925518683,2.8313559315763963,5.028436551722794,5.441323888846979
p1k_00743,4.397060069779699,2.4905775560931684,1.620961897884687,0.8039120230129576,1.2689197111870008,0.9137536891497644,1.3689744278398672,1.6032702075206178,2.288396966321016,0.5887296428423614,3.256302572388133,0.1552444841339909,2.1246020871369664,2.2903723560636533,2.270312031547052,2.6018482859307013
p1k_00404,4.201365868536341,1.956397544370421,2.0444476297049388,1.2596270194597303,2.192436303520528,2.2443850170201114,2.817062754951863,2.611526801675783,1.377075000421355,0.7354404808156652,3.6157391634105074,0.4939453123165841,2.096646995540772,3.1996727373765714,3.1763565525677966,1.8331400732553005
p1k_00168,2.455776588025698,2.8902833362688853,1.380597808623044,0.8979457449825096,1.951626836675131,1.1803317934686328,1.3540019687268392,1.4070639085110102,1.1865729100280558,0.97962586101464,5.226907642410148,0.7093254445536321,0.8931051687139958,3.6240141734963234,7.369811186024892,4.620403538574839
p1k_00842,22.711784246883997,11.743418871257443,4.38044445274683,3.7493208368337294,5.822630982766514,2.9520976726674197,4.048754032020543,3.5027409381773986,4.060377798923617,0.2563963238212062,6.703146823411055,4.858229051789791,3.600434782488887,4.131126701126953,4.981260004037386,32.58285355221207
p1k_00995,5.099979424812833,3.17996819564891,2.2669906253958985,1.3814911915257546,2.4542948242636857,1.3942814931709968,1.3878923126581255,0.7399073430797084,1.4513897621916834,0.6314416317389654,3.370203020528793,0.3672856647826335,0.963442751700474,5.310714091413541,2.595841980681285,3.157461163905563
p1k_00910,3.580829799404952,2.613079421814675,2.0431097596458567,1.281901155214744,2.083132590796394,1.6235135167407235,2.0075803624377864,1.843433718443381,2.3336120086533363,0.8690492427333705,3.677172179955125,1.00401340225894,1.5538474340301334,3.1851710833668214,5.253421572431368,2.6243875338300904
p1k_00900,7.004393221973238,2.6991939433583934,2.8873463879560037,1.1880064589884365,1.377295085276451,1.1044862336165815,1.8167943885757971,2.238060386051657,2.579541242755458,0.3541597685459414,4.597682554678332,0.7382867518620914,1.1925181761116823,2.538120415352443,11.189569900372058,3.804364776873277
p1k_00675,4.646654689969731,4.310221898533752,2.6972208095109447,1.7565520247284188,2.3238882952747044,1.351554868803376,1.772847114606016,1.4972486110050671,2.597796102297277,1.01076282343356,3.016699085909944,0.5591429723797322,2.3070599215745777,3.424038994196253,2.262635243050472,1.3813362904676765
p1k_00976,3.971834433854886,4.061520881831058,1.992195822936581,1.321338563808816,2.094969446442013,0.9868293174224012,1.5505046354685834,1.1193222042187951,1.6270995917571578,0.8060841738981976,3.883199507741736,0.718565609876219,1.321228968466611,4.62695498371806,3.612833743927204,3.577527216791645
p1k_00477,3.185724058803769,1.6641575089572611,2.179363938387421,1.6206706755050595,1.995336140656099,1.3485831451980594,1.6110217912747509,1.6179499063759952,2.116405429401892,0.6515967327644342,2.898255317592508,0.827569208222545,1.6885075577072868,3.262030229685439,4.48115965884651,2.60780916014183
p1k_00531,4.966670505182652,5.472785690396897,6.285303736813125,3.6478154439865182,8.71029128151015,5.228585158847025,6.420471923693923,8.064424716048206,10.993159377730562,19.238218866533877,36.44269244529431,9.347420605318252,10.011828545581412,3.7519880522310687,9.25335315224172,96.79596357732598
p1k_00934,4.35629514144976,1.814064174337296,2.14688584331364,1.2445657971280992,2.89330842863496,1.8405522710394588,1.817067256640118,0.9924153979625528,1.8927379245997988,0.4416926000687952,4.167557412781947,0.158598443092321,1.1018788679502662,5.997542913289842,5.245641918942636,3.051465829591135
p1k_00676,5.090317397896492,3.1557384725374726,2.405608427949585,1.664560605835521,2.918961954309298,1.2910089621801102,1.7459730550936408,1.4912631822809257,2.2774514460593283,0.8653622475884175,3.9667427701334335,0.6294599203898376,2.11102430318283,3.894942733382136,4.590851515997849,2.332691704111016
p1k_00756,3.7994000506465553,1.9552912988869329,1.3942631535056689,0.8632495375056229,2.1283428895675445,1.3180626133424918,1.933225190305315,1.6853932156719642,1.854098943343817,0.4785099731868198,2.8291520354307846,0.5969512708790247,1.7230571254605924,3.091634969484315,4.1209728764162765,2.178000932588983
p1k_00432,2.1319116636219397,1.4898282686672824,1.4917600107920368,0.759025427565808,1.754426209614628,1.1421120386876935,1.511904264755186,1.464911045592206,1.6398556332177603,0.5347133520297233,2.0319409737899745,0.86316714859424,1.596795141112288,2.6579582797948467,2.557658857112465,1.8907614607933496
p1k_00650,4.8970407825118425,4.479290963070972,2.196094182252824,1.4442138921506886,3.255222638723628,1.5931708141935474,2.0430017269773297,1.7419676342646644,2.4809383112480763,0.884481504537764,4.295262943373168,1.010618115771931,2.08912341016668,3.560870893284762,4.752475511733732,3.288240258493826
p1k_00925,4.891470609848029,1.6480753198975295,2.154122818545804,1.5224250792174765,2.7454116445139727,1.0965429013988557,1.473526975871777,2.0409856847283026,2.0794100740724484,0.5260168485455364,6.24848198972829,0.7989864549618173,1.646914164192143,3.2826178521098965,5.228576516145195,3.7375701364946927
p1k_01005,2.5942445150811717,2.8706524695762345,1.7888420931209636,1.1921287297602894,1.4608379581926414,0.8194685402588254,1.3288557247273176,1.0784622146147655,1.1605588626341952,0.3335358745283365,3.2414936214515464,0.581543850831387,1.1689260931701329,4.353929494960223,6.010140008374321,2.5375799514780333
p1k_00907,2.085579456711335,1.220288198897311,1.6629094757349177,1.127664665051895,2.0539053538037315,2.791240322971126,1.604908509182868,2.915877711588727,1.8707967848458928,1.5111791670722938,0.7250423440840146,1.4727199758214946,1.3850809830787676,1.6289578171828678,1.7823458686146587,1.3029167724231607
p1k_00031,16.478736239777938,3.7651988305321087,2.420365086899644,1.3963123915835438,1.9415507792100772,1.2153388125225064,2.316435878608469,1.831556092259168,1.500183102066502,0.8267287114058419,8.589045910434482,1.0497850258912278,1.3726468703219012,8.581972920161505,13.545067153953417,4.671262366034596
p1k_00398,3.652526114328553,2.5616535569193237,1.8997871022823696,1.1203724556044026,2.35924829564884,2.267840439519919,2.987945095995631,3.130368990231033,1.4990854413127248,0.9464760756188316,3.590278745204364,1.0081649373101786,1.880078208064688,2.5939579287002617,1.586526768374762,2.5122058088634667
p1k_00872,1.9807953098729705,1.4351169820842469,1.64940962293533,1.350735317228817,1.530436174669446,1.336194560358027,1.3087651139472571,1.3613030526106922,1.6223958988719696,0.7691657506838231,1.8020240830469048,1.1525497757459828,1.5271559336633354,1.9298067597277684,2.215970054396005,1.794404986498379
p1k_00371,1.9989071083569436,3.24587309836774,2.5872308801490944,2.1021652734145078,2.21319227597193,5.140488723746901,4.675315850831511,3.856934596722122,1.7842423339749254,0.5661389089318116,3.183220410550554,0.4170050959804583,1.4741178161851214,2.1894771792429157,0.8406536993014837,2.161808276227334
p1k_00909,2.039630397191156,0.9652269790141952,1.3263351333816538,0.8908519595733565,1.3527468016350694,2.307759654683793,0.9611400432100212,2.335261017117204,0.894970738422057,1.437367348989693,0.6399862816204023,0.9881460775299604,0.7882008393778481,1.3363584612876305,2.098021593246727,0.8686550276123255
p1k_00273,2.321257864145436,2.844497907906793,3.838254556273129,2.096704937992243,1.403638776543919,1.2604992124954677,1.5064550902423306,1.7390415250785498,1.7193239274993433,0.3975707794324825,1.5636305938120865,0.7747707910145325,1.2286833118510232,2.774414019378347,2.745024778510021,1.345936293092725
p1k_00215,4.552893816250286,2.047051086548277,2.0249038729940634,1.3288554217475723,2.0792219335852296,1.4422401665331723,1.8938584790023176,1.805734109806024,2.13777679443348,0.8261477583542941,3.955297795249271,0.954444199212696,1.8679519930595283,4.109994606758302,6.320990979550889,3.040773032837213
p1k_00683,4.255145847238302,5.029585370725915,2.080509552549474,1.323018575232498,3.240145734821508,1.6051840110373743,1.741357247116362,1.4238120171392803,3.0569219678962423,1.0954137517089204,3.44480085003914,0.982782839019581,2.3472406753581136,3.093204636723221,2.572523194841819,3.273756147743535
p1k_00860,2.2055321940902424,1.6658936130584752,2.077797633868116,1.685174086857138,1.5388679966894696,1.8813354205733517,1.7790052754716748,1.69607212470076,1.4484683199655688,0.9608742853590034,1.8890950912993885,1.6303719629384352,1.253254658513198,1.8710292070351269,2.822453162672182,3.3949744428703896
p1k_00312,3.4513027155383758,1.7133725091817316,1.7306903720653517,0.9047096739718632,1.77532580729515,0.867701206850958,0.957876524359831,1.0248626345774032,1.7597778912650968,0.3987883463316807,3.8121100798275194,0.836907125131627,1.3282740721340731,2.9249284946883107,3.967427462296425,2.94313491506216
p1k_00868,1.947525737500842,1.7408311642364471,1.9355816741912493,1.473854255975212,1.973147975994286,1.804389466035622,1.5729311322704504,1.5444772050614313,2.2160349990342727,0.9987388493103956,2.2711446631969032,1.5972340729537795,2.217862478884128,2.2034672379478115,3.67792591939421,2.066789568920686
p1k_00049,15.023768615103606,2.089235142080755,2.05373048076036,1.2516033127712167,1.7693340752099815,1.566479132028002,2.655140026249622,1.9981529105050704,1.688595901929972,0.6063058245468829,5.823937114005587,1.0817774805678448,1.1342798494467388,4.893472241119638,9.779523672268748,4.070779178293553
p1k_00221,2.923056756228329,2.0291209084165227,1.6780690438825787,1.0607972902302147,1.8740312894373616,1.4708951463443782,1.6409720993307086,1.710703105227567,1.6867003674104757,0.9473415290253088,2.773499202482084,0.883087202464317,1.267494937363252,3.140769506067968,2.7996764268851018,1.447575802184498
p1k_00700,4.149581925571728,3.658506284150215,1.792952685804646,1.150234059691023,2.677078283162153,1.4730289616149377,1.7561527485300858,1.5214253008296343,2.810560985668442,1.283971111404239,2.730525429238792,0.6412138591463326,1.907338984998569,3.275901577600574,2.5412605458702022,1.9714802007854288
p1k_01047,3.106328767841189,2.634900972108739,1.934532567074526,1.304957574255267,1.9862785978461717,0.6445141365927605,1.1043342378870526,0.9836888039824192,1.7280088441842716,0.4808033515495731,3.0870820198866022,0.2811065354357431,1.2591804425754345,3.81228018525949,1.8656056868592636,2.4573809582461723
p1k_00429,2.531940094021341,2.2683278899823,1.9931957479427995,0.9313759459902116,1.6006448397335329,1.380361571737589,1.6350937000303911,1.5540643182003355,1.813155664651133,0.8627060353804037,1.945881119440631,0.8714686771834356,1.4660063818113664,2.7168170439271844,3.251011492545603,2.52247215143558
p1k_00639,5.28349079734209,3.348158845901461,2.1427511888769515,1.412441828482891,2.884392194293204,1.7500845314522315,1.942184661407812,1.9418332333486297,2.66682819270125,0.9601051217499406,3.841031729685795,0.8562885249293639,1.9440290341584097,3.662220574255272,4.729787144212943,2.2949579167422574
p1k_00162,2.622210592998619,1.3755282877067243,1.6221555746264205,1.058113774179885,1.4335563917237453,1.055872384156139,1.495072872450908,1.4289107823405474,1.8352477328642245,0.5029925074641464,2.184663287454838,0.5380975045047821,1.300210190745135,2.6185501327195824,2.2911326215762,1.5671136557148058
p1k_01008,3.938704089718568,2.7421801138817186,2.069628820927857,1.1544596434421222,2.1883619933096425,1.0596021840193923,1.2641337917854534,0.7194141654221065,1.6050554678031506,0.6847820997756116,3.1980726690846524,0.3757631574801692,0.9963500221804912,4.797276907591819,3.2534794139858785,2.541177519302019
p1k_00485,2.085633856677441,1.7823941861039196,2.0478861655404663,1.5954842779687552,1.5848873216649484,1.0683168420615785,1.5538081614494856,1.4126039423320846,1.7266734356686568,0.3701037957659185,2.348612539683108,1.2757784614080403,1.4111925461836412,4.006894836356648,8.546614522554695,2.4201260112812952
p1k_00660,5.045314336425865,3.431926553095645,2.417870793060521,1.5918117296129046,2.8745801657201824,1.603754135897371,2.0786609988943745,1.9079072067573613,2.4673370531078924,1.1082956005325677,3.627404113254853,0.7407873835778689,2.1147497095905283,3.6375821096852654,3.3282873756707643,2.224954546763421
p1k_00063,5.031311775195886,2.887070586974271,1.695022532194784,1.057354347579606,2.1390227859568176,1.1067629673829391,2.282188055468017,1.7285924606246,1.801999232813264,0.8029119618267264,3.854352179946452,0.7917571650867069,1.6589202237459673,3.283997119692249,2.972747678482695,3.625169100005647
p1k_00796,4.831379156350034,2.110267242117669,1.8198984574486463,2.122525936728642,2.485388110055168,1.354164427603874,1.8214559716701604,1.5811002565172914,2.156203730948209,0.6561731325383447,3.6824950413768014,1.0714791726319286,1.7849509659766196,3.560877703076095,4.281035838557842,2.7396210924342004
p1k_00178,2.781239319694062,1.2857957105168736,1.7450968410502905,0.9614460018963626,1.6400733444172255,1.090914291627766,1.6552146284379332,1.317420453573645,1.8505552380578232,0.7537316592283169,2.076600269569068,0.6284276371028867,1.4576690623950166,2.87984819431875,2.331791915552181,1.826900228237264
p1k_01003,3.4228826629130134,2.10113207717003,2.2004595696423914,1.547248321638974,2.251683999470874,1.5042131362141256,2.0180748113173643,1.3916075864557638,1.6836729071899574,0.4452140324222935,3.167591067256022,0.4572346692077246,1.438105625283007,4.494814964260301,6.140351920018976,2.268030728381492
